season,team,player_id,player_name,position,position_group,team_games,defensive_games,defensive_game_appearance_rate,defensive_impact,tackles,solo_tackles,tackles_for_loss,sacks,qb_hurries,passes_defended,interceptions,fumble_recoveries
2022,Syracuse,4689360,Elijah Fuentes-Cundiff,DL,dl_edge,13,3,0.23076923076923078,-0.5287602913439193,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4240397,Eric Coley,DB,db,13,6,0.46153846153846156,-0.14458615964933075,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,Syracuse,4686285,Francois Nolton Jr.,DL,dl_edge,13,1,0.07692307692307693,-0.8641827301242463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4426966,Garrett Shrader,QB,,13,2,0.15384615384615385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4568506,Garrett Williams,DB,db,13,7,0.5384615384615384,1.299512487358961,34.0,25.0,1.5,1.0,0.0,3.0,2.0,2.0
2022,Syracuse,545273,Isaiah Johnson,DB,db,13,9,0.6923076923076923,0.7876469813150194,47.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0
2022,Syracuse,4690962,Ja'Had Carter,S,db,13,10,0.7692307692307693,1.501191960841574,35.0,21.0,0.5,0.0,0.0,3.0,3.0,2.0
2022,Syracuse,4569956,Jason Simmons Jr.,DB,db,13,10,0.7692307692307693,1.3524995714858772,35.0,20.0,1.5,0.0,1.0,7.0,1.0,0.0
2022,Syracuse,4684453,Jatius Geer,LB,lb,13,10,0.7692307692307693,1.4128316315934535,27.0,14.0,5.5,3.5,4.0,1.0,0.0,0.0
2022,Syracuse,4837203,Jeremiah Wilson,DB,db,13,9,0.6923076923076923,0.10526704474855149,20.0,17.0,1.5,0.0,0.0,1.0,0.0,0.0
2022,Syracuse,4429249,Justin Barron,DB,db,13,11,0.8461538461538461,0.35919739694681213,55.0,34.0,2.0,1.0,2.0,1.0,0.0,2.0
2022,Syracuse,4838518,Kadin Bailey,LB,lb,13,6,0.46153846153846156,0.11826216263018009,10.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0
2022,Syracuse,5084849,Kevin Jobity Jr.,DL,dl_edge,13,8,0.6153846153846154,0.8658349641312635,13.0,11.0,5.0,2.0,1.0,0.0,0.0,0.0
2022,Syracuse,4568509,Kevon Darton,DL,dl_edge,13,12,0.9230769230769231,0.918055640310471,48.0,28.0,4.0,0.0,3.0,0.0,0.0,0.0
2022,Syracuse,4432357,Leon Lowery,LB,lb,13,6,0.46153846153846156,1.289132159403969,23.0,15.0,6.0,2.5,1.0,1.0,0.0,0.0
2022,Syracuse,4911851,Lequint Allen,RB,,13,3,0.23076923076923078,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4682916,Malcolm Folk,DB,db,13,2,0.15384615384615385,-0.5859328699034637,4.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4431467,Marlowe Wax,LB,lb,13,12,0.9230769230769231,1.929951704988773,86.0,54.0,11.5,4.5,7.0,1.0,0.0,2.0
2022,Syracuse,4568505,Mikel Jones,LB,lb,13,10,0.7692307692307693,1.3725036740842183,82.0,47.0,7.0,4.0,4.0,0.0,0.0,1.0
2022,Syracuse,4565300,Robert Hanna,DB,db,13,6,0.46153846153846156,-0.22703022269068954,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4690961,Ryan Dolan,LB,lb,13,1,0.07692307692307693,-0.7509019625128575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4430871,Sean Tucker,RB,,13,2,0.15384615384615385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4684956,Stefon Thompson,LB,lb,13,1,0.07692307692307693,-0.4905518391332695,3.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0
2022,Syracuse,4427814,Steve Linton,EDGE,dl_edge,13,9,0.6923076923076923,1.6238423337687466,22.0,12.0,6.5,4.0,4.0,0.0,0.0,2.0
2022,Syracuse,4682676,Terry Lockett,DL,dl_edge,13,4,0.3076923076923077,-0.5287602913439193,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Syracuse,4575862,Trebor Pena,WR,,13,2,0.15384615384615385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4429209,Beau Allen,QB,,11,4,0.36363636363636365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097872,Blaine Hoover,DL,dl_edge,11,1,0.09090909090909091,-0.8641827301242463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4882080,Blake Smith,DB,db,11,1,0.09090909090909091,-0.7181823212289569,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,Tarleton State,5097869,Bryon Broussard,DB,db,11,1,0.09090909090909091,-0.5342477411127953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,Tarleton State,4715367,Bryson Collins,LB,lb,11,1,0.09090909090909091,-0.5771028404778292,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4698411,Christian Thomas,,,11,1,0.09090909090909091,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4715369,Darian Williams,LB,lb,11,1,0.09090909090909091,-0.8823759229402113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022,Tarleton State,4715355,Darius Cooper,WR,,11,2,0.18181818181818182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097870,Darius Cooper,WR,,11,3,0.2727272727272727,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4571774,DeAndre Clifton,DL,dl_edge,11,1,0.09090909090909091,-1.0187606250088055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022,Tarleton State,4715371,Deangelo Rosemond,RB,,11,2,0.18181818181818182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4715358,Derrel Kelley III,RB,,11,3,0.2727272727272727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4689916,Dillon Brooks,OL,,11,1,0.09090909090909091,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4583952,D.J. Harris,LB,lb,11,1,0.09090909090909091,-0.4110467049868506,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097868,Donovan Banks,DB,db,11,4,0.36363636363636365,0.6232420910877275,7.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0
2022,Tarleton State,5100736,Eman Lawoye,DB,db,11,1,0.09090909090909091,-0.7181823212289569,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097867,Jalen Carr,DB,db,11,1,0.09090909090909091,-0.3240374832557178,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,Tarleton State,5093782,Jamell Winn,DL,dl_edge,11,1,0.09090909090909091,-0.7737604581763625,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4882066,Javier Duran,DL,dl_edge,11,1,0.09090909090909091,-0.8641827301242463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097964,Jaylen Jackson,DB,db,11,2,0.18181818181818182,-0.3547964175064081,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,Tarleton State,4583944,Josh Kemp,DB,db,11,2,0.18181818181818182,0.06984168688947111,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2022,Tarleton State,4882082,Kyle Taylor,LB,lb,11,2,0.18181818181818182,-0.5771028404778292,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,Tarleton State,4715375,Makody Robertson,DL,dl_edge,11,1,0.09090909090909091,-0.8641827301242463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097924,Markel Clark,LB,lb,11,1,0.09090909090909091,-0.5132818530120729,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097918,Marshawn Buchanan,RB,,11,1,0.09090909090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097927,Michael Irons,?,,11,1,0.09090909090909091,,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,5097864,Patrick Jones,LB,lb,11,5,0.45454545454545453,0.08019958109762959,8.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0
2022,Tarleton State,4249738,Qua'Shawn Washington,LB,lb,11,1,0.09090909090909091,-0.4275507472103547,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,Tarleton State,4583989,Rawley Vaughn,DL,dl_edge,11,1,0.09090909090909091,-0.8641827301242463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4715381,Robert Rios,DL,dl_edge,11,1,0.09090909090909091,-0.8641827301242463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4250386,Segun Ijiyera,DL,dl_edge,11,3,0.2727272727272727,-0.7096048352396871,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
2022,Tarleton State,4715393,Tate Abel,WR,,11,1,0.09090909090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tarleton State,4583950,Tayvis Coleman,DB,db,11,1,0.09090909090909091,-0.5342477411127953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,Tarleton State,-7589,Team,,,11,1,0.09090909090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,Tarleton State,4715365,Zach Strong,LB,lb,11,1,0.09090909090909091,-0.8823759229402113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022,Taylor,4585436,Jacob Hockett,,,1,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022,Taylor,5087816,Reese Pinckney,,,1,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022,Taylor,4891647,Reid Wheeler,,,1,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,TCU,4874526,Abraham Camara,S,db,15,11,0.7333333333333333,1.2597348877241425,41.0,34.0,0.0,0.0,0.0,5.0,1.0,0.0
2022,TCU,4431297,Blake Nowell,WR,,15,1,0.06666666666666667,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4430262,Bud Clark,S,db,15,10,0.6666666666666666,1.8970927746131796,27.0,22.0,1.0,0.0,0.0,5.0,5.0,1.0
2022,TCU,4691104,Caleb Fox,DL,dl_edge,15,11,0.7333333333333333,0.5377040742970517,21.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0
2022,TCU,4685264,Chace Biddle,S,db,15,4,0.26666666666666666,-0.5859328699034637,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4695223,Chase Curtis,TE,,15,3,0.2,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4683202,Chase Jackson,WR,,15,1,0.06666666666666667,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4429566,Colt Ellison,DL,dl_edge,15,1,0.06666666666666667,-0.577335376678742,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022,TCU,4685582,Damonic Williams,DL,dl_edge,15,10,0.6666666666666666,0.5508378512205191,24.0,11.0,3.5,1.5,0.0,0.0,0.0,0.0
2022,TCU,4880312,D'Arco Perkins-McAllister,DB,db,15,4,0.26666666666666666,-0.3240374832557178,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,TCU,4428914,Dee Winters,LB,lb,15,14,0.9333333333333333,2.2724144239415978,58.0,33.0,11.5,7.5,7.0,2.0,1.0,1.0
2022,TCU,4362477,Derius Davis,WR,,15,4,0.26666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4430119,Deshawn McCuin,S,db,15,4,0.26666666666666666,-0.08681573691571089,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,TCU,4877377,Douglas Blue-Eli,DL,dl_edge,15,1,0.06666666666666667,-0.8641827301242463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4374066,Dylan Horton,DL,dl_edge,15,13,0.8666666666666667,2.4134144259549055,39.0,25.0,13.5,10.0,6.0,3.0,0.0,0.0
2022,TCU,4565761,Emani Bailey,RB,,15,1,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4362478,Emari Demercado,RB,,15,1,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4241796,George Ellis III,DL,dl_edge,15,9,0.6,0.21308562761554656,14.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0
2022,TCU,4362892,Geor'quarius Spivey,TE,,15,1,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4429348,Ishmael Burdine,CB,db,15,2,0.13333333333333333,-0.6437032926370835,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4690803,Jaionte McMillan,DB,db,15,7,0.4666666666666667,0.5412578167611479,8.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0
2022,TCU,4685017,Jamoi Hodge,LB,lb,15,12,0.8,1.9848435170963479,65.0,33.0,8.0,4.5,2.0,2.0,1.0,0.0
2022,TCU,4430723,Jared Wiley,TE,,15,1,0.06666666666666667,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4686161,Johnny Hodges,LB,lb,15,12,0.8,1.4995720631047242,76.0,37.0,7.5,2.0,1.0,1.0,0.0,0.0
2022,TCU,4569369,Josh Foster,S,db,15,7,0.4666666666666667,0.18883098916182442,28.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0
2022,TCU,4365319,Josh Newton,CB,db,15,12,0.8,1.979700718999709,27.0,21.0,2.0,0.0,0.0,12.0,3.0,0.0
2022,TCU,4428586,Kee'yon Stewart,DB,db,15,7,0.4666666666666667,0.31996055911540355,13.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0
2022,TCU,4599739,Kendre Miller,RB,,15,1,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,5092974,Luke Laminack,PK,,15,2,0.13333333333333333,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4880323,Luke Lingard,LB,lb,15,2,0.13333333333333333,-0.3120826267538606,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2022,TCU,4362156,Lwal Uguak,DL,dl_edge,15,6,0.4,-0.0977954914677197,9.0,4.0,0.5,0.0,1.0,0.0,0.0,2.0
2022,TCU,4426373,Marcel Brooks,LB,lb,15,2,0.13333333333333333,-0.5425206654142044,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4428223,Mark Perry,S,db,15,12,0.8,0.5926201151243284,66.0,49.0,5.0,0.0,0.0,2.0,0.0,0.0
2022,TCU,4700529,Marvin Covington,S,db,15,1,0.06666666666666667,-0.682940130468492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,TCU,4427105,Max Duggan,QB,,15,2,0.13333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,5098166,Michael Ibukin-Okeyode,DL,dl_edge,15,2,0.13333333333333333,-0.7737604581763625,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,5085407,Namdi Obiazor,LB,lb,15,12,0.8,0.5421528637867411,44.0,28.0,0.5,0.0,0.0,2.0,0.0,0.0
2022,TCU,4241794,Noah Daniels,CB,db,15,4,0.26666666666666666,-0.07927454927132203,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
2022,TCU,4569352,Nook Bradford,S,db,15,9,0.6,1.226919690628575,36.0,27.0,1.5,0.0,0.0,5.0,1.0,0.0
2022,TCU,4832593,Paul Oyewale,EDGE,dl_edge,15,1,0.06666666666666667,-0.8641827301242463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4429025,Quentin Johnston,WR,,15,1,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4880317,Ryan Quintanar,LB,lb,15,1,0.06666666666666667,-0.7509019625128575,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4431158,Shadrach Banks,LB,lb,15,11,0.7333333333333333,0.5288805826416069,29.0,20.0,3.0,1.0,0.0,0.0,0.0,1.0
2022,TCU,-7595,Team,,,15,1,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4241793,Terrell Cooper,DL,dl_edge,15,8,0.5333333333333333,0.4977208715792941,16.0,6.0,3.0,0.5,1.0,1.0,0.0,0.0
2022,TCU,4602783,Trent Battle,RB,,15,6,0.4,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,TCU,4427493,Tre'Vius Hodges-Tomlinson,CB,db,15,13,0.8666666666666667,2.041520195537908,40.0,33.0,2.0,0.0,0.0,11.0,3.0,0.0
2022,TCU,4428032,Tymon Mitchell,DL,dl_edge,15,11,0.7333333333333333,0.6691016207585758,17.0,8.0,3.5,3.0,0.0,0.0,0.0,1.0
2022,TCU,4429752,Wyatt Harris,LB,lb,15,3,0.2,-0.5771028404778292,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,TCU,4430072,Zach Marcheselli,LB,lb,15,5,0.3333333333333333,-0.4656133287429052,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4575900,Alex Odom,S,db,12,11,0.9166666666666666,1.3675814247700488,75.0,44.0,4.0,0.0,2.0,2.0,2.0,0.0
2022,Temple,4361492,Amad Anderson Jr.,WR,,12,2,0.16666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,5081782,Andrew McIlquham,LS,,12,1,0.08333333333333333,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4917372,Antwone Santiago,LB,lb,12,1,0.08333333333333333,-0.7509019625128575,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4687042,Balansama Kamara,DE,dl_edge,12,5,0.4166666666666667,-0.10626480919526078,15.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0
2022,Temple,4880747,Bobby Salla,DB,db,12,1,0.08333333333333333,-0.8231546162434705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,5081774,Brenyen Scott,DB,db,12,10,0.8333333333333334,0.2663485956537241,18.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0
2022,Temple,4565773,Bryce Thoman,OL,,12,1,0.08333333333333333,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4242271,Cameron Ruiz,CB,db,12,8,0.6666666666666666,-0.018891325122427,12.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
2022,Temple,4581503,Corey Cuascut-Palmer,CB,db,12,4,0.3333333333333333,-0.4988223832537149,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4360977,DaeSean Winston,S,db,12,9,0.75,0.23755299783658115,16.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0
2022,Temple,4608523,Daiyaan Hawkins,CB,db,12,3,0.25,-0.21906518824120416,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,Temple,4567601,Darian Varner,DE,dl_edge,12,10,0.8333333333333334,1.4802550395608367,35.0,25.0,12.5,7.5,0.0,0.0,0.0,0.0
2022,Temple,4430845,Darvon Hubbard,RB,,12,2,0.16666666666666666,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4432429,Demerick Morris,DT,dl_edge,12,7,0.5833333333333334,0.0886835915216455,10.0,3.0,0.5,0.5,1.0,1.0,0.0,0.0
2022,Temple,4568611,De'Von Fox,WR,,12,3,0.25,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4565557,D.J. Woodbury,LB,lb,12,5,0.4166666666666667,-0.22760391827856183,15.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0
2022,Temple,4432265,Dominick Hill,S,db,12,11,0.9166666666666666,0.6201830961013252,29.0,20.0,0.5,0.0,0.0,4.0,0.0,0.0
2022,Temple,4427914,D'Wan Mathis,WR,,12,2,0.16666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4428438,Edward Saydee,RB,,12,1,0.08333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4916436,E.J. Warner,QB,,12,3,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4360982,Elijah Clark,CB,db,12,10,0.8333333333333334,0.6672183191161019,25.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0
2022,Temple,5081775,Elijah Deravil,CB,db,12,9,0.75,-0.082149313307321,34.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4431415,Ian Stewart,WR,,12,1,0.08333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4360988,Isaac Moore,OL,,12,1,0.08333333333333333,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4360236,Iverson Clement,CB,db,12,1,0.08333333333333333,-0.8231546162434705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4360390,Jacob Hollins,LB,lb,12,10,0.8333333333333334,0.6515859598327137,33.0,20.0,2.0,2.0,1.0,0.0,0.0,1.0
2022,Temple,4360370,Jakari Norwood,RB,,12,1,0.08333333333333333,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4683455,Jalen Mcmurray,DB,db,12,12,1.0,1.4375471505304767,49.0,33.0,1.0,0.0,0.0,7.0,1.0,2.0
2022,Temple,4683921,Jalen Satchell,DL,dl_edge,12,10,0.8333333333333334,0.32032144349737934,14.0,9.0,1.5,0.5,1.0,0.0,0.0,0.0
2022,Temple,4685229,Jalen Ware,S,db,12,9,0.75,0.5644755633674493,35.0,26.0,3.5,1.0,1.0,3.0,0.0,0.0
2022,Temple,4362613,Jerquavion Mahone,DL,dl_edge,12,9,0.75,0.6913649166489647,24.0,13.0,6.0,1.5,0.0,0.0,0.0,0.0
2022,Temple,4568617,Jordan Magee,LB,lb,12,12,1.0,2.2209380335173194,86.0,50.0,9.0,4.5,1.0,3.0,0.0,1.0
2022,Temple,4360979,Jose Barbon,WR,,12,2,0.16666666666666666,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4428067,Joseph Appiah Darkwa,DL,dl_edge,12,1,0.08333333333333333,-0.6437238829888637,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4362149,Keyshawn Paul,DB,db,12,1,0.08333333333333333,-0.7181823212289569,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4575836,Kobe Wilson,LB,lb,12,12,1.0,1.5082581326098,64.0,39.0,5.5,1.5,1.0,2.0,0.0,4.0
2022,Temple,4373277,Lancine Turay,DL,dl_edge,12,8,0.6666666666666666,0.5242662790897179,11.0,9.0,3.5,2.5,0.0,0.0,0.0,0.0
2022,Temple,4360975,Layton Jordan,LB,lb,12,12,1.0,2.2615732156571178,53.0,37.0,18.5,9.0,2.0,1.0,2.0,2.0
2022,Temple,4612845,Malik Cooper,WR,,12,2,0.16666666666666666,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4431257,Muheem McCargo,DB,db,12,12,1.0,0.6906412697797203,32.0,24.0,4.0,1.0,0.0,1.0,1.0,0.0
2022,Temple,4428950,Nate Wyatt,CB,db,12,3,0.25,-0.4988223832537149,6.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0
2022,Temple,4361959,Quincy Patterson II,QB,,12,2,0.16666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,5081773,Qwentin Rose,RB,,12,1,0.08333333333333333,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4692161,Rory Bell,PK,,12,3,0.25,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4832039,Sam Martin,S,db,12,1,0.08333333333333333,-0.8231546162434705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4692168,Sylvester Mathis,LB,lb,12,1,0.08333333333333333,-0.6739946258415583,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,-7598,Team,,,12,3,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,5081777,Tra Thomas,LB,lb,12,4,0.3333333333333333,0.7938299468610447,14.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0
2022,Temple,4576168,Trey Blair,RB,,12,1,0.08333333333333333,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4240667,Xach Gill,DL,dl_edge,12,11,0.9166666666666666,-0.022414787897691843,24.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,Temple,4428347,Yvandy Rigby,LB,lb,12,12,1.0,1.790449400104055,82.0,51.0,5.5,2.0,0.0,3.0,0.0,0.0
2022,Temple,4429239,Zae Baines,WR,,12,4,0.3333333333333333,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Temple,4917086,Zamar Grove,DL,dl_edge,12,2,0.16666666666666666,-0.7737604581763625,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tennessee,4570567,Aaron Beasley,LB,lb,13,12,0.9230769230769231,1.9295910327360608,66.0,31.0,11.0,3.0,9.0,2.0,0.0,1.0
2022,Tennessee,4708859,Amari McNeill,DT,dl_edge,13,3,0.23076923076923078,-0.7737604581763625,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,Tennessee,4432805,Andre Turrentine,DB,db,13,5,0.38461538461538464,-0.35927967401618266,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tennessee,4365495,Austin Lewis,DL,dl_edge,13,1,0.07692307692307693,-0.8641827301242463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tennessee,5081383,Ben Bolton,LB,lb,13,1,0.07692307692307693,-0.7509019625128575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tennessee,4567101,Brandon Turnage,CB,db,13,7,0.5384615384615384,0.9562918435128943,17.0,13.0,1.0,0.0,1.0,4.0,1.0,0.0
2022,Tennessee,4692563,Bryson Eason,DL,dl_edge,13,11,0.8461538461538461,0.7433400618269552,16.0,9.0,3.5,1.5,1.0,0.0,0.0,2.0
2022,Tennessee,4875196,Byron Young,DL,dl_edge,13,13,1.0,2.5377592119592878,36.0,21.0,12.0,7.0,14.0,0.0,0.0,0.0
2022,Tennessee,4242434,Cheyenne Labruzza,DB,db,13,2,0.15384615384615385,-0.7181823212289569,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Tennessee,4698882,Christian Charles,DB,db,13,8,0.6153846153846154,-0.08965399918917338,33.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,Tennessee,5081387,Christian Harrison,DB,db,13,5,0.38461538461538464,-0.40648154629707656,9.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0
