season,period,cutoff_label,cutoff_index,is_final_cutoff,prior_family,candidate,n_teams,nll,crps,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability
2023,final_2022_2025,q3_2023-10-12,2,False,context,v1,133,4.227488857530451,0.04875807232948138,0.7369437106279212,39.61654135338346,3.9819010738174443,0.03909190557663663
2023,final_2022_2025,q3_2023-10-12,2,False,context,a,133,4.219611687499036,0.04830364533113392,0.737248526722211,39.42857142857143,3.9759606211574154,0.039424996270245864
2023,final_2022_2025,q3_2023-10-12,2,False,context,b,133,4.218760467074061,0.048269034130444775,0.7388742125584231,39.54135338345865,3.9798049000346465,0.039221288045181185
2023,final_2022_2025,q3_2023-10-12,2,False,context,c,133,4.220578950982917,0.048331982920936316,0.7396870554765292,39.65413533834587,3.982587064127291,0.03911321291459852
2023,final_2022_2025,q3_2023-10-12,2,False,context,ypp_supported,133,4.209573422110282,0.047354217247217355,0.7367404998983947,38.93984962406015,3.965569294388499,0.039795746600799195
2023,final_2022_2025,q3_2023-10-12,2,False,history,v1,133,4.173416148177786,0.04488189160456301,0.7650883966673441,40.962406015037594,4.023802168649183,0.03708588175590437
2023,final_2022_2025,q3_2023-10-12,2,False,history,a,133,4.165859237627595,0.04442159059040562,0.7664092664092663,40.774436090225564,4.0175855062632175,0.03740033386372756
2023,final_2022_2025,q3_2023-10-12,2,False,history,b,133,4.167468299769895,0.04462273701206622,0.7663076610445031,40.857142857142854,4.020736308901041,0.03720179973572371
2023,final_2022_2025,q3_2023-10-12,2,False,history,c,133,4.169246347630987,0.04469461462226516,0.762751473277789,41.0,4.023796670919695,0.037093920748768106
2023,final_2022_2025,q3_2023-10-12,2,False,history,ypp_supported,133,4.1567383948720105,0.04357300304303888,0.7645803698435277,40.278195488721806,4.006282743718979,0.03779914142208296
2023,final_2022_2025,q4_2023-11-01,3,False,context,v1,133,4.054295361301251,0.034791677409787725,0.7624466571834992,34.578947368421055,3.860339954890601,0.04312708666784701
2023,final_2022_2025,q4_2023-11-01,3,False,context,a,133,4.0490974387065695,0.034506571545711254,0.7604145498882341,34.3609022556391,3.8531722040111864,0.04351525132473277
2023,final_2022_2025,q4_2023-11-01,3,False,context,b,133,4.048876423631607,0.034510289771997375,0.7639707376549482,34.43609022556391,3.8559784463144764,0.043278268761624425
2023,final_2022_2025,q4_2023-11-01,3,False,context,c,133,4.04949028420848,0.034511082973748046,0.7635643161958953,34.50375939849624,3.85995909436291,0.04308801698228256
2023,final_2022_2025,q4_2023-11-01,3,False,context,ypp_supported,133,4.040004265770521,0.03372991040788555,0.7639707376549482,33.94736842105263,3.8425700955331825,0.0438842939642938
2023,final_2022_2025,q4_2023-11-01,3,False,history,v1,133,3.9808946721628704,0.030187215942385378,0.7938427148953465,35.69924812030075,3.8990639918432497,0.04134700018413391
2023,final_2022_2025,q4_2023-11-01,3,False,history,a,133,3.9757514269745284,0.029951163308472514,0.7934362934362935,35.50375939849624,3.891449009316581,0.04171520139975559
2023,final_2022_2025,q4_2023-11-01,3,False,history,b,133,3.9771239405016328,0.030013492353378707,0.7939443202601099,35.56390977443609,3.8946565142625733,0.041489604357139775
2023,final_2022_2025,q4_2023-11-01,3,False,history,c,133,3.9779275777285434,0.03001624666077665,0.7958748221906117,35.714285714285715,3.8990078937878483,0.0412877409941677
2023,final_2022_2025,q4_2023-11-01,3,False,history,ypp_supported,133,3.9745957817453834,0.029827868121185694,0.787339971550498,35.0,3.8782801778555203,0.042222685580531376
2023,final_2022_2025,q5_2023-11-19,4,False,context,v1,133,3.9834106448612725,0.02994304700278131,0.7577728104043894,30.112781954887218,3.737351865290356,0.04800082894749338
2023,final_2022_2025,q5_2023-11-19,4,False,context,a,133,3.9837755527858127,0.029957420141818725,0.7552326762853079,29.93233082706767,3.7293299991891717,0.04844943672868353
2023,final_2022_2025,q5_2023-11-19,4,False,context,b,133,3.977244650469925,0.02970957851782537,0.7488315383052226,30.007518796992482,3.732822419345178,0.04818976188796459
2023,final_2022_2025,q5_2023-11-19,4,False,context,c,133,3.9737304609589685,0.029520861366346962,0.7593984962406016,30.150375939849624,3.7369292751415912,0.04802195874854343
2023,final_2022_2025,q5_2023-11-19,4,False,context,ypp_supported,133,3.9813101725484064,0.02946235352203325,0.7541150172729121,29.48872180451128,3.7180267411317427,0.04893627541704672
2023,final_2022_2025,q5_2023-11-19,4,False,history,v1,133,3.870025728567568,0.023001259863229147,0.8017679333468808,31.082706766917294,3.7733100699784874,0.0463157639463686
2023,final_2022_2025,q5_2023-11-19,4,False,history,a,133,3.870587890140143,0.023143261224991545,0.7988213777687463,30.827067669172934,3.7647212667507644,0.046755879464179896
2023,final_2022_2025,q5_2023-11-19,4,False,history,b,133,3.8660728655931167,0.022833985665327974,0.7992277992277993,30.81954887218045,3.768507384570706,0.04656980225839872
2023,final_2022_2025,q5_2023-11-19,4,False,history,c,133,3.863553982633689,0.022645280642752195,0.8029871977240399,31.022556390977442,3.7729512910564664,0.04636127276207364
2023,final_2022_2025,q5_2023-11-19,4,False,history,ypp_supported,133,3.8788830391634255,0.023492888724845097,0.7925218451534242,30.345864661654137,3.750870870585482,0.047468224033331605
2023,final_2022_2025,q6_2023-12-22,5,False,context,v1,133,3.97116567710596,0.028872478084691223,0.7382645803698435,28.353383458646615,3.679289150111806,0.0507960138917739
2023,final_2022_2025,q6_2023-12-22,5,False,context,a,133,3.9719465596785892,0.02883553962666938,0.7355212355212355,28.142857142857142,3.6713873117599243,0.051267233457824524
2023,final_2022_2025,q6_2023-12-22,5,False,context,b,133,3.9619836269602224,0.02838508211893437,0.7391790286527129,28.1203007518797,3.6746025952883645,0.05102088821413872
2023,final_2022_2025,q6_2023-12-22,5,False,context,c,133,3.9575298958093232,0.02823803127044647,0.7340987604145498,28.360902255639097,3.678584495454289,0.05083086386852876
2023,final_2022_2025,q6_2023-12-22,5,False,context,ypp_supported,133,3.967640016026475,0.028225184862704398,0.7322698638488113,27.804511278195488,3.6612670239939424,0.05167129437271112
2023,final_2022_2025,q6_2023-12-22,5,False,history,v1,133,3.8315629734201493,0.021072649484634977,0.797195691932534,29.285714285714285,3.716373773064131,0.04881426132928424
2023,final_2022_2025,q6_2023-12-22,5,False,history,a,133,3.8328757987344324,0.021192893431973062,0.7945539524486893,28.992481203007518,3.7078964054431,0.049238585563521925
2023,final_2022_2025,q6_2023-12-22,5,False,history,b,133,3.8262236061926274,0.020741719020201943,0.7978053241211135,29.022556390977442,3.7111981340833764,0.04905948038323383
2023,final_2022_2025,q6_2023-12-22,5,False,history,c,133,3.82245181954034,0.020561366997990282,0.8003454582401952,29.18045112781955,3.715635512092605,0.0488708263972067
2023,final_2022_2025,q6_2023-12-22,5,False,history,ypp_supported,133,3.8412847253503593,0.0214863396835581,0.7859174964438123,28.60902255639098,3.695283544281377,0.049838866024354875
2023,final_2022_2025,q7_2024-01-09,6,True,context,v1,133,3.9437684475832717,0.026808724450114722,0.7644787644787646,27.94736842105263,3.665120862110827,0.05193555717091008
2023,final_2022_2025,q7_2024-01-09,6,True,context,a,133,3.9460988029024233,0.02685501895718151,0.7615322089006301,27.781954887218046,3.657342022367005,0.05246449028035543
2023,final_2022_2025,q7_2024-01-09,6,True,context,b,133,3.935609951440649,0.026346206620568035,0.7564519406624671,27.781954887218046,3.6596404655506896,0.05228572755140634
2023,final_2022_2025,q7_2024-01-09,6,True,context,c,133,3.9296301398960556,0.02613227917875388,0.7602113391587078,27.94736842105263,3.6638869551911966,0.05203893506981858
2023,final_2022_2025,q7_2024-01-09,6,True,context,ypp_supported,133,3.9393945234759573,0.026198598367019862,0.753302174354806,27.43609022556391,3.6485414615206078,0.05294194813073254
2023,final_2022_2025,q7_2024-01-09,6,True,history,v1,133,3.7998124325231775,0.019028457947830188,0.8094899410688885,28.774436090225564,3.70102332313665,0.049951704776505595
2023,final_2022_2025,q7_2024-01-09,6,True,history,a,133,3.802523476129922,0.01921718158776145,0.806136964031701,28.60902255639098,3.6927500785820975,0.05045363040655047
2023,final_2022_2025,q7_2024-01-09,6,True,history,b,133,3.795704206248712,0.018752224424566893,0.8071530176793335,28.57894736842105,3.6950520838710714,0.05032600276803044
2023,final_2022_2025,q7_2024-01-09,6,True,history,c,133,3.790809113160932,0.018508759925946836,0.8109124161755741,28.76691729323308,3.6997357393105554,0.05007697363842866
2023,final_2022_2025,q7_2024-01-09,6,True,history,ypp_supported,133,3.8107474476316208,0.019562734056916616,0.7965860597439545,28.195488721804512,3.681044029602043,0.051104204856537466
2024,final_2022_2025,q1_2024-08-24,0,False,context,v1,134,4.5868565657519484,0.08426267528543432,0.8005970149253732,69.7089552238806,4.450984682048517,0.02819308449005274
2024,final_2022_2025,q1_2024-08-24,0,False,context,a,134,4.586596070683747,0.08423417734785016,0.8005970149253732,69.70149253731343,4.450949575986559,0.028182639985687867
2024,final_2022_2025,q1_2024-08-24,0,False,context,b,134,4.586870541002057,0.08425228795936068,0.8005970149253732,69.70149253731343,4.450832246523072,0.02819069216033194
2024,final_2022_2025,q1_2024-08-24,0,False,context,c,134,4.586944756671649,0.08425953719020378,0.8005970149253732,69.7089552238806,4.450849951521287,0.02819639179245842
2024,final_2022_2025,q1_2024-08-24,0,False,context,ypp_supported,134,4.585462415234964,0.08415968952638687,0.8005970149253732,69.70149253731343,4.450952896017542,0.028187396976185903
2024,final_2022_2025,q1_2024-08-24,0,False,history,v1,134,4.584879784708194,0.08666990687299508,0.8030966787683206,76.6268656716418,4.56266552655964,0.02304759993940878
2024,final_2022_2025,q1_2024-08-24,0,False,history,a,134,4.58445163463178,0.08662961467827088,0.8030966787683206,76.61194029850746,4.562505832208181,0.023049602179430143
2024,final_2022_2025,q1_2024-08-24,0,False,history,b,134,4.584642607741529,0.08665005711694873,0.8030966787683206,76.61194029850746,4.562350595351345,0.02305722842816586
2024,final_2022_2025,q1_2024-08-24,0,False,history,c,134,4.58478081999642,0.08666086581253611,0.8030966787683206,76.6268656716418,4.562448178787668,0.023056239183007064
2024,final_2022_2025,q1_2024-08-24,0,False,history,ypp_supported,134,4.583218870557876,0.08653594499373894,0.8030966787683206,76.61940298507463,4.562526864996515,0.0230475736424142
2024,final_2022_2025,q2_2024-09-27,1,False,context,v1,134,4.331577424783116,0.05458438907986755,0.7721393034825871,46.52985074626866,4.106126845907628,0.03772346179564556
2024,final_2022_2025,q2_2024-09-27,1,False,context,a,134,4.321832416199322,0.05392255910460437,0.7747263681592039,46.507462686567166,4.104466774178854,0.0378477110267287
2024,final_2022_2025,q2_2024-09-27,1,False,context,b,134,4.324607168022311,0.05429829626539763,0.7692537313432836,46.42537313432836,4.103184191562623,0.03781806309661099
2024,final_2022_2025,q2_2024-09-27,1,False,context,c,134,4.326676435096011,0.054415143552181265,0.7727363184079603,46.514925373134325,4.10423406427202,0.03776045009073163
2024,final_2022_2025,q2_2024-09-27,1,False,context,ypp_supported,134,4.307560699167665,0.05328460603855256,0.7764179104477612,45.985074626865675,4.0931267818329085,0.03828394323710169
2024,final_2022_2025,q2_2024-09-27,1,False,history,v1,134,4.296819703961628,0.05357836222054629,0.7807960199004975,48.656716417910445,4.163069412635567,0.034558294976671546
2024,final_2022_2025,q2_2024-09-27,1,False,history,a,134,4.287566764813196,0.05292551938334226,0.7808955223880598,48.61194029850746,4.160783781532236,0.03469535770622336
2024,final_2022_2025,q2_2024-09-27,1,False,history,b,134,4.289784176859248,0.05317985533775565,0.7786069651741294,48.5,4.160137431355027,0.03458961294441424
2024,final_2022_2025,q2_2024-09-27,1,False,history,c,134,4.292813363554923,0.05337839657979612,0.7772139303482588,48.485074626865675,4.161261306453747,0.03452746513072691
2024,final_2022_2025,q2_2024-09-27,1,False,history,ypp_supported,134,4.2824015670914735,0.05281051078343564,0.7826865671641791,47.97014925373134,4.14647344241764,0.03525876498219829
2024,final_2022_2025,q3_2024-10-16,2,False,context,v1,134,4.198284282723586,0.04282722935372931,0.7568159203980099,38.23134328358209,3.9408180915710624,0.04189173101127701
2024,final_2022_2025,q3_2024-10-16,2,False,context,a,134,4.188047799873648,0.04223093537117303,0.7613930348258707,38.156716417910445,3.9372045219959158,0.04205850167445185
2024,final_2022_2025,q3_2024-10-16,2,False,context,b,134,4.188406671741846,0.04243778643523216,0.762089552238806,38.17910447761194,3.9378893245272715,0.041910193540330466
