candidate,protocol,season,subdivision,team_id,team_name,candidate_nll,c0_nll,minus_rp_nll,delta_nll_vs_c0,delta_nll_vs_minus_rp,candidate_crps,c0_crps,minus_rp_crps,transfer_in_count,transfer_in_weighted_rating_sum,transfer_in_prior_usage_sum,transfer_data_available
C8_rp_x_net_value,frozen_through_2021,2023,fbs,2655,Tulane,4.660513344514404,4.660497531319256,4.646951134753803,1.5813195147984516e-05,0.013562209760600297,0.10828603074234065,0.10828164995213893,0.10351490354709092,7.0,1.566,0.08199999999999999,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,2711,Western Michigan,4.087605128296015,4.088428575767885,4.161192145988517,-0.0008234474718706863,-0.07358701769250242,0.06600720147634245,0.0661814582588748,0.07905049388970872,6.0,1.29,0.783,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,275,Wisconsin,4.584136291542583,4.58342354168323,4.601873186061686,0.0007127498593533232,-0.01773689451910343,0.06875604796660988,0.06867124765762485,0.06992932668180107,14.0,13.001,0.686,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,2751,Wyoming,5.4459965189172665,5.445945654118745,5.609975747541282,5.0864798521566e-05,-0.16397922862401515,0.23622185886924918,0.23621418298962085,0.2610526300656566,3.0,,0.34400000000000003,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,276,Marshall,4.549834940836437,4.5501023297682215,4.599977983321712,-0.00026738893178457346,-0.050143042485275124,0.07057750232914962,0.07066823842192842,0.08129252788825947,11.0,0.86,0.025,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,277,West Virginia,4.7398710211373,4.750281784048039,4.450364327604566,-0.01041076291073928,0.2895066935327337,0.1505603623914847,0.1524943663150464,0.09227327716773359,14.0,9.704,0.27,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,278,Fresno State,4.966720083709197,4.955801679534544,4.705101562995026,0.010918404174653062,0.2616185207141717,0.1373914514451005,0.13542309137044678,0.08412533105845703,8.0,2.185,0.48000000000000004,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,290,Georgia Southern,4.422421110694029,4.422445199330158,4.447019202058898,-2.4088636129349084e-05,-0.02459809136486868,0.06335645175906889,0.06335937874722303,0.06859107932444004,15.0,,0.991,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,295,Old Dominion,4.878610413213138,4.878912523631059,4.636296149142477,-0.0003021104179214973,0.2423142640706608,0.10524399284523478,0.10527744372920891,0.0756866182329695,6.0,,,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,30,USC,4.201986153029674,4.203978414136518,4.159786976047941,-0.00199226110684414,0.042199176981733366,0.048957482949326454,0.04908397236973319,0.04626253814731479,16.0,11.848,0.321,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,309,Louisiana,4.592038994982507,4.591999168508902,4.620656226300563,3.9826473604342993e-05,-0.028617231318055936,0.08831505745516037,0.08830390677998694,0.09093007510110546,1.0,,,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,324,Coastal Carolina,4.710604807495373,4.710723755936417,4.775899905405698,-0.00011894844104443081,-0.06529509791032506,0.08016172321187472,0.08020175330068904,0.09179385269844811,13.0,2.5220000000000002,0.124,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,326,Texas State,5.572103174629506,5.571120354335817,5.39442439920928,0.0009828202936885688,0.17767877542022603,0.19895455948983465,0.1988510265738659,0.17920679274307869,37.0,4.628,0.849,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,328,Utah State,4.499282077487898,4.497059588676727,4.474960121210149,0.0022224888111708196,0.024321956277749024,0.06312352141790913,0.06292199082820658,0.06134369982926352,7.0,0.85,0.025,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,333,Alabama,2.8374164856282533,2.8272668613106005,2.7855875318800587,0.010149624317652872,0.05182895374819463,0.02742984701361069,0.02662689601610203,0.022599346512912708,5.0,4.6610000000000005,0.624,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,344,Mississippi State,4.921430611911215,4.920407145741219,5.00142199728573,0.0010234661699959346,-0.07999138537451511,0.13065765948729313,0.13047288667217216,0.14383287076893517,13.0,9.1245,0.549,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,349,Army,4.577144647485105,4.577108991078212,4.601978892770145,3.565640689284777e-05,-0.024834245285039636,0.06776761572153901,0.06779174389281942,0.0688772905796749,0.0,0.0,0.0,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,356,Illinois,4.760971323020919,4.755182700918858,4.883936008607935,0.005788622102061325,-0.12296468558701612,0.09527564627332298,0.09409922617525666,0.1177222020250533,7.0,5.167,0.682,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,36,Colorado State,4.340889834525488,4.338210827281458,4.331790796768741,0.0026790072440299184,0.00909903775674703,0.06318815611358815,0.06239336446381338,0.05321918235390756,10.0,0.88,0.06999999999999999,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,38,Colorado,5.087363853564042,5.1508207004197875,4.739596826243057,-0.06345684685574504,0.34776702732098563,0.14260872924761542,0.15120552008504573,0.08765064562420574,48.0,39.777,1.41,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,41,UConn,4.017403559977604,4.017042978943377,4.057148719304266,0.000360581034226648,-0.039745159326662005,0.09553851113417884,0.09548570926936746,0.10130393413567576,12.0,,0.71,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,5,UAB,4.328588490713949,4.328517910985402,4.470617362076517,7.057972854696004e-05,-0.1420288713625677,0.10412034728922147,0.10410631151271924,0.13069193811158936,7.0,,0.073,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,52,Florida State,3.5184084034485696,3.5224936428283016,3.6292686386923863,-0.004085239379731931,-0.11086023524381661,0.06196069432458992,0.06232995069669789,0.07221168685047544,11.0,9.085,0.23399999999999999,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,55,Jacksonville State,5.2479151139319,5.2479151139319,5.2479151139319,0.0,0.0,0.16462013375153542,0.16462013375153542,0.16462013375153542,,,,
C8_rp_x_net_value,frozen_through_2021,2023,fbs,57,Florida,4.76433598558316,4.770526236063172,4.9677644954280185,-0.006190250480011983,-0.2034285098448585,0.10248319671108662,0.103415271693847,0.13145831693534057,12.0,10.749,0.488,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,58,South Florida,4.937609544713651,4.928456626740672,4.736866709141022,0.009152917972978791,0.20074283557262884,0.11402947101798631,0.1129342478546986,0.08848623849115954,19.0,0.86,0.484,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,59,Georgia Tech,4.8741019615800525,4.883016933077037,4.641969153964117,-0.008914971496984947,0.2321328076159359,0.13895448540826302,0.1406282251151971,0.09156226397742429,16.0,11.439,0.893,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,6,South Alabama,4.745579156484667,4.745641926736091,4.872639075368375,-6.277025142420456e-05,-0.12705991888370782,0.09451300439246713,0.09452530587298816,0.11655639078531979,9.0,2.55,0.431,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,61,Georgia,1.941880647862149,1.9352420902541212,1.9237077058131995,0.006638557608027895,0.018172942048949592,0.009071295803995091,0.00881939443366697,0.007820301357274823,4.0,2.678,0.15,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,62,Hawai'i,4.190155013306032,4.190171301972552,4.187232768783658,-1.6288666520480888e-05,0.0029222445223737736,0.052583473296191195,0.05258424844043953,0.05203987490492504,8.0,,0.027,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,66,Iowa State,4.555362447444178,4.555465034759424,4.567175052889121,-0.00010258731524537268,-0.011812605444943003,0.0897814576141108,0.08980452969149404,0.08913311272795753,2.0,1.6360000000000001,,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,68,Boise State,4.5262705925852265,4.526752941223202,4.622384210416099,-0.0004823486379752495,-0.09611361783087258,0.06559927354047984,0.06578410594132016,0.08814591734873738,9.0,1.72,0.023,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,77,Northwestern,5.102595998999098,5.102693946710813,5.043411229383503,-9.794771171556249e-05,0.05918476961559449,0.1864839746865506,0.18650120169566267,0.17517237146984507,3.0,3.05,0.6080000000000001,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,8,Arkansas,5.1115438172744145,5.107950410117605,5.3051588017864155,0.003593407156809114,-0.193614984512001,0.17717491923527318,0.17656679224623054,0.20879755375516884,17.0,14.85,0.097,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,84,Indiana,4.474826622562522,4.473472387969842,4.520045931968771,0.0013542345926795818,-0.04521930940624941,0.07045793669788959,0.06977222826276094,0.08037393783581258,23.0,16.377,0.282,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,87,Notre Dame,3.7694558349108087,3.7647461904446473,3.6149308114616527,0.0047096444661614,0.15452502344915597,0.0699792877079568,0.06933296555814839,0.0469922946902853,7.0,5.997,0.694,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,9,Arizona State,4.626906517432883,4.626304047636722,4.6382199994255275,0.0006024697961608538,-0.01131348199264437,0.09812100086827065,0.0979877133787253,0.09896056640942281,30.0,20.963,1.006,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,96,Kentucky,4.5196521394979765,4.518900324325729,4.538851763101547,0.0007518151722472055,-0.019199623603570082,0.06594023828900093,0.06591260361132859,0.06683662707198973,12.0,10.458,0.91,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,97,Louisville,4.426267014039362,4.471359090095464,4.14011211181323,-0.045092076056102215,0.2861549022261318,0.12561464018723467,0.13339843762326523,0.07235328967221157,26.0,22.566,1.115,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,98,Western Kentucky,4.767298511371758,4.767751321297064,4.767141817865748,-0.00045280992530649655,0.00015669350600955312,0.09466803189886243,0.09474803878561337,0.09251232806165648,12.0,1.35,1.149,1.0
C8_rp_x_net_value,frozen_through_2021,2023,fbs,99,LSU,3.445404473943034,3.446518607013816,3.442522442144194,-0.0011141330707817865,0.0028820317988400568,0.02259029925654539,0.022512259778814082,0.02551277608022431,14.0,12.128,0.218,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,103,Boston College,4.5651487564935955,4.564806842948821,4.631927209333084,0.0003419135447746413,-0.0667784528394888,0.06768523606751445,0.0675883853943553,0.08231895888741929,10.0,8.871,0.749,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,113,Massachusetts,3.068466675971488,3.0719053094852486,3.095701331022109,-0.003438633513760614,-0.027234655050620837,0.018488665347614345,0.018326521421496614,0.023338864011878516,29.0,18.28,0.312,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,12,Arizona,5.527551894934787,5.526776367294791,5.54541188086958,0.0007755276399956657,-0.017859985934792988,0.25349779076272544,0.2533842088589688,0.2568921830222319,24.0,19.812,0.684,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,120,Maryland,4.973969475168673,4.975744310016191,5.155859009857013,-0.0017748348475183917,-0.18188953468834068,0.14342582615524938,0.1437451292010149,0.17436152490390722,8.0,5.556,0.612,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,127,Michigan State,4.641857518651756,4.6429746874142666,4.734444052211289,-0.0011171687625104454,-0.09258653355953328,0.07469256585663075,0.07496376944432609,0.0926625255875561,24.0,19.472,0.615,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,130,Michigan,4.379605624091376,4.395711564052401,4.708416259381703,-0.01610593996102505,-0.3288106352903277,0.06277402819478889,0.06356758811485419,0.07735748237113509,7.0,5.338,0.043,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,135,Minnesota,4.523839251908666,4.526588162422627,4.4976302618185775,-0.002748910513960645,0.02620899009008859,0.11799873146703871,0.11853273964570647,0.11149968679237744,12.0,11.175,1.107,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,142,Missouri,4.248205508976206,4.249002998972546,4.116444200844714,-0.0007974899963407722,0.1317613081314919,0.052341294588496186,0.052391602422202616,0.044659677939263835,15.0,12.519,1.06,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,145,Ole Miss,3.4436512046854766,3.437677624765721,3.565733204449307,0.005973579919755778,-0.1220819997638305,0.04462664209833658,0.04395928051157858,0.057940214549146274,25.0,21.378,0.668,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,150,Duke,4.569617783531627,4.571454534116749,4.572499718843895,-0.0018367505851220045,-0.0028819353122679914,0.07464376850011721,0.07514583591165017,0.07095222792662974,18.0,13.994,0.535,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,151,East Carolina,5.431132174158318,5.450159588146518,5.1864927745947815,-0.019027413988200514,0.2446393995635363,0.18260440021044858,0.18484063466998057,0.1508543319724782,17.0,14.509,0.40199999999999997,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,152,NC State,5.058003512227313,5.0569663676729695,5.291336429114357,0.001037144554343783,-0.2333329168870435,0.15346849549329705,0.15328494083625369,0.19194374929079955,15.0,13.175,0.9049999999999999,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,153,North Carolina,4.768682175407374,4.770913427256411,4.824530063827707,-0.0022312518490368305,-0.055847888420332836,0.10259282315827088,0.10304342083073442,0.11200081015140129,10.0,9.432,0.692,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,154,Wake Forest,4.4930496347822,4.492696194922487,4.545555513829576,0.00035343985971358904,-0.05250587904737536,0.0629328079642933,0.06311101869554339,0.07679667790540519,5.0,4.537,0.525,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,158,Nebraska,4.470927716368907,4.47100884649386,4.480796211462428,-8.113012495325478e-05,-0.009868495093520835,0.07274314983344123,0.07276080856541062,0.07360920790204545,8.0,5.936,0.16799999999999998,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,164,Rutgers,4.578339613420393,4.578128081883754,4.587494509180529,0.00021153153663888702,-0.00915489576013595,0.07129296182519228,0.07122379707377417,0.06832795485094312,6.0,4.705,0.632,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,166,New Mexico State,3.3864911060700913,3.456470717662196,4.165032504277057,-0.06997961159210453,-0.7785413982069653,0.06797993090692782,0.07444015020070717,0.14559154554607273,13.0,5.968,0.213,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,167,New Mexico,4.494794927308513,4.508208189424739,4.26304262481464,-0.01341326211622551,0.23175230249387369,0.06715610827966656,0.0678962147386505,0.053294628092259225,28.0,17.083,0.421,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,183,Syracuse,5.28554956895678,5.29426707419598,4.908874951353266,-0.008717505239199674,0.3766746176035136,0.24069474738620358,0.24206842537249135,0.17850633077679345,19.0,16.214,0.7,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,189,Bowling Green,4.7658341543177505,4.76507205584116,4.755758031272183,0.0007620984765903671,0.010076123045567265,0.0964160224897775,0.0963068271952889,0.09389635362935134,13.0,7.866,0.185,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,193,Miami (OH),4.671736417481473,4.6717305572550485,4.680207462902277,5.8602264241258695e-06,-0.008471045420804124,0.07692578644864717,0.07692289424912917,0.0761566486915831,5.0,1.67,0.154,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,194,Ohio State,3.9688711227345888,3.8539602988336363,2.8841873023593605,0.11491082390095242,1.0846838203752283,0.06527345740414933,0.06178449598738453,0.037120645076300744,7.0,7.265000000000001,0.845,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,195,Ohio,6.2931683709368205,6.273969755628295,5.417937128339366,0.01919861530852529,0.8752312425974544,0.34718658419205967,0.3450920978547715,0.2345983516378682,21.0,9.652,0.324,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,197,Oklahoma State,6.76793036607271,6.772536539725293,6.352021873734071,-0.004606173652582868,0.41590849233863914,0.40079324904540503,0.401227452083037,0.36125329794139593,8.0,6.8629999999999995,0.194,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2,Auburn,4.902492945154175,4.901128049034039,4.903974044459457,0.0013648961201360166,-0.0014810993052822852,0.12788542721035223,0.1276858666867568,0.12770146518647943,15.0,12.046,0.104,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2005,Air Force,4.516537890446157,4.518286926481809,4.642461286158297,-0.0017490360356520185,-0.12592339571213973,0.11188013771541085,0.11224471307542792,0.13645790435389382,0.0,0.0,0.0,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2006,Akron,4.72878279700698,4.736967849873347,4.320213113244714,-0.008185052866366505,0.4085696837622663,0.07769803316624564,0.07807181271958033,0.056242599934211934,15.0,9.516,0.242,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,201,Oklahoma,5.01133766238243,5.025560579363806,5.266992969277466,-0.014222916981376343,-0.25565530689503646,0.12234359588726003,0.12373326556458626,0.14572616370197422,16.0,11.838000000000001,0.9129999999999999,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,202,Tulsa,4.268551276013705,4.266838193679764,4.126547834802429,0.001713082333941074,0.1420034412112754,0.12530463324142452,0.12518008496058164,0.11743453142998411,12.0,8.478,0.504,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2026,App State,4.691265724718051,4.704672359630912,4.559267858911539,-0.01340663491286076,0.13199786580651196,0.11285301383196963,0.11562887331545264,0.08240916251287538,15.0,12.167,0.013,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2032,Arkansas State,4.585725701305238,4.592386759706359,4.556449018012579,-0.006661058401120634,0.0292766832926592,0.09313245836654929,0.09446827341270089,0.08557861876047435,17.0,13.365,0.386,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,204,Oregon State,4.776144261717266,4.763420794751156,5.421586611116598,0.012723466966109598,-0.6454423493993318,0.15003354698632482,0.14750631615812793,0.26608179076608224,16.0,14.379999999999999,0.633,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2050,Ball State,3.6732255859156537,3.672660182107442,3.702766577456331,0.0005654038082116841,-0.029540991540677464,0.045084451933906686,0.04498742877400193,0.04847675284030193,11.0,8.525,0.301,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2084,Buffalo,6.665391878019066,6.677854511257557,5.742619239992776,-0.012462633238491172,0.9227726380262897,0.30407553387021136,0.30484716183888805,0.23148746428563632,17.0,7.579,0.503,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,21,San Diego State,4.29302752116795,4.271034384367365,4.5917957751154725,0.021993136800585233,-0.2987682539475225,0.14615104518028837,0.14339304970942715,0.18587360594792143,24.0,18.531,0.493,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2116,UCF,4.685263079892555,4.687001517660219,4.696768081962366,-0.001738437767664358,-0.011505002069811532,0.087886074851218,0.08819643841655872,0.08803484866025137,25.0,20.917,1.53,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2117,Central Michigan,3.825184710261671,3.8259306393670083,3.8263776130386282,-0.0007459291053373285,-0.001192902776957272,0.057082945306130645,0.05720686830992278,0.05600105473108086,6.0,3.585,0.105,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,213,Penn State,2.8811162607703737,2.8837392746352255,2.950891300831881,-0.002623013864851753,-0.06977504006150737,0.036222567780804245,0.036410349711084665,0.041270787367179596,6.0,4.308,0.049,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2132,Cincinnati,4.805389545154077,4.812170563667914,4.708897948553781,-0.006781018513836834,0.0964915966002966,0.1037158429442473,0.10508896174274068,0.08059261754310793,24.0,18.702,0.992,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,218,Temple,3.5376719699470405,3.5454144822357527,3.47596349695978,-0.0077425122887122555,0.06170847298726034,0.0252475551033093,0.025417192681011412,0.026987770009850465,15.0,9.915,0.23099999999999998,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2199,Eastern Michigan,4.072469737101039,4.074057803786517,4.134607729016474,-0.0015880666854783954,-0.06213799191543501,0.044991037744022314,0.04437623306270558,0.06134385262220902,21.0,16.078,0.709,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,221,Pittsburgh,4.682346989252688,4.682933468177919,4.688586595142265,-0.0005864789252312264,-0.006239605889577504,0.07517842522380022,0.0753198900296918,0.07329859955185032,14.0,11.43,0.275,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2226,Florida Atlantic,3.451161372849951,3.4488876017985253,3.716401949963078,0.002273771051425566,-0.265240577113127,0.028192189692838383,0.027522112076534527,0.06676608536322144,20.0,14.946,0.7659999999999999,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2229,Florida International,3.7436150401100137,3.7439072224436094,3.7401540287719723,-0.0002921823335957363,0.003461011338041331,0.037553170502526094,0.03754566903918157,0.03838341517263882,10.0,7.47,0.067,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2247,Georgia State,4.003975647893923,3.9940584484130395,4.085128051769506,0.009917199480883543,-0.08115240387558309,0.0506961784602617,0.04805053919608312,0.06594414148077474,31.0,24.271,0.881,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,228,Clemson,4.115621353824555,4.109950213008805,4.051514015941757,0.005671140815750597,0.0641073378827981,0.04323199659829428,0.04292024644845838,0.03982173042415563,0.0,0.0,0.0,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2294,Iowa,4.275945002857774,4.276631103040295,4.309711991135137,-0.0006861001825209101,-0.03376698827736302,0.05227535860316537,0.05228514586895652,0.053488871477808536,4.0,2.985,0.40700000000000003,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,23,San José State,4.540482191666039,4.538839124638109,4.590125878836202,0.0016430670279303783,-0.04964368717016221,0.06445369145269673,0.06458510723860873,0.078407486079158,14.0,6.029,0.305,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2305,Kansas,4.5583523497017575,4.558376445875417,4.573334402542805,-2.4096173659060582e-05,-0.01498205284104781,0.07349786732193397,0.07349581250977394,0.07574719740352255,11.0,8.624,,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2306,Kansas State,4.256612002178421,4.255662739067048,4.2351388313565845,0.0009492631113729999,0.021473170821836085,0.0637862574430382,0.06354231923174887,0.051743078884414144,10.0,7.133,0.699,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2309,Kent State,2.247388930747931,2.2550285080942314,2.080151261356681,-0.007639577346300275,0.16723766939125007,0.02535463207636348,0.025517790490979728,0.02275870761211652,16.0,11.412,0.027,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2335,Liberty,4.988421783553363,4.991369829505469,4.980708157572351,-0.002948045952106071,0.007713625981012662,0.1717556796165266,0.17229433270809535,0.17001954064422278,18.0,12.234,0.316,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2348,Louisiana Tech,3.970114456685691,3.9698398035802644,3.957902169570559,0.0002746531054267365,0.012212287115132003,0.04154601924222593,0.041537652987088315,0.04905909987396861,12.0,7.174,0.155,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,235,Memphis,4.499489129712952,4.495044256132262,4.554020376299165,0.004444873580689901,-0.05453124658621267,0.07770441172554793,0.07654056694108209,0.08818017099343832,30.0,21.533,0.259,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,238,Vanderbilt,5.700397448521187,5.711541958903258,5.0642908948813,-0.01114451038207065,0.6361065536398867,0.2895171657448563,0.29109329677822626,0.18664690061242561,22.0,16.405,1.4569999999999999,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,239,Baylor,4.864765769094565,4.869923531052887,4.829990201983784,-0.005157761958321849,0.034775567110781225,0.16458252127952958,0.16561723844964105,0.15661675630800967,16.0,14.001,0.725,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2390,Miami,4.0394824238473666,4.031216207605845,3.9627446705099456,0.008266216241521462,0.07673775333742094,0.08548890043024301,0.0842191575344965,0.07312312540660691,14.0,13.012,0.919,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2393,Middle Tennessee,3.755258367015046,3.757688671208989,3.982909134047565,-0.0024303041939433,-0.22765076703251896,0.09846218487397489,0.09867752309124739,0.12127650876178106,12.0,6.928,0.10500000000000001,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,24,Stanford,4.717942614474528,4.712992383861787,4.547130874081616,0.0049502306127413576,0.17081174039291191,0.13285327880878006,0.13193557596547764,0.0998148169700164,4.0,2.408,,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,242,Rice,4.313346755750121,4.315587582911041,4.304384203763072,-0.0022408271609197783,0.008962551987049316,0.04998163747829756,0.050108239379311366,0.04960037893459432,10.0,6.999,0.9440000000000001,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2426,Navy,6.687097854201846,6.683805408890976,6.56854953877313,0.003292445310870029,0.11854831542871569,0.40462378644774405,0.40430202474280347,0.39520163765426614,0.0,0.0,0.0,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2429,Charlotte,4.501503046315462,4.502244375668161,4.534186142556194,-0.0007413293526985498,-0.0326830962407314,0.07196352335797761,0.07202092888275825,0.07391047499458833,28.0,19.98,0.41500000000000004,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2433,UL Monroe,5.321790756717692,5.332249837065483,4.686208511564236,-0.010459080347790639,0.6355822451534561,0.12436076718796125,0.12492984263202615,0.0812787815938496,16.0,11.243,0.048,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2439,UNLV,5.622019696261013,5.636362658447334,5.516191126793541,-0.014342962186320918,0.1058285694674721,0.2896776380184849,0.29177322556944785,0.27570265301549657,19.0,13.468,1.292,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2440,Nevada,4.093601596636432,4.099369445746419,3.988155166520769,-0.0057678491099864004,0.10544643011566324,0.04407980910876016,0.044375942078506744,0.040825491736979753,22.0,14.242,0.382,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,245,Texas A&M,4.187073664387922,4.187033926242223,4.197145231828518,3.9738145699352856e-05,-0.010071567440595786,0.05112008488653407,0.051085153932119556,0.04853867240475583,26.0,19.605,0.383,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2459,Northern Illinois,4.700884275634368,4.701123027177548,4.702325316114997,-0.0002387515431800935,-0.0014410404806293187,0.08967177268476174,0.0897098389359047,0.08917108450321018,6.0,5.282,0.34500000000000003,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,248,Houston,4.633111154742664,4.633146170967051,4.641233910554741,-3.5016224386730244e-05,-0.008122755812076221,0.07789276931186781,0.07789584842019243,0.0779118804953507,27.0,22.736,0.672,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,2483,Oregon,3.04360203364596,3.0376771106253826,2.7761339302456656,0.005924923020577566,0.2674681034002946,0.04862130678000254,0.04832423727796565,0.036185922358892016,14.0,11.839,0.985,1.0
C8_rp_x_net_value,frozen_through_2021,2024,fbs,249,North Texas,4.594720897064715,4.601520376653724,4.511059709314373,-0.006799479589009394,0.0836611877503417,0.06853516423380344,0.06928490620076079,0.06128468133346308,25.0,15.887,0.719,1.0
