season,team_id,team_name,transfer_bucket,transfer_in_count,transfer_in_weighted_rating_sum,transfer_in_prior_usage_sum,transfer_in_count_qb,transfer_data_available,c0_nll,minus_rp_nll,selected_transfer_nll,rp_contribution_nll,selected_minus_c0_nll
2023,2117,Central Michigan,medium_1_3,2.0,,,0.0,1.0,4.068083359377701,4.19599182964436,4.052669484009216,0.12790847026665908,-0.01541387536848493
2023,213,Penn State,high_4_plus,6.0,3.98,0.14200000000000002,0.0,1.0,3.3627812139773923,3.299818158543956,3.6063257926854133,-0.06296305543343639,0.24354457870802104
2023,2132,Cincinnati,high_4_plus,21.0,14.339,0.916,1.0,1.0,4.66631595050173,5.254691969843425,6.194338311360073,0.5883760193416956,1.5280223608583432
2023,218,Temple,high_4_plus,11.0,0.801,,0.0,1.0,4.037144691052161,3.937211865809166,3.5695464612052183,-0.09993282524299474,-0.46759822984694255
2023,2199,Eastern Michigan,high_4_plus,5.0,,0.058,0.0,1.0,4.33500582183265,4.488611708576721,5.080976474021023,0.15360588674407172,0.7459706521883733
2023,221,Pittsburgh,high_4_plus,7.0,6.055,0.785,2.0,1.0,5.2431846983825805,5.631268539895933,4.474551703317299,0.3880838415133523,-0.7686329950652819
2023,2226,Florida Atlantic,high_4_plus,12.0,2.185,1.087,3.0,1.0,4.203252279357787,4.30691476346428,4.822779234802302,0.10366248410649348,0.6195269554445151
2023,2229,Florida International,high_4_plus,8.0,,0.197,0.0,1.0,3.2711852018388017,3.316860594114165,3.532171649936837,0.045675392275363436,0.2609864480980355
2023,2247,Georgia State,high_4_plus,19.0,6.361,0.299,0.0,1.0,4.7298536451643765,4.751357279736683,4.654006378218994,0.02150363457230675,-0.07584726694538269
2023,228,Clemson,medium_1_3,1.0,1.2449999999999999,,1.0,1.0,4.25363380804295,4.307995040059244,4.129077129569282,0.05436123201629428,-0.12455667847366758
2023,2294,Iowa,high_4_plus,8.0,6.985,0.187,2.0,1.0,4.277720080307928,4.310546302197216,4.299113366777975,0.0328262218892883,0.021393286470047457
2023,23,San José State,high_4_plus,7.0,,0.248,1.0,1.0,5.169477071421183,5.187630311069766,5.643551790732651,0.01815323964858262,0.47407471931146805
2023,2305,Kansas,high_4_plus,12.0,8.484,0.092,0.0,1.0,4.439762152062789,4.89098406624624,4.359471850225143,0.45122191418345103,-0.08029030183764618
2023,2306,Kansas State,high_4_plus,6.0,3.472,0.182,1.0,1.0,3.900571934674087,3.821214898100153,4.135079724244161,-0.079357036573934,0.234507789570074
2023,2309,Kent State,high_4_plus,7.0,,0.096,1.0,1.0,4.5823613547574995,6.180162664763061,3.0513591503756334,1.5978013100055612,-1.531002204381866
2023,2335,Liberty,high_4_plus,13.0,,0.519,1.0,1.0,5.949469892045752,5.483678863566055,5.568875994027231,-0.4657910284796962,-0.38059389801852017
2023,2348,Louisiana Tech,high_4_plus,19.0,3.065,0.641,1.0,1.0,3.5786855952464407,3.8536714575066227,4.31616326580915,0.27498586226018196,0.7374776705627095
2023,235,Memphis,high_4_plus,19.0,1.633,0.416,0.0,1.0,4.778414999904877,4.638320348782422,4.584607728168979,-0.140094651122455,-0.1938072717358974
2023,238,Vanderbilt,medium_1_3,3.0,1.53,,0.0,1.0,4.898442623742895,4.993088509698673,4.9559842472163975,0.09464588595577794,0.05754162347350267
2023,239,Baylor,high_4_plus,13.0,11.501,1.014,2.0,1.0,5.392244617841874,5.327349978444684,4.884573566767993,-0.06489463939719009,-0.5076710510738813
2023,2390,Miami,high_4_plus,15.0,10.469000000000001,0.15,0.0,1.0,4.493935545383178,4.508893462190702,4.488001054342505,0.014957916807524008,-0.005934491040672896
2023,2393,Middle Tennessee,high_4_plus,9.0,,0.263,1.0,1.0,4.17600422193173,4.1709848229186575,4.151033876671364,-0.0050193990130722455,-0.02497034526036579
2023,24,Stanford,high_4_plus,4.0,2.475,,1.0,1.0,4.546355243275047,4.758880353195556,4.4572641054633415,0.21252510992050855,-0.08909113781170586
2023,242,Rice,high_4_plus,5.0,,0.498,1.0,1.0,4.536687223373375,4.493942470108048,4.4601099103088915,-0.04274475326532645,-0.07657731306448312
2023,2426,Navy,low_0,0.0,0.0,0.0,0.0,1.0,4.248527344630166,4.269912541424197,4.312014176243264,0.021385196794030392,0.06348683161309765
2023,2429,Charlotte,high_4_plus,17.0,1.72,0.123,0.0,1.0,3.1482676538514878,3.321005794805402,3.391550507921612,0.17273814095391415,0.24328285407012418
2023,2433,UL Monroe,high_4_plus,7.0,0.774,0.043,0.0,1.0,2.9302557380961516,3.1660349844163718,3.0435572628157392,0.23577924632022018,0.11330152471958765
2023,2439,UNLV,high_4_plus,9.0,,0.099,0.0,1.0,5.792514347368256,5.6150668950485025,5.65666903136631,-0.17744745231975312,-0.13584531600194527
2023,2440,Nevada,high_4_plus,13.0,2.185,0.397,1.0,1.0,3.0189274008962164,3.2003169018295052,2.9904871485975884,0.18138950093328887,-0.02844025229862801
2023,245,Texas A&M,high_4_plus,13.0,9.622,0.262,1.0,1.0,4.44902444688028,4.485692631921625,4.482213599275595,0.036668185041344614,0.03318915239531517
2023,2459,Northern Illinois,high_4_plus,4.0,,0.089,0.0,1.0,4.615557107698932,4.574252144528785,5.0087553807523815,-0.041304963170147424,0.3931982730534491
2023,248,Houston,high_4_plus,20.0,14.485,0.572,1.0,1.0,4.626297217121154,4.870985445097316,4.530743934092857,0.24468822797616152,-0.09555328302829746
2023,2483,Oregon,high_4_plus,15.0,11.987,0.17,0.0,1.0,3.0963765378747397,3.2752282594739204,2.7534532994593506,0.17885172159918072,-0.3429232384153891
2023,249,North Texas,high_4_plus,10.0,,0.7639999999999999,1.0,1.0,4.290324037041435,4.355103040084219,4.5973410571900715,0.06477900304278439,0.30701702014863663
2023,25,California,high_4_plus,20.0,15.1285,1.077,3.0,1.0,4.665236275575133,4.629460597693383,4.7946761020667426,-0.03577567788174996,0.1294398264916099
2023,2509,Purdue,high_4_plus,15.0,10.262,0.403,2.0,1.0,4.663813935860045,4.7746238819416496,4.951487805595052,0.11080994608160477,0.2876738697350074
2023,251,Texas,high_4_plus,5.0,3.9090000000000003,0.058,0.0,1.0,3.1418153404017906,3.226878747096296,3.167594598197116,0.08506340669450552,0.025779257795325528
2023,252,BYU,high_4_plus,20.0,14.826,1.03,1.0,1.0,4.684972808523996,4.802386488798169,4.654580699208109,0.11741368027417298,-0.030392109315886984
2023,2534,Sam Houston,unknown,,,,,,3.7465049735338756,3.7465049735338756,3.7465049735338756,0.0,0.0
2023,254,Utah,high_4_plus,9.0,6.34,0.303,0.0,1.0,4.47292519638804,4.442850141812915,4.924733840550603,-0.030075054575124938,0.45180864416256306
2023,256,James Madison,high_4_plus,5.0,0.792,0.028,2.0,1.0,7.414373337397405,6.286290643476164,9.605721391460223,-1.1280826939212405,2.1913480540628187
2023,2567,SMU,high_4_plus,26.0,21.928,0.637,1.0,1.0,5.010845172104201,4.787579258047598,4.426113664978791,-0.22326591405660245,-0.5847315071254098
2023,2572,Southern Miss,high_4_plus,8.0,,,2.0,1.0,4.424819319149015,4.446898467788589,4.043608322204612,0.022079148639574164,-0.38121099694440286
2023,2579,South Carolina,high_4_plus,10.0,7.96,0.14,0.0,1.0,4.749354760728607,4.783859237942836,4.6028754259572535,0.03450447721422911,-0.1464793347713531
2023,258,Virginia,high_4_plus,8.0,7.2170000000000005,0.649,1.0,1.0,4.507227566318066,4.602443627207622,4.51924472324407,0.09521606088955625,0.012017156926003913
2023,259,Virginia Tech,high_4_plus,9.0,8.213000000000001,0.677,1.0,1.0,4.726111973005421,4.72275809339602,4.830923694365734,-0.0033538796094010337,0.10481172136031347
2023,26,UCLA,high_4_plus,14.0,12.306000000000001,1.006,1.0,1.0,4.609446623359105,4.4836518347370244,4.820798283150671,-0.1257947886220805,0.2113516597915659
2023,2628,TCU,high_4_plus,13.0,11.815,0.64,1.0,1.0,4.92262263285951,5.462891475887985,4.6943769296195885,0.5402688430284748,-0.22824570323992166
2023,2633,Tennessee,high_4_plus,8.0,6.48,0.041,0.0,1.0,3.894143293529673,3.9657955410324526,3.916655041477002,0.07165224750277943,0.022511747947328686
2023,2636,UTSA,high_4_plus,8.0,1.569,0.455,1.0,1.0,4.675871444594858,4.676919369822453,4.672655924424447,0.0010479252275956696,-0.003215520170410713
2023,2638,UTEP,medium_1_3,2.0,,,0.0,1.0,3.598829458571821,3.624471752457242,3.6048390338024374,0.025642293885421275,0.006009575230616626
2023,264,Washington,high_4_plus,10.0,6.912,0.397,0.0,1.0,4.411269644395147,5.074854469093221,4.4678008505975715,0.6635848246980744,0.05653120620242458
2023,2641,Texas Tech,high_4_plus,7.0,5.191,,0.0,1.0,4.510632151493142,4.473003131624259,4.460814689572641,-0.03762901986888245,-0.04981746192050096
2023,2649,Toledo,medium_1_3,3.0,,,0.0,1.0,4.697653135639055,4.767828870571504,4.581760765904126,0.070175734932449,-0.11589236973492945
2023,265,Washington State,high_4_plus,9.0,5.755,0.188,0.0,1.0,4.636606882995093,4.658921078955472,5.444839630947902,0.0223141959603792,0.8082327479528093
2023,2653,Troy,high_4_plus,8.0,0.89,0.308,2.0,1.0,5.2362838851756965,5.095561199650681,5.738131326023113,-0.14072268552501566,0.5018474408474161
2023,2655,Tulane,high_4_plus,7.0,1.566,0.08199999999999999,0.0,1.0,4.660497531319256,4.646951134753803,4.883607418444038,-0.013546396565452312,0.22310988712478252
2023,2711,Western Michigan,high_4_plus,6.0,1.29,0.783,1.0,1.0,4.088428575767885,4.161192145988517,4.004914571703814,0.07276357022063173,-0.08351400406407095
2023,275,Wisconsin,high_4_plus,14.0,13.001,0.686,3.0,1.0,4.58342354168323,4.601873186061686,4.598263726296985,0.018449644378456753,0.014840184613755802
2023,2751,Wyoming,medium_1_3,3.0,,0.34400000000000003,0.0,1.0,5.445945654118745,5.609975747541282,7.462261400559197,0.16403009342253672,2.016315746440452
2023,276,Marshall,high_4_plus,11.0,0.86,0.025,0.0,1.0,4.5501023297682215,4.599977983321712,4.558078916988197,0.04987565355349055,0.007976587219975073
2023,277,West Virginia,high_4_plus,14.0,9.704,0.27,0.0,1.0,4.750281784048039,4.450364327604566,4.5077736247650035,-0.299917456443473,-0.2425081592830356
2023,278,Fresno State,high_4_plus,8.0,2.185,0.48000000000000004,1.0,1.0,4.955801679534544,4.705101562995026,6.417393800559883,-0.2507001165395186,1.4615921210253386
2023,290,Georgia Southern,high_4_plus,15.0,,0.991,3.0,1.0,4.422445199330158,4.447019202058898,4.453093159503765,0.02457400272873933,0.030647960173606492
2023,295,Old Dominion,high_4_plus,6.0,,,0.0,1.0,4.878912523631059,4.636296149142477,5.268907726028921,-0.2426163744885823,0.3899952023978619
2023,30,USC,high_4_plus,16.0,11.848,0.321,0.0,1.0,4.203978414136518,4.159786976047941,4.8761210124918914,-0.044191438088577506,0.6721425983553733
2023,309,Louisiana,medium_1_3,1.0,,,0.0,1.0,4.591999168508902,4.620656226300563,4.522201606767409,0.02865705779166028,-0.06979756174149365
2023,324,Coastal Carolina,high_4_plus,13.0,2.5220000000000002,0.124,1.0,1.0,4.710723755936417,4.775899905405698,4.731566827527982,0.06517614946928063,0.020843071591564843
2023,326,Texas State,high_4_plus,37.0,4.628,0.849,2.0,1.0,5.571120354335817,5.39442439920928,4.645581772931922,-0.17669595512653746,-0.9255385814038952
2023,328,Utah State,high_4_plus,7.0,0.85,0.025,0.0,1.0,4.497059588676727,4.474960121210149,4.575098646835629,-0.022099467466578204,0.07803905815890211
2023,333,Alabama,high_4_plus,5.0,4.6610000000000005,0.624,1.0,1.0,2.8272668613106005,2.7855875318800587,3.2645710204153477,-0.041679329430541756,0.4373041591047473
2023,344,Mississippi State,high_4_plus,13.0,9.1245,0.549,1.0,1.0,4.920407145741219,5.00142199728573,4.656807274369993,0.08101485154451105,-0.263599871371226
2023,349,Army,low_0,0.0,0.0,0.0,0.0,1.0,4.577108991078212,4.601978892770145,4.605020484306735,0.024869901691932483,0.027911493228522488
2023,356,Illinois,high_4_plus,7.0,5.167,0.682,2.0,1.0,4.755182700918858,4.883936008607935,4.6836207858116765,0.12875330768907745,-0.07156191510718113
2023,36,Colorado State,high_4_plus,10.0,0.88,0.06999999999999999,0.0,1.0,4.338210827281458,4.331790796768741,4.441885556930031,-0.006420030512717112,0.10367472964857338
2023,38,Colorado,high_4_plus,48.0,39.777,1.41,1.0,1.0,5.1508207004197875,4.739596826243057,5.0586229380852465,-0.4112238741767307,-0.09219776233454091
2023,41,UConn,high_4_plus,12.0,,0.71,1.0,1.0,4.017042978943377,4.057148719304266,3.777761273097319,0.04010574036088865,-0.23928170584605812
2023,5,UAB,high_4_plus,7.0,,0.073,0.0,1.0,4.328517910985402,4.470617362076517,5.58270281150616,0.14209945109111466,1.254184900520758
2023,52,Florida State,high_4_plus,11.0,9.085,0.23399999999999999,0.0,1.0,3.5224936428283016,3.6292686386923863,3.8515798922344415,0.10677499586408468,0.32908624940613995
2023,55,Jacksonville State,unknown,,,,,,5.2479151139319,5.2479151139319,5.2479151139319,0.0,0.0
2023,57,Florida,high_4_plus,12.0,10.749,0.488,1.0,1.0,4.770526236063172,4.9677644954280185,4.713292788553411,0.1972382593648465,-0.05723344750976089
2023,58,South Florida,high_4_plus,19.0,0.86,0.484,1.0,1.0,4.928456626740672,4.736866709141022,4.5686885173651754,-0.19158991759965005,-0.35976810937549697
2023,59,Georgia Tech,high_4_plus,16.0,11.439,0.893,1.0,1.0,4.883016933077037,4.641969153964117,4.7589164197521425,-0.24104777911292086,-0.12410051332489491
2023,6,South Alabama,high_4_plus,9.0,2.55,0.431,1.0,1.0,4.745641926736091,4.872639075368375,4.799744737200098,0.12699714863228362,0.054102810464006446
2023,61,Georgia,high_4_plus,4.0,2.678,0.15,0.0,1.0,1.9352420902541212,1.9237077058131995,1.8684475823859332,-0.011534384440921697,-0.06679450786818797
2023,62,Hawai'i,high_4_plus,8.0,,0.027,0.0,1.0,4.190171301972552,4.187232768783658,4.263178547450132,-0.0029385331888942545,0.07300724547758008
2023,66,Iowa State,medium_1_3,2.0,1.6360000000000001,,0.0,1.0,4.555465034759424,4.567175052889121,4.865876713992454,0.01171001812969763,0.31041167923303004
2023,68,Boise State,high_4_plus,9.0,1.72,0.023,0.0,1.0,4.526752941223202,4.622384210416099,4.559162550366108,0.09563126919289733,0.03240960914290625
2023,77,Northwestern,medium_1_3,3.0,3.05,0.6080000000000001,1.0,1.0,5.102693946710813,5.043411229383503,5.101328142086964,-0.05928271732731005,-0.001365804623849165
2023,8,Arkansas,high_4_plus,17.0,14.85,0.097,1.0,1.0,5.107950410117605,5.3051588017864155,5.8857744095627735,0.1972083916688101,0.7778239994451681
2023,84,Indiana,high_4_plus,23.0,16.377,0.282,1.0,1.0,4.473472387969842,4.520045931968771,4.475492258787109,0.04657354399892899,0.0020198708172669555
2023,87,Notre Dame,high_4_plus,7.0,5.997,0.694,1.0,1.0,3.7647461904446473,3.6149308114616527,3.8107688007145093,-0.14981537898299457,0.046022610269861985
2023,9,Arizona State,high_4_plus,30.0,20.963,1.006,1.0,1.0,4.626304047636722,4.6382199994255275,4.573350695166867,0.011915951788805224,-0.05295335246985555
2023,96,Kentucky,high_4_plus,12.0,10.458,0.91,1.0,1.0,4.518900324325729,4.538851763101547,4.7311166261764726,0.019951438775817287,0.21221630185074325
2023,97,Louisville,high_4_plus,26.0,22.566,1.115,3.0,1.0,4.471359090095464,4.14011211181323,4.051702245185961,-0.33124697828223404,-0.41965684490950306
2023,98,Western Kentucky,high_4_plus,12.0,1.35,1.149,2.0,1.0,4.767751321297064,4.767141817865748,4.940236035974363,-0.0006095034313160497,0.17248471467729853
2023,99,LSU,high_4_plus,14.0,12.128,0.218,0.0,1.0,3.446518607013816,3.442522442144194,3.839206914395863,-0.003996164869621843,0.3926883073820471
2024,103,Boston College,high_4_plus,10.0,8.871,0.749,1.0,1.0,4.564806842948821,4.631927209333084,4.612629562233968,0.06712036638426344,0.04782271928514703
2024,113,Massachusetts,high_4_plus,29.0,18.28,0.312,1.0,1.0,3.0719053094852486,3.095701331022109,3.4836168709565163,0.023796021536860223,0.41171156147126764
2024,12,Arizona,high_4_plus,24.0,19.812,0.684,2.0,1.0,5.526776367294791,5.54541188086958,5.074092812439085,0.018635513574788654,-0.45268355485570577
2024,120,Maryland,high_4_plus,8.0,5.556,0.612,1.0,1.0,4.975744310016191,5.155859009857013,5.113334973218537,0.1801146998408223,0.1375906632023458
2024,127,Michigan State,high_4_plus,24.0,19.472,0.615,2.0,1.0,4.6429746874142666,4.734444052211289,4.712493183494819,0.09146936479702283,0.06951849608055216
2024,130,Michigan,high_4_plus,7.0,5.338,0.043,0.0,1.0,4.395711564052401,4.708416259381703,5.226622216480187,0.3127046953293027,0.8309106524277867
2024,135,Minnesota,high_4_plus,12.0,11.175,1.107,2.0,1.0,4.526588162422627,4.4976302618185775,6.080467762052701,-0.028957900604049236,1.5538795996300738
2024,142,Missouri,high_4_plus,15.0,12.519,1.06,1.0,1.0,4.249002998972546,4.116444200844714,4.200200457711596,-0.13255879812783267,-0.04880254126095007
2024,145,Ole Miss,high_4_plus,25.0,21.378,0.668,0.0,1.0,3.437677624765721,3.565733204449307,3.4849402970804886,0.12805557968358627,0.04726267231476777
2024,150,Duke,high_4_plus,18.0,13.994,0.535,1.0,1.0,4.571454534116749,4.572499718843895,4.5612911614841645,0.0010451847271459869,-0.01016337263258471
2024,151,East Carolina,high_4_plus,17.0,14.509,0.40199999999999997,3.0,1.0,5.450159588146518,5.1864927745947815,5.972588772062689,-0.2636668135517368,0.522429183916171
2024,152,NC State,high_4_plus,15.0,13.175,0.9049999999999999,1.0,1.0,5.0569663676729695,5.291336429114357,5.57110818328087,0.23437006144138728,0.5141418156079007
2024,153,North Carolina,high_4_plus,10.0,9.432,0.692,2.0,1.0,4.770913427256411,4.824530063827707,4.6687934179351505,0.053616636571296006,-0.10212000932126042
2024,154,Wake Forest,high_4_plus,5.0,4.537,0.525,1.0,1.0,4.492696194922487,4.545555513829576,4.5327741086305045,0.05285931890708895,0.04007791370801783
2024,158,Nebraska,high_4_plus,8.0,5.936,0.16799999999999998,0.0,1.0,4.47100884649386,4.480796211462428,4.442116094769162,0.00978736496856758,-0.028892751724698407
2024,164,Rutgers,high_4_plus,6.0,4.705,0.632,1.0,1.0,4.578128081883754,4.587494509180529,4.683088866448473,0.009366427296774837,0.10496078456471825
2024,166,New Mexico State,high_4_plus,13.0,5.968,0.213,2.0,1.0,3.456470717662196,4.165032504277057,3.6931369749802387,0.7085617866148608,0.23666625731804292
2024,167,New Mexico,high_4_plus,28.0,17.083,0.421,1.0,1.0,4.508208189424739,4.26304262481464,4.087024769876246,-0.2451655646100992,-0.4211834195484929
2024,183,Syracuse,high_4_plus,19.0,16.214,0.7,2.0,1.0,5.29426707419598,4.908874951353266,4.591938523484159,-0.3853921228427133,-0.7023285507118207
2024,189,Bowling Green,high_4_plus,13.0,7.866,0.185,0.0,1.0,4.76507205584116,4.755758031272183,4.588501930840955,-0.009314024568976897,-0.17657012500020475
2024,193,Miami (OH),high_4_plus,5.0,1.67,0.154,0.0,1.0,4.6717305572550485,4.680207462902277,4.779413663549552,0.00847690564722825,0.10768310629450362
2024,194,Ohio State,high_4_plus,7.0,7.265000000000001,0.845,2.0,1.0,3.8539602988336363,2.8841873023593605,5.0083430328112835,-0.9697729964742758,1.1543827339776471
2024,195,Ohio,high_4_plus,21.0,9.652,0.324,1.0,1.0,6.273969755628295,5.417937128339366,5.353740061364915,-0.8560326272889291,-0.9202296942633801
2024,197,Oklahoma State,high_4_plus,8.0,6.8629999999999995,0.194,0.0,1.0,6.772536539725293,6.352021873734071,6.3303660095036545,-0.420514665991222,-0.4421705302216381
2024,2,Auburn,high_4_plus,15.0,12.046,0.104,0.0,1.0,4.901128049034039,4.903974044459457,5.6811740062299085,0.0028459954254183017,0.7800459571958696
2024,2005,Air Force,low_0,0.0,0.0,0.0,0.0,1.0,4.518286926481809,4.642461286158297,4.427436242203901,0.12417435967648771,-0.09085068427790866
2024,2006,Akron,high_4_plus,15.0,9.516,0.242,1.0,1.0,4.736967849873347,4.320213113244714,5.0238682214246975,-0.4167547366286328,0.28690037155135073
2024,201,Oklahoma,high_4_plus,16.0,11.838000000000001,0.9129999999999999,2.0,1.0,5.025560579363806,5.266992969277466,4.945636258926819,0.24143238991366012,-0.07992432043698727
2024,202,Tulsa,high_4_plus,12.0,8.478,0.504,1.0,1.0,4.266838193679764,4.126547834802429,5.997233289871214,-0.14029035887733432,1.73039509619145
2024,2026,App State,high_4_plus,15.0,12.167,0.013,0.0,1.0,4.704672359630912,4.559267858911539,5.428236941106662,-0.14540450071937272,0.7235645814757499
2024,2032,Arkansas State,high_4_plus,17.0,13.365,0.386,1.0,1.0,4.592386759706359,4.556449018012579,4.864501127721558,-0.035937741693779834,0.27211436801519984
2024,204,Oregon State,high_4_plus,16.0,14.379999999999999,0.633,2.0,1.0,4.763420794751156,5.421586611116598,4.655759728671232,0.6581658163654414,-0.10766106607992487
2024,2050,Ball State,high_4_plus,11.0,8.525,0.301,1.0,1.0,3.672660182107442,3.702766577456331,3.8869953001472934,0.030106395348889148,0.2143351180398514
2024,2084,Buffalo,high_4_plus,17.0,7.579,0.503,1.0,1.0,6.677854511257557,5.742619239992776,7.268100511130754,-0.9352352712647809,0.590245999873197
2024,21,San Diego State,high_4_plus,24.0,18.531,0.493,1.0,1.0,4.271034384367365,4.5917957751154725,5.684124979736801,0.3207613907481077,1.413090595369436
2024,2116,UCF,high_4_plus,25.0,20.917,1.53,2.0,1.0,4.687001517660219,4.696768081962366,4.694518734553615,0.009766564302147174,0.007517216893395684
2024,2117,Central Michigan,high_4_plus,6.0,3.585,0.105,1.0,1.0,3.8259306393670083,3.8263776130386282,3.756084169444511,0.0004469736716199435,-0.06984646992249743
2024,213,Penn State,high_4_plus,6.0,4.308,0.049,0.0,1.0,2.8837392746352255,2.950891300831881,3.0132549873113095,0.06715202619665561,0.12951571267608397
2024,2132,Cincinnati,high_4_plus,24.0,18.702,0.992,1.0,1.0,4.812170563667914,4.708897948553781,4.800886367681263,-0.10327261511413344,-0.011284195986650758
2024,218,Temple,high_4_plus,15.0,9.915,0.23099999999999998,1.0,1.0,3.5454144822357527,3.47596349695978,3.977782635654719,-0.0694509852759726,0.4323681534189663
2024,2199,Eastern Michigan,high_4_plus,21.0,16.078,0.709,2.0,1.0,4.074057803786517,4.134607729016474,4.195717216373698,0.060549925229956614,0.1216594125871806
2024,221,Pittsburgh,high_4_plus,14.0,11.43,0.275,1.0,1.0,4.682933468177919,4.688586595142265,4.68094931062739,0.005653126964346278,-0.0019841575505292752
2024,2226,Florida Atlantic,high_4_plus,20.0,14.946,0.7659999999999999,2.0,1.0,3.4488876017985253,3.716401949963078,3.5613290112451517,0.26751434816455255,0.1124414094466264
2024,2229,Florida International,high_4_plus,10.0,7.47,0.067,0.0,1.0,3.7439072224436094,3.7401540287719723,3.758669092855332,-0.0037531936716370673,0.014761870411722722
2024,2247,Georgia State,high_4_plus,31.0,24.271,0.881,4.0,1.0,3.9940584484130395,4.085128051769506,4.039061947654278,0.09106960335646663,0.045003499241238476
2024,228,Clemson,low_0,0.0,0.0,0.0,0.0,1.0,4.109950213008805,4.051514015941757,3.9842673430162865,-0.0584361970670475,-0.12568286999251832
2024,2294,Iowa,high_4_plus,4.0,2.985,0.40700000000000003,2.0,1.0,4.276631103040295,4.309711991135137,4.260570862891505,0.03308088809484211,-0.016060240148789262
2024,23,San José State,high_4_plus,14.0,6.029,0.305,3.0,1.0,4.538839124638109,4.590125878836202,4.554206477043318,0.05128675419809259,0.015367352405209367
2024,2305,Kansas,high_4_plus,11.0,8.624,,0.0,1.0,4.558376445875417,4.573334402542805,4.578960525618091,0.01495795666738875,0.020584079742674177
2024,2306,Kansas State,high_4_plus,10.0,7.133,0.699,1.0,1.0,4.255662739067048,4.2351388313565845,4.2139556916784775,-0.020523907710463085,-0.04170704738857012
2024,2309,Kent State,high_4_plus,16.0,11.412,0.027,1.0,1.0,2.2550285080942314,2.080151261356681,5.03586769914872,-0.17487724673755034,2.7808391910544885
2024,2335,Liberty,high_4_plus,18.0,12.234,0.316,1.0,1.0,4.991369829505469,4.980708157572351,6.1579884003386605,-0.010661671933118733,1.166618570833191
2024,2348,Louisiana Tech,high_4_plus,12.0,7.174,0.155,0.0,1.0,3.9698398035802644,3.957902169570559,3.9645237933870603,-0.011937634009705267,-0.005316010193204157
2024,235,Memphis,high_4_plus,30.0,21.533,0.259,0.0,1.0,4.495044256132262,4.554020376299165,4.480135246207672,0.05897612016690257,-0.014909009924590322
2024,238,Vanderbilt,high_4_plus,22.0,16.405,1.4569999999999999,3.0,1.0,5.711541958903258,5.0642908948813,5.078255802241674,-0.6472510640219573,-0.6332861566615833
2024,239,Baylor,high_4_plus,16.0,14.001,0.725,1.0,1.0,4.869923531052887,4.829990201983784,4.495893754339844,-0.039933329069103074,-0.3740297767130434
2024,2390,Miami,high_4_plus,14.0,13.012,0.919,2.0,1.0,4.031216207605845,3.9627446705099456,4.426863791557201,-0.06847153709589948,0.395647583951356
2024,2393,Middle Tennessee,high_4_plus,12.0,6.928,0.10500000000000001,1.0,1.0,3.757688671208989,3.982909134047565,4.7711594203584635,0.22522046283857566,1.0134707491494743
2024,24,Stanford,high_4_plus,4.0,2.408,,0.0,1.0,4.712992383861787,4.547130874081616,4.469418474408851,-0.16586150978017056,-0.24357390945293567
2024,242,Rice,high_4_plus,10.0,6.999,0.9440000000000001,1.0,1.0,4.315587582911041,4.304384203763072,4.394520891259756,-0.011203379147969095,0.0789333083487147
2024,2426,Navy,low_0,0.0,0.0,0.0,0.0,1.0,6.683805408890976,6.56854953877313,7.141141652285228,-0.11525587011784566,0.45733624339425205
2024,2429,Charlotte,high_4_plus,28.0,19.98,0.41500000000000004,1.0,1.0,4.502244375668161,4.534186142556194,4.2976896687184345,0.03194176688803285,-0.20455470694972622
2024,2433,UL Monroe,high_4_plus,16.0,11.243,0.048,2.0,1.0,5.332249837065483,4.686208511564236,4.951235668116891,-0.6460413255012467,-0.3810141689485915
2024,2439,UNLV,high_4_plus,19.0,13.468,1.292,3.0,1.0,5.636362658447334,5.516191126793541,6.633063505215194,-0.12017153165379302,0.99670084676786
2024,2440,Nevada,high_4_plus,22.0,14.242,0.382,1.0,1.0,4.099369445746419,3.988155166520769,4.151150304712342,-0.11121427922564964,0.051780858965923215
2024,245,Texas A&M,high_4_plus,26.0,19.605,0.383,0.0,1.0,4.187033926242223,4.197145231828518,4.24849219975427,0.010111305586295138,0.0614582735120468
2024,2459,Northern Illinois,high_4_plus,6.0,5.282,0.34500000000000003,1.0,1.0,4.701123027177548,4.702325316114997,4.623975798085077,0.0012022889374492252,-0.07714722909247129
2024,248,Houston,high_4_plus,27.0,22.736,0.672,1.0,1.0,4.633146170967051,4.641233910554741,5.552389566617241,0.00808773958768949,0.9192433956501898
2024,2483,Oregon,high_4_plus,14.0,11.839,0.985,2.0,1.0,3.0376771106253826,2.7761339302456656,3.5968316331923322,-0.261543180379717,0.5591545225669496
2024,249,North Texas,high_4_plus,25.0,15.887,0.719,1.0,1.0,4.601520376653724,4.511059709314373,4.49720217843446,-0.0904606673393511,-0.10431819821926425
2024,25,California,high_4_plus,23.0,19.949,1.357,2.0,1.0,4.688763691156217,4.731799947995376,4.756465352354112,0.04303625683915868,0.06770166119789423
2024,2509,Purdue,high_4_plus,18.0,13.686,0.285,0.0,1.0,4.684380819587259,4.912140021854453,5.684488871906315,0.22775920226719393,1.0001080523190558
2024,251,Texas,high_4_plus,10.0,8.909,0.275,0.0,1.0,2.9927296296028696,2.7359297695546694,2.8504489165666294,-0.2567998600482002,-0.14228071303624024
