portal_index,season,player_name,normalized_player_name,origin,origin_team_id,origin_team_name,origin_match_method,destination,destination_team_id,destination_team_name,destination_match_method,position,position_group,transfer_date,cutoff_state,in_model_relevant_population,rating,stars,is_qb,usage_join_status,usage_join_method,normalization_changed_match,prior_participation_status,prior_participation_reason,prior_participation_method,prior_participation_record_count,prior_usage,incoming_prior_offensive_usage,d5_applicability,d5_applicability_reason,d5_resolution_category,d5_feature_value,d5_unresolved,prior_usage_record_count,portal_normalized_key_count,priority_rank
11141,2025,Keona Peat,keona peat,Arizona State,9,Arizona State,exact_normalized_name,Arizona,12,Arizona,exact_normalized_name,IOL,ol,2025-05-05,on_or_before_cutoff,True,0.83,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,140
14331,2025,L.J. Johnson Jr.,lj johnson jr,Texas Tech,2641,Texas Tech,exact_normalized_name,Texas State,326,Texas State,exact_normalized_name,WR,wr,2025-04-24,on_or_before_cutoff,True,0.83,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,13,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,141
13701,2025,Landen Thomas,landen thomas,Arizona State,9,Arizona State,exact_normalized_name,UNLV,2439,UNLV,exact_normalized_name,EDGE,dl,2025-01-09,on_or_before_cutoff,True,0.83,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,142
6430,2023,Luke Elzinga,luke elzinga,Central Michigan,2117,Central Michigan,exact_normalized_name,Oklahoma,201,Oklahoma,exact_normalized_name,P,st,2022-12-05,on_or_before_cutoff,True,0.83,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,20,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,143
12855,2025,Maxwell Woods,maxwell woods,South Dakota State,,,not_in_fbs_population_or_unrecognized,Washington State,265,Washington State,exact_normalized_name,RB,rb,2025-01-07,on_or_before_cutoff,True,0.83,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,20,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,144
13671,2025,Micah Bell,micah bell,Vanderbilt,238,Vanderbilt,exact_normalized_name,Georgia,61,Georgia,exact_normalized_name,WR,wr,2025-01-08,on_or_before_cutoff,True,0.83,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,13,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,145
1565,2021,Nyles Pinckney,nyles pinckney,Clemson,228,Clemson,exact_normalized_name,Minnesota,135,Minnesota,exact_normalized_name,DT,,2021-01-04,on_or_before_cutoff,True,0.83,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,15,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,146
2335,2022,Rome Weber,rome weber,Wyoming,2751,Wyoming,exact_normalized_name,Western Kentucky,98,Western Kentucky,exact_normalized_name,CB,db,2021-12-23,on_or_before_cutoff,True,0.83,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,21,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,147
10688,2025,Ryder Langsdale,ryder langsdale,Lafayette,,,not_in_fbs_population_or_unrecognized,Rutgers,164,Rutgers,exact_normalized_name,OT,ol,2025-05-03,on_or_before_cutoff,True,0.83,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,8,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,148
12838,2025,Ta'ir Brooks,tair brooks,UTEP,2638,UTEP,exact_normalized_name,Charlotte,2429,Charlotte,exact_normalized_name,WR,wr,2025-05-08,on_or_before_cutoff,True,0.83,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,149
11317,2025,Baylor Hayes,baylor hayes,East Tennessee State,,,not_in_fbs_population_or_unrecognized,Tulsa,202,Tulsa,exact_normalized_name,QB,qb,2025-04-23,on_or_before_cutoff,True,0.82,3,True,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,18,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,150
9598,2024,Zach Gibson,zach gibson,Georgia Tech,59,Georgia Tech,exact_normalized_name,Georgia State,2247,Georgia State,exact_normalized_name,QB,qb,2023-12-19,on_or_before_cutoff,True,0.82,3,True,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,151
9544,2024,Aaron Key,aaron key,Western Kentucky,98,Western Kentucky,exact_normalized_name,UConn,41,UConn,exact_normalized_name,LB,lb,2023-12-22,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,16,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,152
14097,2025,Aiden Valdez,aiden valdez,Campbell,,,not_in_fbs_population_or_unrecognized,New Mexico,167,New Mexico,exact_normalized_name,TE,te,2024-12-26,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,153
12212,2025,AJ Williams,aj williams,Mary Hardin Baylor,,,not_in_fbs_population_or_unrecognized,New Mexico State,166,New Mexico State,exact_normalized_name,WR,wr,2025-01-12,on_or_before_cutoff,True,0.82,3,False,source_team_mismatch,none,False,prior_participation_unknown,ambiguous_player_name_participation_stats,none,16,,,applicability_unknown,offensive_portal_position; ambiguous_player_name_participation_stats,cannot_determine_applicability,,True,0,1,154
3769,2022,DaMarcus Thomas,damarcus thomas,Ole Miss,145,Ole Miss,exact_normalized_name,South Alabama,6,South Alabama,exact_normalized_name,TE,te,2021-12-01,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,155
9817,2024,Domonique Thomas,domonique thomas,Georgia State,2247,Georgia State,exact_normalized_name,Ole Miss,145,Ole Miss,exact_normalized_name,RB,rb,2024-04-16,on_or_before_cutoff,True,0.82,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,156
9545,2024,Isaiah Essissima,isaiah essissima,Nevada,2440,Nevada,exact_normalized_name,Colorado State,36,Colorado State,exact_normalized_name,CB,db,2023-11-30,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,157
9654,2024,Isaiah Wright,isaiah wright,Austin Peay,,,not_in_fbs_population_or_unrecognized,UTEP,2638,UTEP,exact_normalized_name,IOL,ol,2023-12-05,on_or_before_cutoff,True,0.82,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,158
11854,2025,Jacob Ulrich,jacob ulrich,Kennesaw State,338,Kennesaw State,exact_normalized_name,Oklahoma,201,Oklahoma,exact_normalized_name,P,st,2024-12-14,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,13,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,159
12141,2025,Jordan Jackson,jordan jackson,West Georgia,,,not_in_fbs_population_or_unrecognized,Kennesaw State,338,Kennesaw State,exact_normalized_name,WR,wr,2025-01-30,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,prior_participation_unknown,ambiguous_player_name_participation_stats,none,17,,,applicability_unknown,offensive_portal_position; ambiguous_player_name_participation_stats,cannot_determine_applicability,,True,0,1,160
1487,2021,Kevin Harris,kevin harris,Alabama,333,Alabama,exact_normalized_name,Georgia Tech,59,Georgia Tech,exact_normalized_name,OLB,,2020-11-13,on_or_before_cutoff,True,0.82,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,20,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,161
13888,2025,Kristian Tate,kristian tate,Delaware State,,,not_in_fbs_population_or_unrecognized,Troy,2653,Troy,exact_normalized_name,WR,wr,2025-01-10,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,18,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,162
12644,2025,Landen Lucas,landen lucas,Robert Morris,,,not_in_fbs_population_or_unrecognized,Tulsa,202,Tulsa,exact_normalized_name,TE,te,2025-01-12,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,163
6538,2023,Mark Pope,mark pope,Jackson State,,,not_in_fbs_population_or_unrecognized,Massachusetts,113,Massachusetts,exact_normalized_name,WR,wr,2022-12-05,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,164
10618,2025,Petey Tucker,petey tucker,Eastern Michigan,2199,Eastern Michigan,exact_normalized_name,Colorado State,36,Colorado State,exact_normalized_name,WR,wr,2025-04-20,on_or_before_cutoff,True,0.82,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,165
12523,2025,Tavierre Dunlap,tavierre dunlap,Michigan,130,Michigan,exact_normalized_name,Eastern Michigan,2199,Eastern Michigan,exact_normalized_name,RB,rb,2024-12-24,on_or_before_cutoff,True,0.82,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,166
14072,2025,Terron Kellman,terron kellman,Charlotte,2429,Charlotte,exact_normalized_name,Wyoming,2751,Wyoming,exact_normalized_name,RB,rb,2025-01-06,on_or_before_cutoff,True,0.82,3,False,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,17,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,167
3585,2022,Xavier Williams,xavier williams,Alabama,333,Alabama,exact_normalized_name,Utah State,328,Utah State,exact_normalized_name,WR,wr,2021-11-12,on_or_before_cutoff,True,0.82,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,20,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,168
1672,2021,Jace Ruder,jace ruder,North Carolina,153,North Carolina,exact_normalized_name,North Texas,249,North Texas,exact_normalized_name,QB,qb,2020-12-21,on_or_before_cutoff,True,0.81,3,True,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,15,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,169
13129,2025,Alec Clark,alec clark,Southern Miss,2572,Southern Miss,exact_normalized_name,Tulane,2655,Tulane,exact_normalized_name,P,st,2025-04-21,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,21,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,170
6435,2023,Alex Raynor,alex raynor,Georgia Southern,290,Georgia Southern,exact_normalized_name,Kentucky,96,Kentucky,exact_normalized_name,K,st,2023-01-07,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,171
10787,2025,Brock Chappell,brock chappell,Furman,,,not_in_fbs_population_or_unrecognized,Louisiana,309,Louisiana,exact_normalized_name,TE,te,2024-12-24,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,172
11537,2025,Dominic Richardson,dominic richardson,New Mexico State,166,New Mexico State,exact_normalized_name,Tulsa,202,Tulsa,exact_normalized_name,RB,rb,2025-04-23,on_or_before_cutoff,True,0.81,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,13,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,173
1659,2021,Grant Miller,grant miller,Vanderbilt,238,Vanderbilt,exact_normalized_name,Baylor,239,Baylor,exact_normalized_name,IOL,ol,2020-12-15,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,174
9608,2024,Jack Burgess,jack burgess,Weber State,,,not_in_fbs_population_or_unrecognized,Texas Tech,2641,Texas Tech,exact_normalized_name,P,st,2023-12-04,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,11,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,175
9713,2024,Jake Bruno,jake bruno,Saint Francis (PA),,,not_in_fbs_population_or_unrecognized,Ohio,195,Ohio,exact_normalized_name,TE,te,2023-11-29,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,176
2625,2022,Kaedin Robinson,kaedin robinson,UCF,2116,UCF,exact_normalized_name,App State,2026,App State,exact_normalized_name,WR,wr,2021-11-28,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,177
10274,2025,Keayen Nead,keayen nead,New Mexico,167,New Mexico,exact_normalized_name,BYU,252,BYU,exact_normalized_name,TE,te,2025-04-24,on_or_before_cutoff,True,0.81,3,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,178
3044,2022,Peter Montini,peter montini,Nevada,2440,Nevada,exact_normalized_name,Colorado State,36,Colorado State,exact_normalized_name,LB,lb,2021-12-16,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,179
11303,2025,Tyrane Stewart,tyrane stewart,North Carolina,153,North Carolina,exact_normalized_name,North Texas,249,North Texas,exact_normalized_name,CB,db,2025-05-06,on_or_before_cutoff,True,0.81,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,180
1626,2021,Gunner Cruz,gunner cruz,Arizona,12,Arizona,exact_normalized_name,Arizona,12,Arizona,exact_normalized_name,QB,qb,2021-01-22,on_or_before_cutoff,True,0.8,3,True,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,12,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,181
11740,2025,Max Brown,max brown,Charlotte,2429,Charlotte,exact_normalized_name,West Virginia,277,West Virginia,exact_normalized_name,QB,qb,2025-01-13,on_or_before_cutoff,True,0.8,3,True,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,15,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,182
3886,2022,A.J. Davis,aj davis,Pittsburgh,221,Pittsburgh,exact_normalized_name,James Madison,256,James Madison,exact_normalized_name,RB,rb,2021-10-06,on_or_before_cutoff,True,0.8,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,183
9554,2024,Atticus Sappington,atticus sappington,Oregon State,204,Oregon State,exact_normalized_name,Oregon,2483,Oregon,exact_normalized_name,K,st,2023-12-11,on_or_before_cutoff,True,0.8,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,184
1901,2022,Avarius Sparrow,avarius sparrow,West Virginia,277,West Virginia,exact_normalized_name,Middle Tennessee,2393,Middle Tennessee,exact_normalized_name,RB,rb,2021-10-30,on_or_before_cutoff,True,0.8,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,185
11665,2025,Buck Buchanan,buck buchanan,Louisiana Tech,2348,Louisiana Tech,exact_normalized_name,Colorado,38,Colorado,exact_normalized_name,K,st,2024-12-17,on_or_before_cutoff,True,0.8,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,12,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,186
1548,2021,Iverson Clement,iverson clement,Florida,57,Florida,exact_normalized_name,Temple,218,Temple,exact_normalized_name,RB,rb,2020-11-30,on_or_before_cutoff,True,0.8,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,187
13182,2025,Connor Weselman,connor weselman,Stanford,24,Stanford,exact_normalized_name,Missouri,142,Missouri,exact_normalized_name,P,st,2024-12-22,on_or_before_cutoff,True,0.79,2,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,7,,,applicable_prior_offensive_usage,defensive_or_special_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,188
4020,2022,Joey Gatewood,joey gatewood,Kentucky,96,Kentucky,exact_normalized_name,UCF,2116,UCF,exact_normalized_name,QB,qb,2021-08-16,on_or_before_cutoff,True,,4,True,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,12,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,189
7389,2024,Corey Wren,corey wren,TCU,2628,TCU,exact_normalized_name,UTEP,2638,UTEP,exact_normalized_name,RB,rb,2024-02-28,on_or_before_cutoff,True,,4,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,190
10213,2025,Ke'Travion Hargrove,ketravion hargrove,Grambling,,,not_in_fbs_population_or_unrecognized,Old Dominion,295,Old Dominion,exact_normalized_name,RB,rb,2025-04-30,on_or_before_cutoff,True,,4,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,13,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,191
1029,2021,Oliver Martin,oliver martin,Iowa,2294,Iowa,exact_normalized_name,Nebraska,158,Nebraska,exact_normalized_name,WR,wr,2020-08-07,on_or_before_cutoff,True,,4,False,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,10,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,192
4230,2023,Jarret Doege,jarret doege,Western Kentucky,98,Western Kentucky,exact_normalized_name,Troy,2653,Troy,exact_normalized_name,QB,qb,2022-08-15,on_or_before_cutoff,True,,3,True,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,19,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,193
2564,2022,Kyle Toole,kyle toole,Troy,2653,Troy,exact_normalized_name,Georgia Southern,290,Georgia Southern,exact_normalized_name,QB,qb,2022-04-05,on_or_before_cutoff,True,,3,True,ambiguous_usage_join,normalized_name_and_source_team,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,5,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; ambiguous_usage_join,should_have_recoverable_offensive_usage_but_resolution_failed,,True,2,1,194
2276,2022,Zeb Noland,zeb noland,North Dakota State,,,not_in_fbs_population_or_unrecognized,South Carolina,2579,South Carolina,exact_normalized_name,QB,qb,2021-08-17,on_or_before_cutoff,True,,3,True,source_team_mismatch,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,15,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; source_team_mismatch,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,195
1011,2021,Brenden Schooler,brenden schooler,Arizona,12,Arizona,exact_normalized_name,Texas,251,Texas,exact_normalized_name,WR,wr,2020-08-19,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,unique_player_name_participation_stats,12,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,196
3424,2022,Brian Casteel,brian casteel,Arizona,12,Arizona,exact_normalized_name,Nevada,2440,Nevada,exact_normalized_name,WR,wr,2022-01-13,on_or_before_cutoff,True,,3,False,no_usage_record,none,False,positive_prior_offensive_participation,positive_prior_offensive_stat,normalized_source_team_participation_stats,13,,,applicable_prior_offensive_usage,offensive_portal_position; positive_prior_offensive_stat; no_usage_record,should_have_recoverable_offensive_usage_but_resolution_failed,,True,0,1,197
