season,field,raw_name,normalized_name,team_id,canonical_name,match_method,record_count
2023,origin,Sam Houston,sam houston,2534,Sam Houston,exact_normalized_name,1
2023,origin,San Diego,san diego,,,not_in_fbs_population_or_unrecognized,1
2023,origin,San Diego State,san diego state,21,San Diego State,exact_normalized_name,13
2023,origin,San José State,san josé state,23,San José State,exact_normalized_name,9
2023,origin,Shorter,shorter,,,not_in_fbs_population_or_unrecognized,1
2023,origin,Sioux Falls,sioux falls,,,not_in_fbs_population_or_unrecognized,1
2023,origin,South Alabama,south alabama,6,South Alabama,exact_normalized_name,4
2023,origin,South Carolina,south carolina,2579,South Carolina,exact_normalized_name,17
2023,origin,South Carolina State,south carolina state,,,not_in_fbs_population_or_unrecognized,1
2023,origin,South Dakota,south dakota,,,not_in_fbs_population_or_unrecognized,2
2023,origin,South Dakota State,south dakota state,,,not_in_fbs_population_or_unrecognized,1
2023,origin,South Florida,south florida,58,South Florida,exact_normalized_name,26
2023,origin,Southeast Missouri State,southeast missouri state,,,not_in_fbs_population_or_unrecognized,3
2023,origin,Southern,southern,,,not_in_fbs_population_or_unrecognized,1
2023,origin,Southern Illinois,southern illinois,,,not_in_fbs_population_or_unrecognized,2
2023,origin,Southern Miss,southern miss,2572,Southern Miss,exact_normalized_name,6
2023,origin,Southern Utah,southern utah,,,not_in_fbs_population_or_unrecognized,5
2023,origin,Stanford,stanford,24,Stanford,exact_normalized_name,21
2023,origin,Stephen F. Austin,stephen f austin,,,not_in_fbs_population_or_unrecognized,2
2023,origin,Stony Brook,stony brook,,,not_in_fbs_population_or_unrecognized,2
2023,origin,Syracuse,syracuse,183,Syracuse,exact_normalized_name,15
2023,origin,TCU,tcu,2628,TCU,exact_normalized_name,17
2023,origin,Tarleton State,tarleton state,,,not_in_fbs_population_or_unrecognized,2
2023,origin,Temple,temple,218,Temple,exact_normalized_name,28
2023,origin,Tennessee,tennessee,2633,Tennessee,exact_normalized_name,22
2023,origin,Tennessee State,tennessee state,,,not_in_fbs_population_or_unrecognized,1
2023,origin,Texas,texas,251,Texas,exact_normalized_name,20
2023,origin,Texas A&M,texas aandm,245,Texas A&M,exact_normalized_name,32
2023,origin,Texas Southern,texas southern,,,not_in_fbs_population_or_unrecognized,1
2023,origin,Texas State,texas state,326,Texas State,exact_normalized_name,24
2023,origin,Texas Tech,texas tech,2641,Texas Tech,exact_normalized_name,18
2023,origin,Toledo,toledo,2649,Toledo,exact_normalized_name,9
2023,origin,Towson,towson,,,not_in_fbs_population_or_unrecognized,1
2023,origin,Troy,troy,2653,Troy,exact_normalized_name,9
2023,origin,Tulane,tulane,2655,Tulane,exact_normalized_name,11
2023,origin,Tulsa,tulsa,202,Tulsa,exact_normalized_name,11
2023,origin,UAB,uab,5,UAB,exact_normalized_name,13
2023,origin,UAlbany,ualbany,,,not_in_fbs_population_or_unrecognized,1
2023,origin,UC Davis,uc davis,,,not_in_fbs_population_or_unrecognized,1
2023,origin,UCF,ucf,2116,UCF,exact_normalized_name,19
2023,origin,UCLA,ucla,26,UCLA,exact_normalized_name,7
2023,origin,UConn,uconn,41,UConn,exact_normalized_name,10
2023,origin,UL Monroe,ul monroe,2433,UL Monroe,exact_normalized_name,21
2023,origin,UNLV,unlv,2439,UNLV,exact_normalized_name,18
2023,origin,USC,usc,30,USC,exact_normalized_name,21
2023,origin,UT Martin,ut martin,,,not_in_fbs_population_or_unrecognized,1
2023,origin,UTEP,utep,2638,UTEP,exact_normalized_name,5
2023,origin,UTSA,utsa,2636,UTSA,exact_normalized_name,13
2023,origin,Utah,utah,254,Utah,exact_normalized_name,19
2023,origin,Utah State,utah state,328,Utah State,exact_normalized_name,21
2023,origin,Utah Tech,utah tech,,,not_in_fbs_population_or_unrecognized,5
2023,origin,VMI,vmi,,,not_in_fbs_population_or_unrecognized,3
2023,origin,Vanderbilt,vanderbilt,238,Vanderbilt,exact_normalized_name,13
2023,origin,Villanova,villanova,,,not_in_fbs_population_or_unrecognized,2
2023,origin,Virginia,virginia,258,Virginia,exact_normalized_name,14
2023,origin,Virginia Tech,virginia tech,259,Virginia Tech,exact_normalized_name,21
2023,origin,Wagner,wagner,,,not_in_fbs_population_or_unrecognized,2
2023,origin,Wake Forest,wake forest,154,Wake Forest,exact_normalized_name,11
2023,origin,Washington,washington,264,Washington,exact_normalized_name,22
2023,origin,Washington State,washington state,265,Washington State,exact_normalized_name,36
2023,origin,Weber State,weber state,,,not_in_fbs_population_or_unrecognized,5
2023,origin,West Liberty,west liberty,,,not_in_fbs_population_or_unrecognized,1
2023,origin,West Virginia,west virginia,277,West Virginia,exact_normalized_name,22
2023,origin,Western Carolina,western carolina,,,not_in_fbs_population_or_unrecognized,2
2023,origin,Western Illinois,western illinois,,,not_in_fbs_population_or_unrecognized,3
2023,origin,Western Kentucky,western kentucky,98,Western Kentucky,exact_normalized_name,20
2023,origin,Western Michigan,western michigan,2711,Western Michigan,exact_normalized_name,10
2023,origin,Wingate,wingate,,,not_in_fbs_population_or_unrecognized,1
2023,origin,Wisconsin,wisconsin,275,Wisconsin,exact_normalized_name,19
2023,origin,Wofford,wofford,,,not_in_fbs_population_or_unrecognized,3
2023,origin,Wyoming,wyoming,2751,Wyoming,exact_normalized_name,16
2023,origin,Yale,yale,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Abilene Christian,abilene christian,,,not_in_fbs_population_or_unrecognized,13
2024,destination,Akron,akron,2006,Akron,exact_normalized_name,15
2024,destination,Alabama,alabama,333,Alabama,exact_normalized_name,14
2024,destination,Alabama A&M,alabama aandm,,,not_in_fbs_population_or_unrecognized,9
2024,destination,Alabama State,alabama state,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Albany State,albany state,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Alcorn State,alcorn state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,App State,app state,2026,App State,exact_normalized_name,15
2024,destination,Arizona,arizona,12,Arizona,exact_normalized_name,24
2024,destination,Arizona State,arizona state,9,Arizona State,exact_normalized_name,28
2024,destination,Arkansas,arkansas,8,Arkansas,exact_normalized_name,22
2024,destination,Arkansas State,arkansas state,2032,Arkansas State,exact_normalized_name,17
2024,destination,Arkansas-Pine Bluff,arkansas pine bluff,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Auburn,auburn,2,Auburn,exact_normalized_name,15
2024,destination,Augustana,augustana,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Aurora University,aurora university,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Austin Peay,austin peay,,,not_in_fbs_population_or_unrecognized,17
2024,destination,BYU,byu,252,BYU,exact_normalized_name,9
2024,destination,Ball State,ball state,2050,Ball State,exact_normalized_name,11
2024,destination,Barton C.C.,barton c c,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Baylor,baylor,239,Baylor,exact_normalized_name,16
2024,destination,Benedict,benedict,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Bethune-Cookman,bethune cookman,,,not_in_fbs_population_or_unrecognized,9
2024,destination,Boise State,boise state,68,Boise State,exact_normalized_name,8
2024,destination,Boston College,boston college,103,Boston College,exact_normalized_name,10
2024,destination,Bowie State,bowie state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Bowling Green,bowling green,189,Bowling Green,exact_normalized_name,13
2024,destination,Bryant,bryant,,,not_in_fbs_population_or_unrecognized,7
2024,destination,Bucknell,bucknell,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Buffalo,buffalo,2084,Buffalo,exact_normalized_name,17
2024,destination,Butler,butler,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Butler C.C.,butler c c,,,not_in_fbs_population_or_unrecognized,2
2024,destination,CSU-Pueblo,csu pueblo,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Cal Poly,cal poly,,,not_in_fbs_population_or_unrecognized,2
2024,destination,California,california,25,California,exact_normalized_name,23
2024,destination,Campbell,campbell,,,not_in_fbs_population_or_unrecognized,7
2024,destination,Carroll College,carroll college,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Carson Newman,carson newman,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Central Arkansas,central arkansas,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Central Connecticut,central connecticut,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Central Michigan,central michigan,2117,Central Michigan,exact_normalized_name,6
2024,destination,Central Missouri,central missouri,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Central Oklahoma,central oklahoma,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Central Washington,central washington,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Charlotte,charlotte,2429,Charlotte,exact_normalized_name,28
2024,destination,Chattanooga,chattanooga,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Cincinnati,cincinnati,2132,Cincinnati,exact_normalized_name,24
2024,destination,Coastal Carolina,coastal carolina,324,Coastal Carolina,exact_normalized_name,18
2024,destination,Coffeyville C.C.,coffeyville c c,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Colorado,colorado,38,Colorado,exact_normalized_name,41
2024,destination,Colorado Mesa,colorado mesa,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Colorado School of Mines,colorado school of mines,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Colorado State,colorado state,36,Colorado State,exact_normalized_name,11
2024,destination,Columbia,columbia,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Concordia University,concordia university,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Copiah-Lincoln C.C.,copiah lincoln c c,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Davenport,davenport,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Delaware,delaware,,,not_in_fbs_population_or_unrecognized,7
2024,destination,Delaware State,delaware state,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Delta State,delta state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Des Moines,des moines,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Duke,duke,150,Duke,exact_normalized_name,18
2024,destination,Duquesne,duquesne,,,not_in_fbs_population_or_unrecognized,3
2024,destination,East Carolina,east carolina,151,East Carolina,exact_normalized_name,17
2024,destination,East Central,east central,,,not_in_fbs_population_or_unrecognized,1
2024,destination,East Mississippi C.C.,east mississippi c c,,,not_in_fbs_population_or_unrecognized,3
2024,destination,East Tennessee State,east tennessee state,,,not_in_fbs_population_or_unrecognized,6
2024,destination,Eastern Illinois,eastern illinois,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Eastern Kentucky,eastern kentucky,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Eastern Michigan,eastern michigan,2199,Eastern Michigan,exact_normalized_name,21
2024,destination,Eastern New Mexico,eastern new mexico,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Eastern Washington,eastern washington,,,not_in_fbs_population_or_unrecognized,5
2024,destination,Edinboro University,edinboro university,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Edward Waters,edward waters,,,not_in_fbs_population_or_unrecognized,1
2024,destination,El Camino College,el camino college,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Elon,elon,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Ferris State,ferris state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Findlay,findlay,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Florida,florida,57,Florida,exact_normalized_name,15
2024,destination,Florida A&M,florida aandm,,,not_in_fbs_population_or_unrecognized,24
2024,destination,Florida Atlantic,florida atlantic,2226,Florida Atlantic,exact_normalized_name,20
2024,destination,Florida International,florida international,2229,Florida International,exact_normalized_name,10
2024,destination,Florida State,florida state,52,Florida State,exact_normalized_name,17
2024,destination,Fresno State,fresno state,278,Fresno State,exact_normalized_name,7
2024,destination,Furman,furman,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Garden City C.C.,garden city c c,,,not_in_fbs_population_or_unrecognized,6
2024,destination,Gardner-Webb,gardner webb,,,not_in_fbs_population_or_unrecognized,12
2024,destination,Georgetown,georgetown,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Georgia,georgia,61,Georgia,exact_normalized_name,11
2024,destination,Georgia Southern,georgia southern,290,Georgia Southern,exact_normalized_name,12
2024,destination,Georgia State,georgia state,2247,Georgia State,exact_normalized_name,31
2024,destination,Georgia Tech,georgia tech,59,Georgia Tech,exact_normalized_name,12
2024,destination,Grambling,grambling,,,not_in_fbs_population_or_unrecognized,10
2024,destination,Grand Valley State,grand valley state,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Hampton,hampton,,,not_in_fbs_population_or_unrecognized,6
2024,destination,Hawai'i,hawai i,62,Hawai'i,exact_normalized_name,6
2024,destination,Highland C.C.,highland c c,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Hillsdale College,hillsdale college,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Houston,houston,248,Houston,exact_normalized_name,27
2024,destination,Houston Christian,houston christian,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Howard,howard,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Idaho,idaho,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Idaho State,idaho state,,,not_in_fbs_population_or_unrecognized,5
2024,destination,Illinois,illinois,356,Illinois,exact_normalized_name,12
2024,destination,Illinois State,illinois state,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Incarnate Word,incarnate word,,,not_in_fbs_population_or_unrecognized,11
2024,destination,Independence C.C.,independence c c,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Indiana,indiana,84,Indiana,exact_normalized_name,30
2024,destination,Indiana State,indiana state,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Iowa,iowa,2294,Iowa,exact_normalized_name,4
2024,destination,Iowa Central C.C.,iowa central c c,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Iowa State,iowa state,66,Iowa State,exact_normalized_name,8
2024,destination,Iowa Western C.C.,iowa western c c,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Itawamba C.C.,itawamba c c,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Jackson State,jackson state,,,not_in_fbs_population_or_unrecognized,12
2024,destination,Jacksonville State,jacksonville state,55,Jacksonville State,exact_normalized_name,19
2024,destination,James Madison,james madison,256,James Madison,exact_normalized_name,26
2024,destination,Johnson C. Smith University,johnson c smith university,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Kansas,kansas,2305,Kansas,exact_normalized_name,11
2024,destination,Kansas State,kansas state,2306,Kansas State,exact_normalized_name,10
2024,destination,Kennesaw State,kennesaw state,338,Kennesaw State,exact_normalized_name,10
2024,destination,Kent State,kent state,2309,Kent State,exact_normalized_name,16
2024,destination,Kentucky,kentucky,96,Kentucky,exact_normalized_name,12
2024,destination,Kilgore J.C.,kilgore j c,,,not_in_fbs_population_or_unrecognized,2
2024,destination,LSU,lsu,99,LSU,exact_normalized_name,10
2024,destination,Lafayette,lafayette,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Lake Erie,lake erie,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Lamar,lamar,,,not_in_fbs_population_or_unrecognized,5
2024,destination,Lenoir Rhyne,lenoir rhyne,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Liberty,liberty,2335,Liberty,exact_normalized_name,18
2024,destination,Lindenwood,lindenwood,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Long Beach City College,long beach city college,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Louisiana,louisiana,309,Louisiana,exact_normalized_name,7
2024,destination,Louisiana Tech,louisiana tech,2348,Louisiana Tech,exact_normalized_name,12
2024,destination,Louisville,louisville,97,Louisville,exact_normalized_name,28
2024,destination,Maine,maine,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Marist,marist,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Marshall,marshall,276,Marshall,exact_normalized_name,28
2024,destination,Maryland,maryland,120,Maryland,exact_normalized_name,8
2024,destination,Massachusetts,massachusetts,113,Massachusetts,exact_normalized_name,29
2024,destination,McNeese,mcneese,,,not_in_fbs_population_or_unrecognized,12
2024,destination,Memphis,memphis,235,Memphis,exact_normalized_name,30
2024,destination,Mercer,mercer,,,not_in_fbs_population_or_unrecognized,7
2024,destination,Miami,miami,2390,Miami,exact_normalized_name,14
2024,destination,Miami (OH),miami oh,193,Miami (OH),exact_normalized_name,5
2024,destination,Michigan,michigan,130,Michigan,exact_normalized_name,7
2024,destination,Michigan State,michigan state,127,Michigan State,exact_normalized_name,24
2024,destination,Middle Tennessee,middle tennessee,2393,Middle Tennessee,exact_normalized_name,12
2024,destination,Minnesota,minnesota,135,Minnesota,exact_normalized_name,12
2024,destination,Minnesota Duluth,minnesota duluth,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Mississippi State,mississippi state,344,Mississippi State,exact_normalized_name,18
2024,destination,Missouri,missouri,142,Missouri,exact_normalized_name,15
2024,destination,Missouri S&T,missouri sandt,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Missouri Southern State,missouri southern state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Missouri State,missouri state,,,not_in_fbs_population_or_unrecognized,7
2024,destination,Missouri Western State,missouri western state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Monmouth,monmouth,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Montana,montana,,,not_in_fbs_population_or_unrecognized,9
2024,destination,Montana State,montana state,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Morehead State,morehead state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Morgan State,morgan state,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Murray State,murray state,,,not_in_fbs_population_or_unrecognized,14
2024,destination,NC State,nc state,152,NC State,exact_normalized_name,15
2024,destination,Navarro College,navarro college,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Nebraska,nebraska,158,Nebraska,exact_normalized_name,8
2024,destination,Nebraska Kearney,nebraska kearney,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Nevada,nevada,2440,Nevada,exact_normalized_name,22
2024,destination,New Mexico,new mexico,167,New Mexico,exact_normalized_name,28
2024,destination,New Mexico State,new mexico state,166,New Mexico State,exact_normalized_name,13
2024,destination,Nicholls,nicholls,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Norfolk State,norfolk state,,,not_in_fbs_population_or_unrecognized,2
2024,destination,North Alabama,north alabama,,,not_in_fbs_population_or_unrecognized,8
2024,destination,North Carolina,north carolina,153,North Carolina,exact_normalized_name,10
2024,destination,North Carolina A&T,north carolina aandt,,,not_in_fbs_population_or_unrecognized,3
2024,destination,North Carolina Central,north carolina central,,,not_in_fbs_population_or_unrecognized,5
2024,destination,North Dakota,north dakota,,,not_in_fbs_population_or_unrecognized,2
2024,destination,North Dakota State,north dakota state,,,not_in_fbs_population_or_unrecognized,2
2024,destination,North Texas,north texas,249,North Texas,exact_normalized_name,25
2024,destination,Northern Arizona,northern arizona,,,not_in_fbs_population_or_unrecognized,9
2024,destination,Northern Colorado,northern colorado,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Northern Illinois,northern illinois,2459,Northern Illinois,exact_normalized_name,6
2024,destination,Northern Iowa,northern iowa,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Northern State,northern state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Northwest Missouri State,northwest missouri state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Northwestern,northwestern,77,Northwestern,exact_normalized_name,6
2024,destination,Northwestern State,northwestern state,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Notre Dame,notre dame,87,Notre Dame,exact_normalized_name,9
2024,destination,Ohio,ohio,195,Ohio,exact_normalized_name,21
2024,destination,Ohio State,ohio state,194,Ohio State,exact_normalized_name,7
2024,destination,Oklahoma,oklahoma,201,Oklahoma,exact_normalized_name,16
2024,destination,Oklahoma State,oklahoma state,197,Oklahoma State,exact_normalized_name,8
2024,destination,Old Dominion,old dominion,295,Old Dominion,exact_normalized_name,15
2024,destination,Ole Miss,ole miss,145,Ole Miss,exact_normalized_name,25
2024,destination,Oregon,oregon,2483,Oregon,exact_normalized_name,14
2024,destination,Oregon State,oregon state,204,Oregon State,exact_normalized_name,16
2024,destination,Penn State,penn state,213,Penn State,exact_normalized_name,6
2024,destination,Pennsylvania,pennsylvania,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Pikeville,pikeville,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Pittsburg State,pittsburg state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Pittsburgh,pittsburgh,221,Pittsburgh,exact_normalized_name,14
2024,destination,Portland State,portland state,,,not_in_fbs_population_or_unrecognized,8
2024,destination,Prairie View A&M,prairie view aandm,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Presbyterian,presbyterian,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Purdue,purdue,2509,Purdue,exact_normalized_name,18
2024,destination,Rhode Island,rhode island,,,not_in_fbs_population_or_unrecognized,5
2024,destination,Rice,rice,242,Rice,exact_normalized_name,10
2024,destination,Robert Morris,robert morris,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Rutgers,rutgers,164,Rutgers,exact_normalized_name,6
2024,destination,SE Louisiana,se louisiana,,,not_in_fbs_population_or_unrecognized,1
2024,destination,SMU,smu,2567,SMU,exact_normalized_name,20
2024,destination,Sacramento State,sacramento state,,,not_in_fbs_population_or_unrecognized,8
2024,destination,Sacred Heart,sacred heart,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Saginaw Valley State,saginaw valley state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Saint Francis,saint francis,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Saint Francis (PA),saint francis pa,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Sam Houston,sam houston,2534,Sam Houston,exact_normalized_name,12
2024,destination,Samford,samford,,,not_in_fbs_population_or_unrecognized,7
2024,destination,San Diego,san diego,,,not_in_fbs_population_or_unrecognized,3
2024,destination,San Diego State,san diego state,21,San Diego State,exact_normalized_name,24
2024,destination,San José State,san josé state,23,San José State,exact_normalized_name,14
2024,destination,Slippery Rock,slippery rock,,,not_in_fbs_population_or_unrecognized,1
2024,destination,South Alabama,south alabama,6,South Alabama,exact_normalized_name,15
2024,destination,South Carolina,south carolina,2579,South Carolina,exact_normalized_name,22
2024,destination,South Carolina State,south carolina state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,South Dakota,south dakota,,,not_in_fbs_population_or_unrecognized,3
2024,destination,South Dakota State,south dakota state,,,not_in_fbs_population_or_unrecognized,2
2024,destination,South Florida,south florida,58,South Florida,exact_normalized_name,14
2024,destination,Southeast Missouri State,southeast missouri state,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Southeast Oklahoma State,southeast oklahoma state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Southern,southern,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Southern Illinois,southern illinois,,,not_in_fbs_population_or_unrecognized,6
2024,destination,Southern Miss,southern miss,2572,Southern Miss,exact_normalized_name,17
2024,destination,Southern Utah,southern utah,,,not_in_fbs_population_or_unrecognized,4
2024,destination,Southwestern (KS),southwestern ks,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Stanford,stanford,24,Stanford,exact_normalized_name,4
2024,destination,Stephen F. Austin,stephen f austin,,,not_in_fbs_population_or_unrecognized,15
2024,destination,Stetson,stetson,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Stony Brook,stony brook,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Syracuse,syracuse,183,Syracuse,exact_normalized_name,19
2024,destination,TCU,tcu,2628,TCU,exact_normalized_name,23
2024,destination,Tarleton State,tarleton state,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Taylor,taylor,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Temple,temple,218,Temple,exact_normalized_name,15
2024,destination,Tennessee,tennessee,2633,Tennessee,exact_normalized_name,9
2024,destination,Tennessee State,tennessee state,,,not_in_fbs_population_or_unrecognized,11
2024,destination,Tennessee Tech,tennessee tech,,,not_in_fbs_population_or_unrecognized,7
2024,destination,Texas,texas,251,Texas,exact_normalized_name,10
2024,destination,Texas A&M,texas aandm,245,Texas A&M,exact_normalized_name,26
2024,destination,Texas Southern,texas southern,,,not_in_fbs_population_or_unrecognized,6
2024,destination,Texas State,texas state,326,Texas State,exact_normalized_name,30
2024,destination,Texas Tech,texas tech,2641,Texas Tech,exact_normalized_name,16
2024,destination,The Citadel,the citadel,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Tiffin University,tiffin university,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Toledo,toledo,2649,Toledo,exact_normalized_name,7
2024,destination,Towson,towson,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Trinity Valley C.C.,trinity valley c c,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Troy,troy,2653,Troy,exact_normalized_name,10
2024,destination,Tulane,tulane,2655,Tulane,exact_normalized_name,22
2024,destination,Tulsa,tulsa,202,Tulsa,exact_normalized_name,12
2024,destination,Tyler J.C.,tyler j c,,,not_in_fbs_population_or_unrecognized,1
2024,destination,UAB,uab,5,UAB,exact_normalized_name,19
2024,destination,UAlbany,ualbany,,,not_in_fbs_population_or_unrecognized,7
2024,destination,UC Davis,uc davis,,,not_in_fbs_population_or_unrecognized,1
2024,destination,UCF,ucf,2116,UCF,exact_normalized_name,25
2024,destination,UCLA,ucla,26,UCLA,exact_normalized_name,21
2024,destination,UConn,uconn,41,UConn,exact_normalized_name,24
2024,destination,UL Monroe,ul monroe,2433,UL Monroe,exact_normalized_name,16
2024,destination,UNLV,unlv,2439,UNLV,exact_normalized_name,19
2024,destination,USC,usc,30,USC,exact_normalized_name,16
2024,destination,UT Martin,ut martin,,,not_in_fbs_population_or_unrecognized,11
2024,destination,UTEP,utep,2638,UTEP,exact_normalized_name,27
2024,destination,UTSA,utsa,2636,UTSA,exact_normalized_name,15
2024,destination,Utah,utah,254,Utah,exact_normalized_name,11
2024,destination,Utah State,utah state,328,Utah State,exact_normalized_name,20
2024,destination,Utah Tech,utah tech,,,not_in_fbs_population_or_unrecognized,8
2024,destination,Valdosta State,valdosta state,,,not_in_fbs_population_or_unrecognized,3
2024,destination,Vanderbilt,vanderbilt,238,Vanderbilt,exact_normalized_name,22
2024,destination,Virginia,virginia,258,Virginia,exact_normalized_name,13
2024,destination,Virginia Tech,virginia tech,259,Virginia Tech,exact_normalized_name,7
2024,destination,Virginia Union,virginia union,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Wagner,wagner,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Wake Forest,wake forest,154,Wake Forest,exact_normalized_name,5
2024,destination,Washington,washington,264,Washington,exact_normalized_name,27
2024,destination,Washington State,washington state,265,Washington State,exact_normalized_name,12
2024,destination,Wayne State,wayne state,,,not_in_fbs_population_or_unrecognized,1
2024,destination,Weber State,weber state,,,not_in_fbs_population_or_unrecognized,5
2024,destination,West Florida,west florida,,,not_in_fbs_population_or_unrecognized,1
2024,destination,West Georgia,west georgia,,,not_in_fbs_population_or_unrecognized,3
2024,destination,West Virginia,west virginia,277,West Virginia,exact_normalized_name,13
2024,destination,Western Illinois,western illinois,,,not_in_fbs_population_or_unrecognized,5
2024,destination,Western Kentucky,western kentucky,98,Western Kentucky,exact_normalized_name,21
2024,destination,Western Michigan,western michigan,2711,Western Michigan,exact_normalized_name,11
2024,destination,William & Mary,william and mary,,,not_in_fbs_population_or_unrecognized,2
2024,destination,Wisconsin,wisconsin,275,Wisconsin,exact_normalized_name,16
2024,destination,Wofford,wofford,,,not_in_fbs_population_or_unrecognized,3
