comparison,season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,candidate_minus_reference_nll
E6_vs_E6M,2022,fbs,84,Indiana,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.641811524534215,4.64786445789056,-0.006052933356345491
E6_vs_E6M,2022,fbs,87,Notre Dame,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.9594287258704868,3.959375859140044,5.286673044269108e-05
E6_vs_E6M,2022,fbs,9,Arizona State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.520560842016417,4.550757263811547,-0.030196421795129602
E6_vs_E6M,2022,fbs,96,Kentucky,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.548655868316385,4.542485044251455,0.0061708240649300805
E6_vs_E6M,2022,fbs,97,Louisville,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.691820662906782,4.684764258104937,0.007056404801844884
E6_vs_E6M,2022,fbs,98,Western Kentucky,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.666668591620324,4.659240682218855,0.007427909401468646
E6_vs_E6M,2022,fbs,99,LSU,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.6350708730081718,3.614766553670279,0.020304319337892895
E6_vs_E6M,2023,fbs,103,Boston College,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.923359918420418,4.922205225465203,0.0011546929552155305
E6_vs_E6M,2023,fbs,113,Massachusetts,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.470804650174641,3.457739472979482,0.013065177195159094
E6_vs_E6M,2023,fbs,12,Arizona,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.663453335325131,5.706441465643965,-0.042988130318834195
E6_vs_E6M,2023,fbs,120,Maryland,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.3275103779857895,4.332381197335706,-0.004870819349916289
E6_vs_E6M,2023,fbs,127,Michigan State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.604031509787124,4.593218036222511,0.010813473564613041
E6_vs_E6M,2023,fbs,130,Michigan,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.116018181547862,3.7020594042770947,0.4139587772707669
E6_vs_E6M,2023,fbs,135,Minnesota,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.944080539629724,4.955108061951476,-0.011027522321752414
E6_vs_E6M,2023,fbs,142,Missouri,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.414271412874007,4.414971875453686,-0.0007004625796787067
E6_vs_E6M,2023,fbs,145,Ole Miss,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.601850787504756,3.572554911584248,0.029295875920507974
E6_vs_E6M,2023,fbs,150,Duke,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.622280327186633,4.605276382725507,0.017003944461126075
E6_vs_E6M,2023,fbs,151,East Carolina,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.550921693538301,4.483200710668539,0.06772098286976203
E6_vs_E6M,2023,fbs,152,NC State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.303619369716217,4.293591139286849,0.010028230429368179
E6_vs_E6M,2023,fbs,153,North Carolina,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.513595863648627,4.512169219424838,0.0014266442237884647
E6_vs_E6M,2023,fbs,154,Wake Forest,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.893307309067454,4.844631734026041,0.048675575041412955
E6_vs_E6M,2023,fbs,158,Nebraska,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.630362148532195,4.632136771263276,-0.001774622731081088
E6_vs_E6M,2023,fbs,164,Rutgers,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.958267315808257,4.963903038187514,-0.005635722379256691
E6_vs_E6M,2023,fbs,166,New Mexico State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.266889621412526,5.288053497540712,-0.021163876128186487
E6_vs_E6M,2023,fbs,167,New Mexico,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.3840519584326705,4.503952255317018,-0.11990029688434767
E6_vs_E6M,2023,fbs,183,Syracuse,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.574516875049709,4.570541553719781,0.003975321329928505
E6_vs_E6M,2023,fbs,189,Bowling Green,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.931089103069964,4.908628555913577,0.022460547156387456
E6_vs_E6M,2023,fbs,193,Miami (OH),E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.864590585159563,4.777180525347228,0.08741005981233485
E6_vs_E6M,2023,fbs,194,Ohio State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,2.8483859942897882,2.8494590015723773,-0.001073007282589078
E6_vs_E6M,2023,fbs,195,Ohio,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.685217257756844,4.668968487025909,0.016248770730935114
E6_vs_E6M,2023,fbs,197,Oklahoma State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.490122136844358,4.3921372574819015,0.09798487936245603
E6_vs_E6M,2023,fbs,2,Auburn,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.007770666341995,5.064146942528242,-0.05637627618624741
E6_vs_E6M,2023,fbs,2005,Air Force,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.825230974775106,4.787327565455537,0.03790340931956937
E6_vs_E6M,2023,fbs,2006,Akron,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.1165032631737697,3.0561830809659085,0.06032018220786117
E6_vs_E6M,2023,fbs,201,Oklahoma,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.8146670777133647,3.828566121513325,-0.013899043799960431
E6_vs_E6M,2023,fbs,202,Tulsa,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.96114923279487,3.9531684835335814,0.007980749261288445
E6_vs_E6M,2023,fbs,2026,App State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.725188690712478,4.825485421539826,-0.10029673082734814
E6_vs_E6M,2023,fbs,2032,Arkansas State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.621090906698862,4.613991178573931,0.007099728124931204
E6_vs_E6M,2023,fbs,204,Oregon State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.337482888128548,4.32295605962436,0.01452682850418796
E6_vs_E6M,2023,fbs,2050,Ball State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.190859518729336,4.189982271356502,0.0008772473728333452
E6_vs_E6M,2023,fbs,2084,Buffalo,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.513915909854723,4.486545728633224,0.02737018122149859
E6_vs_E6M,2023,fbs,21,San Diego State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.433491604405777,4.4232877610840955,0.01020384332168156
E6_vs_E6M,2023,fbs,2116,UCF,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.7060603864938475,4.7077957763582,-0.001735389864352399
E6_vs_E6M,2023,fbs,2117,Central Michigan,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.059649265577005,4.069563584857926,-0.009914319280921013
E6_vs_E6M,2023,fbs,213,Penn State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.3616843101011,3.3681350055599935,-0.006450695458893652
E6_vs_E6M,2023,fbs,2132,Cincinnati,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.0413078609542685,5.092193416158206,-0.050885555203937116
E6_vs_E6M,2023,fbs,218,Temple,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.116801297690715,4.116777538645307,2.375904540841134e-05
E6_vs_E6M,2023,fbs,2199,Eastern Michigan,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.18385185104502,4.234557571884697,-0.050705720839676616
E6_vs_E6M,2023,fbs,221,Pittsburgh,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.5318068726785015,5.540478878455649,-0.00867200577714744
E6_vs_E6M,2023,fbs,2226,Florida Atlantic,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.449723775078972,4.500497562395372,-0.05077378731640003
E6_vs_E6M,2023,fbs,2229,Florida International,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.3255784428106345,3.320539080179132,0.00503936263150262
E6_vs_E6M,2023,fbs,2247,Georgia State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.694564847068399,4.6945855186038905,-2.0671535491345594e-05
E6_vs_E6M,2023,fbs,228,Clemson,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.159760516155639,4.203207118415932,-0.04344660226029351
E6_vs_E6M,2023,fbs,2294,Iowa,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.315763324096678,4.284469635866198,0.0312936882304804
E6_vs_E6M,2023,fbs,23,San José State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.153078856181883,5.171090641565159,-0.018011785383275303
E6_vs_E6M,2023,fbs,2305,Kansas,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.540306300158897,4.555499379644317,-0.015193079485420036
E6_vs_E6M,2023,fbs,2306,Kansas State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.9518323317920516,3.9518809530832115,-4.862129115990044e-05
E6_vs_E6M,2023,fbs,2309,Kent State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.596289957144159,4.448925713495249,0.14736424364891043
E6_vs_E6M,2023,fbs,2335,Liberty,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.550051789980163,5.52141333443835,0.0286384555418131
E6_vs_E6M,2023,fbs,2348,Louisiana Tech,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.79721155851345,3.8273765489456757,-0.030164990432225647
E6_vs_E6M,2023,fbs,235,Memphis,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.626831175893383,4.622317557024805,0.004513618868577929
E6_vs_E6M,2023,fbs,238,Vanderbilt,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.838795357461136,4.840292613930467,-0.0014972564693307433
E6_vs_E6M,2023,fbs,239,Baylor,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.94452426098247,6.042648437686307,-0.09812417670383766
E6_vs_E6M,2023,fbs,2390,Miami,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.49822648561028,4.502289922203443,-0.0040634365931628835
E6_vs_E6M,2023,fbs,2393,Middle Tennessee,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.188439250238874,4.192260284062596,-0.0038210338237218977
E6_vs_E6M,2023,fbs,24,Stanford,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.498201366588891,4.520162533283157,-0.02196116669426651
E6_vs_E6M,2023,fbs,242,Rice,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.547818529026527,4.513620248675474,0.034198280351052546
E6_vs_E6M,2023,fbs,2426,Navy,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.218564142832042,4.218946709527479,-0.00038256669543734745
E6_vs_E6M,2023,fbs,2429,Charlotte,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.1499002065022554,3.1491567001071523,0.0007435063951031218
E6_vs_E6M,2023,fbs,2433,UL Monroe,E6_D5_plus_experience_plus_impact,E6-M_availability_only,2.8671850540087283,2.8569845283927138,0.010200525616014477
E6_vs_E6M,2023,fbs,2439,UNLV,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.735682980872613,5.754127101126847,-0.01844412025423381
E6_vs_E6M,2023,fbs,2440,Nevada,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.0345258015243344,3.0376444309591264,-0.0031186294347920196
E6_vs_E6M,2023,fbs,245,Texas A&M,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.457422060714913,4.459490305359736,-0.002068244644823025
E6_vs_E6M,2023,fbs,2459,Northern Illinois,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.6028558832765825,4.666364359315993,-0.06350847603941023
E6_vs_E6M,2023,fbs,248,Houston,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.721149708773311,4.733602393884153,-0.01245268511084241
E6_vs_E6M,2023,fbs,2483,Oregon,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.0977990752591653,3.1090728071251994,-0.011273731866034087
E6_vs_E6M,2023,fbs,249,North Texas,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.356534510109667,4.3714408389430135,-0.014906328833346194
E6_vs_E6M,2023,fbs,25,California,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.5941985798292215,4.595334539206186,-0.0011359593769642018
E6_vs_E6M,2023,fbs,2509,Purdue,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.692080762058567,4.693804743659962,-0.001723981601394975
E6_vs_E6M,2023,fbs,251,Texas,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.42692284686162,3.437861674981301,-0.010938828119680721
E6_vs_E6M,2023,fbs,252,BYU,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.769125489375851,4.808687766194754,-0.03956227681890301
E6_vs_E6M,2023,fbs,2534,Sam Houston,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.7465049735338756,3.7465049735338756,0.0
E6_vs_E6M,2023,fbs,254,Utah,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.490080249792795,4.47659487652395,0.013485373268845358
E6_vs_E6M,2023,fbs,256,James Madison,E6_D5_plus_experience_plus_impact,E6-M_availability_only,7.952982191001305,7.925203748252506,0.027778442748799037
E6_vs_E6M,2023,fbs,2567,SMU,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.77902782378048,4.756717165791176,0.022310657989303984
E6_vs_E6M,2023,fbs,2572,Southern Miss,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.448521689594256,4.448931466813939,-0.0004097772196827165
E6_vs_E6M,2023,fbs,2579,South Carolina,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.762040091710559,4.753945605975819,0.008094485734740253
E6_vs_E6M,2023,fbs,258,Virginia,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.526842290952394,4.532636714080718,-0.005794423128324233
E6_vs_E6M,2023,fbs,259,Virginia Tech,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.612134370243284,4.601842942596177,0.010291427647107554
E6_vs_E6M,2023,fbs,26,UCLA,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.455632857050396,4.442183372478008,0.01344948457238715
E6_vs_E6M,2023,fbs,2628,TCU,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.019848934087626,5.07904943197444,-0.05920049788681414
E6_vs_E6M,2023,fbs,2633,Tennessee,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.8791234241177412,3.8788571741513995,0.00026624996634172504
E6_vs_E6M,2023,fbs,2636,UTSA,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.712365722960589,4.715443760502169,-0.003078037541579981
E6_vs_E6M,2023,fbs,2638,UTEP,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.6030342999302274,3.5981369828559586,0.00489731707426877
E6_vs_E6M,2023,fbs,264,Washington,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.361238282275379,4.344903598104534,0.016334684170844938
E6_vs_E6M,2023,fbs,2641,Texas Tech,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.486567275064952,4.486246477976638,0.00032079708831389553
E6_vs_E6M,2023,fbs,2649,Toledo,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.737111625125633,4.72006764954416,0.017043975581472637
E6_vs_E6M,2023,fbs,265,Washington State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.698537826442711,4.636701470073604,0.061836356369107115
E6_vs_E6M,2023,fbs,2653,Troy,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.242812689869591,5.211311221693125,0.03150146817646515
E6_vs_E6M,2023,fbs,2655,Tulane,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.655423917654059,4.664682929178586,-0.00925901152452635
E6_vs_E6M,2023,fbs,2711,Western Michigan,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.2332723750953765,4.236854893366367,-0.0035825182709903203
E6_vs_E6M,2023,fbs,275,Wisconsin,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.64394606766625,4.656935327314556,-0.012989259648305662
E6_vs_E6M,2023,fbs,2751,Wyoming,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.592676636579272,5.476210767488098,0.11646586909117396
E6_vs_E6M,2023,fbs,276,Marshall,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.546391413318455,4.5455549496780066,0.000836463640448315
E6_vs_E6M,2023,fbs,277,West Virginia,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.616103122677426,4.618428929320205,-0.002325806642779149
E6_vs_E6M,2023,fbs,278,Fresno State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.886711195726291,4.859049572419537,0.027661623306753924
E6_vs_E6M,2023,fbs,290,Georgia Southern,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.487132066059744,4.509730447300481,-0.022598381240737098
E6_vs_E6M,2023,fbs,295,Old Dominion,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.795687082825074,4.950844109278565,-0.15515702645349094
E6_vs_E6M,2023,fbs,30,USC,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.251569074598666,4.252686644904955,-0.0011175703062891174
E6_vs_E6M,2023,fbs,309,Louisiana,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.615680711252179,4.615525839694314,0.00015487155786519935
E6_vs_E6M,2023,fbs,324,Coastal Carolina,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.715122390002394,4.7167837860848705,-0.0016613960824765073
E6_vs_E6M,2023,fbs,326,Texas State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.256534403984088,5.213222518561863,0.043311885422225416
E6_vs_E6M,2023,fbs,328,Utah State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.504471926548679,4.510250123374371,-0.005778196825692028
E6_vs_E6M,2023,fbs,333,Alabama,E6_D5_plus_experience_plus_impact,E6-M_availability_only,2.8102308386382697,2.7858832801901574,0.024347558448112316
E6_vs_E6M,2023,fbs,344,Mississippi State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.1361074271081115,5.15535561484731,-0.019248187739198563
E6_vs_E6M,2023,fbs,349,Army,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.653137768163289,4.632797995269346,0.02033977289394251
E6_vs_E6M,2023,fbs,356,Illinois,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.807432074004913,4.7990767484780825,0.00835532552683027
E6_vs_E6M,2023,fbs,36,Colorado State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.3292802506007195,4.326729464321052,0.0025507862796674274
E6_vs_E6M,2023,fbs,38,Colorado,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.733890387571525,4.709908778825985,0.023981608745540228
E6_vs_E6M,2023,fbs,41,UConn,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.292345954691317,4.329967557999952,-0.03762160330863473
E6_vs_E6M,2023,fbs,5,UAB,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.272144256682418,4.261406735862689,0.01073752081972934
E6_vs_E6M,2023,fbs,52,Florida State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.469452209139551,3.4737207039908347,-0.004268494851283666
E6_vs_E6M,2023,fbs,55,Jacksonville State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.2479151139319,5.2479151139319,0.0
E6_vs_E6M,2023,fbs,57,Florida,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.852993070316669,4.86324525247957,-0.010252182162901136
E6_vs_E6M,2023,fbs,58,South Florida,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.774320122657849,4.764885379737823,0.009434742920025663
E6_vs_E6M,2023,fbs,59,Georgia Tech,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.6179473723063165,4.598456887221479,0.019490485084837417
E6_vs_E6M,2023,fbs,6,South Alabama,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.748557359529233,4.732661079270148,0.01589628025908496
E6_vs_E6M,2023,fbs,61,Georgia,E6_D5_plus_experience_plus_impact,E6-M_availability_only,2.014972037129946,2.003475051921652,0.011496985208293786
E6_vs_E6M,2023,fbs,62,Hawai'i,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.210434814952091,4.219426013898186,-0.008991198946095125
E6_vs_E6M,2023,fbs,66,Iowa State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.596123302332063,4.580480666178136,0.01564263615392658
E6_vs_E6M,2023,fbs,68,Boise State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.540996859675698,4.573842616579367,-0.032845756903668644
E6_vs_E6M,2023,fbs,77,Northwestern,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.031801982530331,4.941525590777762,0.09027639175256841
E6_vs_E6M,2023,fbs,8,Arkansas,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.209207380999592,5.1923070463915835,0.01690033460800855
E6_vs_E6M,2023,fbs,84,Indiana,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.4757827531447605,4.476765402998649,-0.0009826498538885176
E6_vs_E6M,2023,fbs,87,Notre Dame,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.6186217671829173,3.6053323516118287,0.013289415571088536
E6_vs_E6M,2023,fbs,9,Arizona State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.836868759857666,4.8822983987420665,-0.04542963888440088
E6_vs_E6M,2023,fbs,96,Kentucky,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.565504299959824,4.5810630040009075,-0.015558704041083615
E6_vs_E6M,2023,fbs,97,Louisville,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.120107511423575,4.091762229605227,0.028345281818347168
E6_vs_E6M,2023,fbs,98,Western Kentucky,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.675008821888311,4.679125840458706,-0.004117018570394926
E6_vs_E6M,2023,fbs,99,LSU,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.4516767244157642,3.4509959138766764,0.0006808105390878616
E6_vs_E6M,2024,fbs,103,Boston College,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.56794562803947,4.553266052151367,0.014679575888103535
E6_vs_E6M,2024,fbs,113,Massachusetts,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.061249223718979,3.061300937244893,-5.17135259139323e-05
E6_vs_E6M,2024,fbs,12,Arizona,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.920792658375271,5.977795347328218,-0.05700268895294691
E6_vs_E6M,2024,fbs,120,Maryland,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.930889157212859,5.041958057798685,-0.11106890058582586
E6_vs_E6M,2024,fbs,127,Michigan State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.676526775029083,4.684276265169519,-0.007749490140436244
E6_vs_E6M,2024,fbs,130,Michigan,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.173765180012849,4.253050148454833,-0.07928496844198474
E6_vs_E6M,2024,fbs,135,Minnesota,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.31166983460691,4.292015855421618,0.01965397918529188
E6_vs_E6M,2024,fbs,142,Missouri,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.50989169626551,4.568783457770951,-0.058891761505440954
E6_vs_E6M,2024,fbs,145,Ole Miss,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.353379545579553,3.34615394697948,0.007225598600073102
E6_vs_E6M,2024,fbs,150,Duke,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.551113285628625,4.548536418193177,0.002576867435447383
E6_vs_E6M,2024,fbs,151,East Carolina,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.3647737979288195,5.358179910921318,0.006593887007501742
E6_vs_E6M,2024,fbs,152,NC State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.365450899336394,5.4199454924855255,-0.05449459314913163
E6_vs_E6M,2024,fbs,153,North Carolina,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.868841234695722,4.81765762824092,0.05118360645480191
E6_vs_E6M,2024,fbs,154,Wake Forest,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.512311957169586,4.497588196456659,0.01472376071292647
E6_vs_E6M,2024,fbs,158,Nebraska,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.483182169669055,4.487526832853831,-0.00434466318477611
E6_vs_E6M,2024,fbs,164,Rutgers,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.570668930803766,4.571303774557374,-0.0006348437536081164
E6_vs_E6M,2024,fbs,166,New Mexico State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.5612233298142693,3.5571021053776946,0.0041212244365747
E6_vs_E6M,2024,fbs,167,New Mexico,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.383873651111558,4.37416199440022,0.009711656711338001
E6_vs_E6M,2024,fbs,183,Syracuse,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.007585155299081,4.973379424805679,0.03420573049340181
E6_vs_E6M,2024,fbs,189,Bowling Green,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.71874410556683,4.723098835082558,-0.0043547295157280175
E6_vs_E6M,2024,fbs,193,Miami (OH),E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.682189610817934,4.680024086650441,0.0021655241674931602
E6_vs_E6M,2024,fbs,194,Ohio State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.081818597492134,2.9981167987932156,0.08370179869891858
E6_vs_E6M,2024,fbs,195,Ohio,E6_D5_plus_experience_plus_impact,E6-M_availability_only,6.016145347358069,6.015823423504656,0.00032192385341289764
E6_vs_E6M,2024,fbs,197,Oklahoma State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,6.804996353750264,6.777749016355508,0.02724733739475571
E6_vs_E6M,2024,fbs,2,Auburn,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.926008821537122,4.912623207588405,0.013385613948717179
E6_vs_E6M,2024,fbs,2005,Air Force,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.338439537662544,4.361034371936655,-0.02259483427411091
E6_vs_E6M,2024,fbs,2006,Akron,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.496722748901812,4.768896171024372,-0.27217342212256046
E6_vs_E6M,2024,fbs,201,Oklahoma,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.31789609940866,5.335102207718494,-0.017206108309833823
E6_vs_E6M,2024,fbs,202,Tulsa,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.607322256352394,4.63418729014732,-0.026865033794925886
E6_vs_E6M,2024,fbs,2026,App State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.6390882468708625,4.626545338498128,0.012542908372734196
E6_vs_E6M,2024,fbs,2032,Arkansas State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.628688677439137,4.631762451759902,-0.0030737743207644996
E6_vs_E6M,2024,fbs,204,Oregon State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,5.039236893633281,5.069559525186781,-0.030322631553500123
E6_vs_E6M,2024,fbs,2050,Ball State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,3.6910061004678028,3.690941977875126,6.412259267696285e-05
E6_vs_E6M,2024,fbs,2084,Buffalo,E6_D5_plus_experience_plus_impact,E6-M_availability_only,6.243072332257582,6.218079602302374,0.024992729955208404
E6_vs_E6M,2024,fbs,21,San Diego State,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.442680164585131,4.461427341426094,-0.018747176840963498
E6_vs_E6M,2024,fbs,2116,UCF,E6_D5_plus_experience_plus_impact,E6-M_availability_only,4.781551563490129,4.826655496614543,-0.0451039331244143
