week,game_id,kickoff,away_team,home_team,away_team_id,home_team_id,away_classification,home_classification,neutral_site,variant_key,variant_label,model_family,model_version,model_version_field,snapshot_id,publication_slot,publication_status,generation_timestamp,effective_cutoff,source_retrieved_at,source_context_snapshot_id,comparison_snapshot_id,selection_policy,is_reconstruction,is_retrospective_artifact,generated_after_target_week_start,timing_classification,source_prediction_state,gippy_expected_home_margin,gippy_median_home_margin,gippy_margin_interval_50,gippy_margin_interval_80,gippy_margin_interval_95,market_provider,market_formatted_spread,opening_home_margin,closing_home_margin,cfbd_later_home_margin,actual_home_score,actual_away_score,actual_home_margin,gippy_minus_open,gippy_minus_close,abs_gippy_minus_open,abs_gippy_minus_close,market_move,open_distance_to_gippy,close_distance_to_gippy,market_movement_toward_gippy,gippy_error_vs_actual,open_error_vs_actual,close_error_vs_actual,gippy_edge_vs_open,gippy_edge_vs_close,actual_residual_vs_open,actual_residual_vs_close,is_primary_fbs_vs_fbs,schedule_completed,exclusion_reasons
2,401866414,2026-09-12T22:00:00.000Z,Buffalo,Florida International,2084,2229,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,15.448265424830652,15.843333011234737,"[3.786804183747678,27.45758545875111]","[-7.521544702003416,37.779430488334526]","[-20.658426732873107,49.59559328750271]",Bovada,Florida International -9.0,10.0,9.0,9.0,33.0,20.0,13.0,5.448265424830652,6.448265424830652,5.448265424830652,6.448265424830652,-1.0,5.448265424830652,6.448265424830652,-1.0,2.4482654248306517,-3.0,-4.0,5.448265424830652,6.448265424830652,3.0,4.0,True,True,
2,401866415,2026-09-12T17:00:00.000Z,Colgate,Central Michigan,2142,2117,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,12.357176916727202,12.364922502806728,"[-0.1681773026200324,24.864662484191324]","[-11.480213747690382,36.15536012007389]","[-24.227775145317256,49.00934423186547]",Bovada,Central Michigan -18.5,22.0,18.5,18.5,13.0,10.0,3.0,-9.642823083272798,-6.142823083272798,9.642823083272798,6.142823083272798,-3.5,9.642823083272798,6.142823083272798,3.5,9.357176916727202,19.0,15.5,-9.642823083272798,-6.142823083272798,-19.0,-15.5,False,True,not_fbs_vs_fbs
2,401866416,2026-09-12T16:00:00.000Z,Wofford,Kent State,2747,2309,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,5.20044190943825,5.099336123524915,"[-7.006344651555822,17.269101858507153]","[-17.86240600488902,28.38427743695196]","[-30.114465240387673,41.21999909616294]",Bovada,Kent State -11.0,11.0,11.0,11.0,36.0,15.0,21.0,-5.79955809056175,-5.79955809056175,5.79955809056175,5.79955809056175,0.0,5.79955809056175,5.79955809056175,0.0,-15.79955809056175,-10.0,-10.0,-5.79955809056175,-5.79955809056175,10.0,10.0,False,True,not_fbs_vs_fbs
2,401866417,2026-09-12T17:00:00.000Z,Holy Cross,Miami (OH),107,193,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,30.223174219471396,30.35853993007109,"[18.293029520519053,42.28250265228207]","[7.244706591521315,52.99991466308119]","[-5.500628518528957,65.23357568330401]",Bovada,Miami (OH) -30.5,30.5,30.5,30.5,45.0,7.0,38.0,-0.27682578052860407,-0.27682578052860407,0.27682578052860407,0.27682578052860407,0.0,0.27682578052860407,0.27682578052860407,0.0,-7.776825780528604,-7.5,-7.5,-0.27682578052860407,-0.27682578052860407,7.5,7.5,False,True,not_fbs_vs_fbs
2,401866418,2026-09-12T22:00:00.000Z,Jacksonville State,Ohio,55,195,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,5.032849389791406,5.075949992609537,"[-7.4091596309809145,17.514395544262662]","[-18.68140006713109,28.67784535814679]","[-31.44642967409329,41.29257107392253]",Bovada,Ohio -2.0,2.0,2.0,2.0,29.0,27.0,2.0,3.032849389791406,3.032849389791406,3.032849389791406,3.032849389791406,0.0,3.032849389791406,3.032849389791406,0.0,3.032849389791406,0.0,0.0,3.032849389791406,3.032849389791406,0.0,0.0,True,True,
2,401866419,2026-09-12T19:30:00.000Z,Central Connecticut,Toledo,2115,2649,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,41.02611003246865,41.422085942796116,"[29.350915932957893,53.09154542011865]","[18.01466787682986,63.44507236444924]","[4.672574848252622,75.24744286829639]",Bovada,Toledo -36.5,36.0,36.5,36.5,63.0,10.0,53.0,5.026110032468651,4.526110032468651,5.026110032468651,4.526110032468651,0.5,5.026110032468651,4.526110032468651,0.5,-11.973889967531349,-17.0,-16.5,5.026110032468651,4.526110032468651,17.0,16.5,False,True,not_fbs_vs_fbs
2,401866420,2026-09-12T19:30:00.000Z,Sacred Heart,Massachusetts,2529,113,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,17.282125457017774,17.30433075991558,"[4.621838731385591,29.998715070083005]","[-6.956053572540016,41.5033850299107]","[-20.28237898437686,54.58127801157138]",Bovada,Massachusetts -23.5,23.5,23.5,23.5,37.0,10.0,27.0,-6.217874542982226,-6.217874542982226,6.217874542982226,6.217874542982226,0.0,6.217874542982226,6.217874542982226,0.0,-9.717874542982226,-3.5,-3.5,-6.217874542982226,-6.217874542982226,3.5,3.5,False,True,not_fbs_vs_fbs
2,401866421,2026-09-12T22:30:00.000Z,Monmouth,Western Michigan,2405,2711,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,37.655673283492675,37.864179012571746,"[26.359486625948428,49.171994272271945]","[15.563823113492997,59.4545991177998]","[2.743732736233928,71.38269799032572]",Bovada,Western Michigan -28.5,27.5,28.5,28.5,49.0,14.0,35.0,10.155673283492675,9.155673283492675,10.155673283492675,9.155673283492675,1.0,10.155673283492675,9.155673283492675,1.0,2.655673283492675,-7.5,-6.5,10.155673283492675,9.155673283492675,7.5,6.5,False,True,not_fbs_vs_fbs
2,401867796,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,2348,99,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,20.140016517751803,20.428597551445456,"[9.437557144391208,31.11781677970141]","[-0.9938952412435088,40.82633530392581]","[-13.446082416935255,52.20472016674922]",Bovada,LSU -35.0,33.5,35.0,35.0,45.0,14.0,31.0,-13.359983482248197,-14.859983482248197,13.359983482248197,14.859983482248197,1.5,13.359983482248197,14.859983482248197,-1.5,-10.859983482248197,2.5,4.0,-13.359983482248197,-14.859983482248197,-2.5,-4.0,True,True,
2,401867929,2026-09-12T16:00:00.000Z,Wagner,James Madison,2681,256,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,40.880990728647184,41.19901836050784,"[29.180978440061963,52.91568402397168]","[17.933363691261974,63.37319986457732]","[4.666057671871506,75.29499694365946]",Bovada,James Madison -46.5,45.5,46.5,46.5,87.0,3.0,84.0,-4.619009271352816,-5.619009271352816,4.619009271352816,5.619009271352816,1.0,4.619009271352816,5.619009271352816,-1.0,-43.119009271352816,-38.5,-37.5,-4.619009271352816,-5.619009271352816,38.5,37.5,False,True,not_fbs_vs_fbs
2,401868008,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,2230,324,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,26.768225748583756,26.92741113207259,"[14.674564242585944,39.01615252536878]","[3.3856154251402995,49.91319941698577]","[-9.690747976516754,62.37785194369978]",Bovada,Coastal Carolina -37.5,34.5,37.5,37.5,45.0,7.0,38.0,-7.731774251416244,-10.731774251416244,7.731774251416244,10.731774251416244,3.0,7.731774251416244,10.731774251416244,-3.0,-11.231774251416244,-3.5,-0.5,-7.731774251416244,-10.731774251416244,3.5,0.5,False,True,not_fbs_vs_fbs
2,401868187,2026-09-12T16:00:00.000Z,Gardner-Webb,Liberty,2241,2335,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,28.225799481443183,28.478391665693405,"[16.340462018990202,40.34296158769205]","[5.034164009198442,51.02262732077832]","[-8.144846998319407,63.30354040609804]",Bovada,Liberty -28.5,27.5,28.5,28.5,24.0,23.0,1.0,0.7257994814431825,-0.2742005185568175,0.7257994814431825,0.2742005185568175,1.0,0.7257994814431825,0.2742005185568175,0.45159896288636503,27.225799481443183,26.5,27.5,0.7257994814431825,-0.2742005185568175,-26.5,-27.5,False,True,not_fbs_vs_fbs
2,401868241,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,2698,2032,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,35.21357347576314,35.45505585151938,"[23.45097428052701,47.20435176435102]","[12.347750192500143,57.70975355514612]","[-0.529903336739832,69.69612245463375]",Bovada,Arkansas State -31.5,31.5,31.5,31.5,52.0,7.0,45.0,3.713573475763141,3.713573475763141,3.713573475763141,3.713573475763141,0.0,3.713573475763141,3.713573475763141,0.0,-9.786426524236859,-13.5,-13.5,3.713573475763141,3.713573475763141,13.5,13.5,False,True,not_fbs_vs_fbs
2,401868326,2026-09-12T20:00:00.000Z,Alabama State,Troy,2011,2653,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,19.09273272025112,19.241101588210917,"[6.098777485621149,32.19336413185697]","[-5.860183526044955,43.77216685640071]","[-19.30038465984871,56.85843130596543]",Bovada,Troy -24.0,22.5,24.0,24.0,34.0,17.0,17.0,-3.407267279748879,-4.907267279748879,3.407267279748879,4.907267279748879,1.5,3.407267279748879,4.907267279748879,-1.5,2.092732720251121,5.5,7.0,-3.407267279748879,-4.907267279748879,-5.5,-7.0,False,True,not_fbs_vs_fbs
2,401869955,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,2247,338,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,7.622968936788288,7.809201860125923,"[-5.323037599795096,20.733593611098907]","[-17.199987397054695,32.140883584714864]","[-30.530345032115896,44.85383018754242]",Bovada,Kennesaw State -7.5,9.0,7.5,7.5,17.0,31.0,-14.0,-1.377031063211712,0.12296893678828802,1.377031063211712,0.12296893678828802,-1.5,1.377031063211712,0.12296893678828802,1.254062126423424,21.62296893678829,23.0,21.5,-1.377031063211712,0.12296893678828802,-23.0,-21.5,True,True,
2,401871045,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,2393,276,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,10.47785004496781,10.731333010692524,"[-1.5380276289401857,22.70842385892526]","[-12.82895252927647,33.366680370635315]","[-25.754354260404963,45.490074017606716]",Bovada,Marshall -13.0,14.0,13.0,13.0,28.0,26.0,2.0,-3.522149955032191,-2.522149955032191,3.522149955032191,2.522149955032191,-1.0,3.522149955032191,2.522149955032191,1.0,8.47785004496781,12.0,11.0,-3.522149955032191,-2.522149955032191,-12.0,-11.0,True,True,
2,401871046,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,2815,2623,fcs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-09-08,official,2026-09-20T12:00:00Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,2026-preseason-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,20.489950416295134,20.507530411210347,"[8.380643014854288,32.63544983818896]","[-2.718520424242748,43.68934362020912]","[-15.579476531852087,56.382155568353326]",Bovada,Missouri State -17.0,17.0,17.0,17.0,48.0,14.0,34.0,3.489950416295134,3.489950416295134,3.489950416295134,3.489950416295134,0.0,3.489950416295134,3.489950416295134,0.0,-13.510049583704866,-17.0,-17.0,3.489950416295134,3.489950416295134,17.0,17.0,False,True,not_fbs_vs_fbs
3,401856685,2026-09-19T19:30:00.000Z,Florida State,Alabama,52,333,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,14.007252926996305,14.29145979733352,"[3.109739814089561,25.149383027451464]","[-7.367294977166895,34.916491794082944]","[-19.654675196920707,46.28175672103672]",Bovada,Alabama -18.5,20.5,18.5,18.5,50.0,36.0,14.0,-6.492747073003695,-4.492747073003695,6.492747073003695,4.492747073003695,-2.0,6.492747073003695,4.492747073003695,2.0,0.007252926996304865,6.5,4.5,-6.492747073003695,-4.492747073003695,-6.5,-4.5,True,True,
3,401856686,2026-09-19T16:00:00.000Z,Georgia,Arkansas,61,8,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,-22.988887728426132,-23.108040994971578,"[-33.213319355882064,-12.885615105650416]","[-42.50314734405403,-3.30139649208006]","[-53.515805665239554,8.197362407578497]",Bovada,Georgia -24.5,-24.5,-24.5,-24.5,17.0,45.0,-28.0,1.511112271573868,1.511112271573868,1.511112271573868,1.511112271573868,0.0,1.511112271573868,1.511112271573868,0.0,5.011112271573868,3.5,3.5,1.511112271573868,1.511112271573868,-3.5,-3.5,True,True,
3,401856687,2026-09-19T23:00:00.000Z,Florida,Auburn,57,2,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,-0.06984730072232682,-0.1615255428813961,"[-11.401014155361649,11.17649383925875]","[-21.568995733973818,21.57803345918601]","[-33.29321859789753,33.62391262503225]",Bovada,Florida -2.5,-2.5,-2.5,-2.5,39.0,44.0,-5.0,2.430152699277673,2.430152699277673,2.430152699277673,2.430152699277673,0.0,2.430152699277673,2.430152699277673,0.0,4.930152699277673,2.5,2.5,2.430152699277673,2.430152699277673,-2.5,-2.5,True,True,
3,401856688,2026-09-19T23:30:00.000Z,LSU,Ole Miss,99,145,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,-0.8215742494019118,-0.7894635507504703,"[-11.725747877836708,10.087907573017024]","[-21.771016547681988,20.05761229937739]","[-33.45307823435945,31.74731839148436]",Bovada,LSU -2.5,-3.0,-2.5,-2.5,32.0,24.0,8.0,2.1784257505980884,1.6784257505980882,2.1784257505980884,1.6784257505980882,0.5,2.1784257505980884,1.6784257505980882,0.5000000000000002,-8.821574249401912,-11.0,-10.5,2.1784257505980884,1.6784257505980882,11.0,10.5,True,True,
3,401856689,2026-09-19T23:00:00.000Z,Troy,Missouri,2653,142,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,25.49972502127575,25.812588062214562,"[14.817879347840613,36.480216373352974]","[4.4075707533963975,46.11029692893012]","[-8.005185402794549,57.3561366799721]",Bovada,Missouri -27.0,27.0,27.0,27.0,27.0,17.0,10.0,-1.5002749787242493,-1.5002749787242493,1.5002749787242493,1.5002749787242493,0.0,1.5002749787242493,1.5002749787242493,0.0,15.49972502127575,17.0,17.0,-1.5002749787242493,-1.5002749787242493,-17.0,-17.0,True,True,
3,401856690,2026-09-19T23:30:00.000Z,New Mexico,Oklahoma,167,201,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,16.568778815135378,16.86440153550532,"[5.677656422931551,27.725451231400257]","[-4.869774493022731,37.53106965831629]","[-17.314162914201905,48.96325534928071]",Bovada,Oklahoma -21.0,23.5,21.0,21.0,14.0,6.0,8.0,-6.931221184864622,-4.431221184864622,6.931221184864622,4.431221184864622,-2.5,6.931221184864622,4.431221184864622,2.5,8.568778815135378,15.5,13.0,-6.931221184864622,-4.431221184864622,-15.5,-13.0,True,True,
3,401856691,2026-09-19T20:15:00.000Z,Mississippi State,South Carolina,344,2579,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,2.226539970489288,2.1960817789990594,"[-9.410631535251103,13.839040136619913]","[-19.882529451175294,24.388523076980675]","[-31.871913721839885,36.46595814804266]",Bovada,South Carolina -3.0,3.5,3.0,3.0,34.0,41.0,-7.0,-1.2734600295107121,-0.7734600295107121,1.2734600295107121,0.7734600295107121,-0.5,1.2734600295107121,0.7734600295107121,0.5,9.226539970489288,10.5,10.0,-1.2734600295107121,-0.7734600295107121,-10.5,-10.0,True,True,
3,401856692,2026-09-19T23:45:00.000Z,Kennesaw State,Tennessee,338,2633,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,26.875881762297258,27.141002168483205,"[16.35272999576891,37.659056198580046]","[6.1515209154789625,47.20072950886783]","[-6.061928048259104,58.386772940256144]",Bovada,Tennessee -35.5,35.5,35.5,35.5,42.0,9.0,33.0,-8.624118237702742,-8.624118237702742,8.624118237702742,8.624118237702742,0.0,8.624118237702742,8.624118237702742,0.0,-6.124118237702742,2.5,2.5,-8.624118237702742,-8.624118237702742,-2.5,-2.5,True,True,
3,401856693,2026-09-20T00:00:00.000Z,UTSA,Texas,2636,251,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,24.668017577058293,24.81900078469871,"[14.43640110636673,35.056996165588465]","[4.657462157750944,44.46143856775124]","[-7.104402749571487,55.58809799737359]",Bovada,Texas -30.0,30.0,30.0,30.0,30.0,6.0,24.0,-5.3319824229417065,-5.3319824229417065,5.3319824229417065,5.3319824229417065,0.0,5.3319824229417065,5.3319824229417065,0.0,0.6680175770582935,6.0,6.0,-5.3319824229417065,-5.3319824229417065,-6.0,-6.0,True,True,
3,401856694,2026-09-19T19:30:00.000Z,Kentucky,Texas A&M,96,245,fbs,fbs,False,context-1.3,Context 1.3,context,1.3,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-09-13,official,2026-09-20T12:00:00Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context-v1.3,2026-weekly-2026-09-08T11-43-00.275833Z-context-v1.3,reconstruction,True,True,True,postgame_generated_reconstruction_with_pregame_cutoff,future,22.600962167425692,22.7523832657915,"[12.32178328329995,33.03358163832667]","[2.5013796431892854,42.476960195819125]","[-9.281255063113417,53.64656079341049]",Bovada,Texas A&M -16.5,16.0,16.5,16.5,21.0,31.0,-10.0,6.600962167425692,6.100962167425692,6.600962167425692,6.100962167425692,0.5,6.600962167425692,6.100962167425692,0.5,32.60096216742569,26.0,26.5,6.600962167425692,6.100962167425692,-26.0,-26.5,True,True,
