actual_margin,actual_total_points,away_score_mae,away_score_nll,away_team_id,candidate,cutoff,cutoff_index,expected_away_points,expected_home_points,expected_margin,home_score_mae,home_score_nll,home_team_id,margin_mae,margin_nll,phase,season,target_date,target_game_id,target_kind,total_points_mae,total_points_nll,win_brier,win_probability
30.0,72.0,7.610961235546615,3.6994834428522236,2329,OD1,2018-09-09T03:59:00.000001+00:00,1,13.389038764453385,43.21833951997865,29.829300755525264,7.781660480021351,3.7063074034762336,2426,0.1706992444747364,3.895652095487992,early,2018,2018-09-15T19:30:00+00:00,401019487,next_game,15.39262171556797,4.203285931400411,0.004126188466464479,0.9357645855741206
8.0,40.0,2.3925714834926097,3.5639076270372496,2117,OD1,2018-09-09T03:59:00.000001+00:00,1,18.39257148349261,28.47636984645822,10.08379836296561,4.476369846458219,3.6010815005000585,2459,2.0837983629656094,3.901252889128764,early,2018,2018-09-15T19:30:00+00:00,401020679,next_game,6.868941329950829,3.9568834189684896,0.09221206166563838,0.696335610145611
31.0,45.0,13.866997090591592,4.048450588635501,2453,OD1,2018-09-09T03:59:00.000001+00:00,1,20.866997090591592,31.142152486850932,10.27515539625934,6.857847513149068,3.6711834937881584,2449,20.72484460374066,4.453371074607454,early,2018,2018-09-15T19:30:00+00:00,401029745,next_game,7.009149577442528,3.9594101883761503,0.09015831740944961,0.6997362535878672
17.0,37.0,9.008451141533016,3.759802793920838,172,OD1,2018-09-09T03:59:00.000001+00:00,1,19.008451141533016,27.607618490244615,8.5991673487116,0.6076184902446151,3.5499995254025034,48,8.4008326512884,3.9872588805228633,early,2018,2018-09-15T19:30:00+00:00,401029845,next_game,9.616069631777634,4.015690619360424,0.1093027178848452,0.669390384464025
-10.0,80.0,25.035053893886477,5.176796942229835,119,OD1,2018-09-09T03:59:00.000001+00:00,1,19.964946106113523,28.290029471303725,8.325083365190203,6.7099705286962745,3.665972711680629,222,18.325083365190203,4.3316822790634975,early,2018,2018-09-15T19:30:00+00:00,401029962,next_game,31.745024422582752,5.204234555406911,0.44131155520792137,0.6643128443797556
-27.0,61.0,12.992781033496023,3.9874669242351515,249,OD1,2018-09-09T03:59:00.000001+00:00,1,31.007218966503977,30.608277844152536,-0.39894112235144163,13.608277844152536,4.029989253707089,8,26.60105887764856,4.814497158746156,early,2018,2018-09-15T20:00:00+00:00,401012272,next_game,0.6154968106565093,3.896106199756029,0.2419555101740069,0.4918897337554494
38.0,58.0,9.521138586426325,3.784475160128976,36,OD1,2018-09-09T03:59:00.000001+00:00,1,19.521138586426325,35.9952771642265,16.474138577800176,12.0047228357735,3.9233206425722607,57,21.525861422199824,4.497318954259752,early,2018,2018-09-15T20:00:00+00:00,401012274,next_game,2.4835842493471745,3.9036240290014295,0.04023198373940196,0.7994208791040255
24.0,58.0,2.425179875704359,3.56431563260111,2636,OD1,2018-09-09T03:59:00.000001+00:00,1,19.42517987570436,32.019056227956796,12.593876352252437,8.980943772043204,3.7585176317492057,2306,11.406123647747563,4.064556584650782,early,2018,2018-09-15T20:00:00+00:00,401013058,next_game,6.555763896338846,3.951423860259479,0.0678595768246907,0.7395012920863316
7.0,77.0,8.461705520664125,3.734995783469473,2198,OD1,2018-09-09T03:59:00.000001+00:00,1,26.538294479335875,34.79705497798976,8.258760498653885,7.2029450220102405,3.683785623385269,189,1.258760498653885,3.8976717988838887,early,2018,2018-09-15T20:00:00+00:00,401020681,next_game,15.664650542674366,4.214256788530798,0.11351534585347146,0.6630796149630132
3.0,31.0,6.33062475717351,3.6531250236897037,2747,OD1,2018-09-09T03:59:00.000001+00:00,1,20.33062475717351,36.10393900173191,15.7733142445584,19.10393900173191,4.496887498364778,2751,12.7733142445584,4.10748428110456,early,2018,2018-09-15T20:00:00+00:00,401022520,next_game,25.43456375890542,4.735675421509866,0.04441343798372497,0.7892550404310343
4.0,58.0,1.104662679535064,3.5522098822768267,149,OD1,2018-09-09T03:59:00.000001+00:00,1,25.895337320464936,24.778261384676302,-1.117075935788634,6.221738615323698,3.64957533366939,2710,5.117075935788634,3.929616381561901,early,2018,2018-09-15T20:00:00+00:00,401030173,next_game,7.326401294858762,3.965316014944261,0.27321411709882676,0.4773011219652115
-10.0,58.0,4.9787111217586855,3.613416991277343,236,OD1,2018-09-09T03:59:00.000001+00:00,1,29.021288878241315,29.140865344698472,0.11957646645715769,5.140865344698472,3.617678691690442,2630,10.119576466457158,4.028594461458647,early,2018,2018-09-15T20:00:00+00:00,401030250,next_game,0.16215422293979032,3.8956484020690834,0.25243699015843435,0.502431080008427
-3.0,53.0,3.5727037636951735,3.5821908810969516,16,OD1,2018-09-09T03:59:00.000001+00:00,1,24.427296236304826,23.28385495633264,-1.143441279972187,1.7161450436673604,3.5566895905913767,2458,1.856558720027813,3.900090150771227,early,2018,2018-09-15T20:00:00+00:00,401030416,next_game,5.288848807362534,3.9319375014770466,0.2273057994735588,0.47676597977787677
14.0,112.0,19.463409709759915,4.532893558999791,248,OD1,2018-09-09T03:59:00.000001+00:00,1,29.536590290240085,32.952674648565385,3.4160843583252998,30.047325351434615,5.893830681849498,2641,10.5839156416747,4.0410781019144295,early,2018,2018-09-15T20:15:00+00:00,401013323,next_game,49.51073506119453,7.078793319494805,0.18567241516439026,0.5691027788852773
14.0,76.0,11.207225733209366,3.875244121858182,195,OD1,2018-09-09T03:59:00.000001+00:00,1,19.792774266790634,33.30497792597993,13.512203659189293,11.695022074020073,3.9042582125694003,258,0.4877963408107071,3.8959232441427263,early,2018,2018-09-15T20:30:00+00:00,401013117,next_game,22.902247807229443,4.5767262708448015,0.060287364750579005,0.7544651455483784
31.0,59.0,9.797396040908634,3.7983357113894187,160,OD1,2018-09-09T03:59:00.000001+00:00,1,4.202603959091367,45.88324544840855,41.68064148931718,0.8832454484085517,3.5510667406442993,38,10.680641489317182,4.043749023929188,early,2018,2018-09-15T21:00:00+00:00,401012741,next_game,8.914150592500079,3.998800608664475,0.0002832404058592156,0.9831702523530739
13.0,57.0,4.585657242947608,3.6036535999291806,23,OD1,2018-09-09T03:59:00.000001+00:00,1,17.414342757052392,42.599325760079864,25.184983003027472,7.599325760079864,3.699023807038759,2483,12.184983003027472,4.088416542711594,early,2018,2018-09-15T21:00:00+00:00,401012743,next_game,3.0136685171322597,3.907408044816291,0.009932642989453695,0.9003373540916473
-17.0,65.0,16.877066891639604,4.288792858673908,171,OD1,2018-09-09T03:59:00.000001+00:00,1,24.122933108360396,25.39227910139118,1.2693459930307824,1.3922791013911784,3.554075035058566,2115,18.269345993030782,4.329033633841635,early,2018,2018-09-15T21:00:00+00:00,401029836,next_game,15.484787790248426,4.206981440450784,0.2764540058711369,0.5257889366191884
49.0,75.0,4.936363226237102,3.6123265052006155,2011,OD1,2018-09-09T03:59:00.000001+00:00,1,17.936363226237102,35.671182571876514,17.734819345639412,26.328817428123486,5.349382707334128,338,31.265180654360588,5.164972496235217,early,2018,2018-09-15T21:00:00+00:00,401029995,next_game,21.39245420188638,4.48988389685947,0.03350745080333473,0.8169495949107604
-2.0,34.0,7.540710148962663,3.696719010891435,2296,OD1,2018-09-09T03:59:00.000001+00:00,1,25.540710148962663,27.666819821353354,2.1261096723906903,11.666819821353354,3.902547081817098,50,4.12610967239069,3.9177219726520613,early,2018,2018-09-15T21:00:00+00:00,401030473,next_game,19.207529970316017,4.374691300616417,0.2950024246852689,0.5431412566591391
22.0,68.0,13.298060083241214,4.00831153542077,304,OD1,2018-09-09T03:59:00.000001+00:00,1,9.701939916758786,41.67883545753536,31.97689554077657,3.3211645424646434,3.577687268640566,25,9.976895540776571,4.024870989719338,early,2018,2018-09-15T22:00:00+00:00,401012746,next_game,16.619224625705854,4.254274994901943,0.0026617819888474017,0.9484075394185604
21.0,77.0,14.249685912555265,4.076395464091922,2065,OD1,2018-09-09T03:59:00.000001+00:00,1,13.750314087444735,43.732689099388374,29.98237501194364,5.267310900611626,3.621096679619689,2226,8.982375011943638,4.000386125639295,early,2018,2018-09-15T22:00:00+00:00,401014994,next_game,19.51699681316689,4.390253198632261,0.004001972488318188,0.9367388548292225
7.0,63.0,2.854994555720932,3.570209791382702,2199,OD1,2018-09-09T03:59:00.000001+00:00,1,25.145005444279068,29.857688773940907,4.712683329661839,5.142311226059093,3.617717306355224,2084,2.2873166703381607,3.9024080914132115,early,2018,2018-09-15T22:00:00+00:00,401020682,next_game,7.997305781780028,3.9786661868846593,0.164106144008425,0.5948998345983737
-43.0,57.0,28.10641364981153,5.600690239948546,163,OD1,2018-09-09T03:59:00.000001+00:00,1,21.89358635018847,27.056382842371274,5.162796492182803,20.056382842371274,4.593754966134736,2086,48.16279649218281,6.907827492274263,early,2018,2018-09-15T22:00:00+00:00,401029872,next_game,8.050030807440251,3.9797648943689636,0.3645329680830743,0.6037656565945717
-22.0,34.0,1.2831300531103693,3.5533166278035204,2619,OD1,2018-09-09T03:59:00.000001+00:00,1,29.28313005311037,21.074485968361397,-8.208644084748972,15.074485968361397,4.13921095453221,2230,13.791355915251028,4.142602485650321,early,2018,2018-09-15T22:00:00+00:00,401029957,next_game,16.35761602147177,4.243072277245355,0.11414494113109647,0.33785343143306457
-4.0,44.0,8.2226431995621,3.7246369057342004,2405,OD1,2018-09-09T03:59:00.000001+00:00,1,32.2226431995621,22.261066561665942,-9.961576637896158,2.2610665616659418,3.5623182500313937,322,5.961576637896158,3.941765626260111,early,2018,2018-09-15T22:00:00+00:00,401030002,next_game,10.483709761228042,4.038336710065428,0.09354139168095915,0.3058453721751551
-38.0,118.0,51.064820272349195,10.321336675157717,2046,OD1,2018-09-09T03:59:00.000001+00:00,1,26.935179727650805,22.127029961265286,-4.808149766385519,17.872970038734714,4.378673195669941,2413,33.19185023361448,5.326237398596231,early,2018,2018-09-15T22:00:00+00:00,401030199,next_game,68.93779031108392,10.066919652791373,0.1625827670566387,0.40321553424519585
10.0,64.0,1.0948664563239952,3.552153921889961,2368,OD1,2018-09-09T03:59:00.000001+00:00,1,25.905133543676005,29.86713341062076,3.9619998669447547,7.1328665893792405,3.6811764737783923,2803,6.038000133055245,3.942956471008222,early,2018,2018-09-15T22:00:00+00:00,401030537,next_game,8.227733045703232,3.9835211052200767,0.1763941500818448,0.5800069642460189
-55.0,69.0,25.09823393777051,5.185023126382076,333,OD1,2018-09-09T03:59:00.000001+00:00,1,36.90176606222949,31.42500889240769,-5.476757169821802,24.42500889240769,5.09843433931932,145,49.5232428301782,7.080401839239148,early,2018,2018-09-15T23:00:00+00:00,401012277,next_game,0.6732250453628126,3.896202807022192,0.15216367272579567,0.39008162315827655
2.0,72.0,6.292642395889857,3.6518798037948086,204,OD1,2018-09-09T03:59:00.000001+00:00,1,28.707357604110143,40.36755489029096,11.660197286180818,3.367554890290961,3.5784931348111373,2440,9.660197286180818,4.016795196614363,early,2018,2018-09-15T23:00:00+00:00,401012744,next_game,2.9250875055988956,3.906724922551528,0.07627555613507801,0.7238197035719637
56.0,70.0,1.6253857171092232,3.555901948267255,2010,OD1,2018-09-09T03:59:00.000001+00:00,1,5.374614282890777,41.853259442800926,36.47864515991015,21.146740557199074,4.710433632518896,2132,19.52135484008985,4.390474123041281,early,2018,2018-09-15T23:00:00+00:00,401019485,next_game,22.7721262743083,4.569008638304814,0.000993000484838926,0.9684880897938744
-9.0,49.0,3.0856352516205305,3.573768240388765,2032,OD1,2018-09-09T03:59:00.000001+00:00,1,25.91436474837947,31.989798476274203,6.075433727894733,11.989798476274203,3.922390605824289,202,15.075433727894733,4.1907365074794924,early,2018,2018-09-15T23:00:00+00:00,401019488,next_game,8.904163224653672,3.9985695192935067,0.3863536407114442,0.621573519956766
68.0,68.0,18.05880605730078,4.396015264037153,2169,OD1,2018-09-09T03:59:00.000001+00:00,1,18.05880605730078,44.81224499862728,26.753438941326497,23.18775500137272,4.945440290500818,2711,41.24656105867351,6.104828382124718,early,2018,2018-09-15T23:00:00+00:00,401020680,next_game,5.1289489440719365,3.9297743529731983,0.007460988287089122,0.9136229875077337
10.0,72.0,7.80972864653409,3.707443960347322,326,OD1,2018-09-09T03:59:00.000001+00:00,1,23.19027135346591,31.009033916533838,7.818762563067928,9.990966083466162,3.808283815271375,6,2.181237436932072,3.901792546545332,early,2018,2018-09-15T23:00:00+00:00,401021660,next_game,17.800694730000252,4.307082409633311,0.11912559146666124,0.6548542460544223
3.0,57.0,6.151175729633696,3.647307868334069,2415,OD1,2018-09-09T03:59:00.000001+00:00,1,20.848824270366304,28.407228363339307,7.558404092973003,1.592771636660693,3.5556293615243457,399,4.558404092973003,3.922597116777501,early,2018,2018-09-15T23:00:00+00:00,401029806,next_game,7.7439473662943925,3.9734872936408596,0.12253354029091305,0.6499520885779876
-14.0,96.0,26.944858291971318,5.434617027362382,282,OD1,2018-09-09T03:59:00.000001+00:00,1,28.055141708028682,22.935384632307304,-5.1197570757213775,18.064615367692696,4.396560275675047,2197,8.880242924278622,3.998017100661496,early,2018,2018-09-15T23:00:00+00:00,401030098,next_game,45.00947365966401,6.526307382935877,0.157672405072742,0.39707984722564554
-25.0,51.0,6.251804721074187,3.6505493345235753,2000,OD1,2018-09-09T03:59:00.000001+00:00,1,31.748195278925813,29.772204813794936,-1.9759904651308773,16.772204813794936,4.279628829886299,2277,23.024009534869123,4.583987901866246,early,2018,2018-09-15T23:00:00+00:00,401030126,next_game,10.520400092720749,4.039337443103573,0.21150264267296548,0.45989416464330735
84.0,96.0,14.85499238731321,4.122149608609236,2029,OD1,2018-09-09T03:59:00.000001+00:00,1,20.85499238731321,31.071335522094092,10.216343134780882,58.92866447790591,12.567773341582626,2571,73.78365686521911,10.965016170107935,early,2018,2018-09-15T23:00:00+00:00,401030156,next_game,44.073672090592694,6.418053960643867,0.09078595516974151,0.698692922137993
-4.0,92.0,21.26485532622588,4.723443747550698,2546,OD1,2018-09-09T03:59:00.000001+00:00,1,26.73514467377412,36.55536946876884,9.820224794994719,7.444630531231162,3.6929797117992953,79,13.820224794994719,4.143637588543555,early,2018,2018-09-15T23:00:00+00:00,401030160,next_game,28.70948585745704,4.965933051366383,0.4783432997538184,0.6916236691682973
24.0,38.0,21.553003377355836,4.755486731197765,2617,OD1,2018-09-09T03:59:00.000001+00:00,1,28.553003377355836,31.98569242031905,3.432689042963215,0.9856924203190509,3.5515640038288474,2916,20.567310957036785,4.444924060831126,early,2018,2018-09-15T23:00:00+00:00,401030185,next_game,22.53869579767489,4.555273854755432,0.18538599094546251,0.5694352650930844
-1.0,97.0,17.417894275346047,4.336963375442282,2466,OD1,2018-09-09T03:59:00.000001+00:00,1,31.582105724653953,22.163950735892847,-9.418154988761106,25.836049264107153,5.282623209602118,2320,8.418154988761106,3.987637208682541,early,2018,2018-09-15T23:00:00+00:00,401030193,next_game,43.2539435394532,6.325096556921803,0.09961925952370704,0.3156251883543312
10.0,30.0,15.575937171416175,4.179127915459941,2447,OD1,2018-09-09T03:59:00.000001+00:00,1,25.575937171416175,26.775050082414484,1.1991129109983092,6.775050082414484,3.6682519434909633,2377,8.80088708900169,3.996195088774276,early,2018,2018-09-15T23:00:00+00:00,401030209,next_game,22.35098725383066,4.544331950736574,0.22622973897240398,0.5243638586351916
-1.0,47.0,1.255533633411666,3.553134678570609,155,OD1,2018-09-09T03:59:00.000001+00:00,1,22.744466366588334,28.940265045795215,6.195798679206881,5.940265045795215,3.6406846518620934,2534,7.195798679206881,3.962853115907552,early,2018,2018-09-15T23:00:00+00:00,401030226,next_game,4.684731412383549,3.924113395085096,0.38925606482517344,0.6239038906956531
12.0,42.0,8.200297277326403,3.723683799042374,2640,OD1,2018-09-09T03:59:00.000001+00:00,1,23.200297277326403,24.1442742711607,0.9439769938342977,2.8557257288392996,3.570220635730097,2016,11.056023006165702,4.054344686228468,early,2018,2018-09-15T23:00:00+00:00,401030455,next_game,5.344571548487103,3.932706929103948,0.2311835593799887,0.5191844850881071
46.0,66.0,7.415616707441757,3.6918599559982086,309,OD1,2018-09-09T03:59:00.000001+00:00,1,17.415616707441757,39.199323920236665,21.78370721279491,16.800676079763335,4.282111321013607,344,24.21629278720509,4.6571278137983185,early,2018,2018-09-15T23:30:00+00:00,401012278,next_game,9.385059372321578,4.009990643773442,0.017814038613337618,0.866530757800392
-3.0,77.0,11.153631676134392,3.8721317075476387,142,OD1,2018-09-09T03:59:00.000001+00:00,1,28.846368323865608,24.57916308119038,-4.267205242675228,12.42083691880962,3.9497173194569792,2509,1.267205242675228,3.897699498660521,early,2018,2018-09-15T23:30:00+00:00,401012279,next_game,23.57446859494401,4.617296708904042,0.17133218989613774,0.4139229274830494
38.0,58.0,8.863523604455779,3.7530758815433694,2433,OD1,2018-09-09T03:59:00.000001+00:00,1,18.86352360445578,37.10816975369727,18.24464614924149,10.891830246302732,3.8571423322269185,245,19.75535385075851,4.402408820935246,early,2018,2018-09-15T23:30:00+00:00,401012282,next_game,2.028306641846953,3.9009565733949874,0.03106114527321445,0.823758276014973
24.0,52.0,7.872612043639946,3.710005135008681,2460,OD1,2018-09-09T03:59:00.000001+00:00,1,6.127387956360054,42.081496916983795,35.95410896062374,4.081496916983795,3.5923051249421674,2294,11.954108960623742,4.081179546294687,early,2018,2018-09-15T23:30:00+00:00,401012864,next_game,3.791115126656152,3.914277894216106,0.0011191676509298657,0.9665460368427018
3.0,37.0,1.7789082043998334,3.5572592967574694,98,OD1,2018-09-09T03:59:00.000001+00:00,1,18.778908204399833,32.40696838409433,13.628060179694494,12.406968384094327,3.9488230647683515,97,10.628060179694494,4.042294065084196,early,2018,2018-09-15T23:30:00+00:00,401013113,next_game,14.18587658849416,4.15693547700157,0.059380120221503366,0.7563196351334327
-5.0,73.0,19.459871867346358,4.5325359238066385,2006,OD1,2018-09-09T03:59:00.000001+00:00,1,19.540128132653642,30.96002047956698,11.419892346913336,3.0399795204330218,3.573041904839055,77,16.419892346913336,4.245722981270869,early,2018,2018-09-15T23:30:00+00:00,401013343,next_game,22.49985138777938,4.553002027934769,0.517982444620133,0.7197099725723779
39.0,87.0,3.695118154606817,3.584501503981138,113,OD1,2018-09-09T03:59:00.000001+00:00,1,27.695118154606817,32.23163562820737,4.536517473600554,30.76836437179263,6.007715733051642,2229,34.463482526399446,5.437956106408951,early,2018,2018-09-15T23:30:00+00:00,401013359,next_game,27.07324621718581,4.847408311183774,0.16694060799141794,0.5914163390547562
23.0,51.0,10.599588187379315,3.8408305987903315,30,OD1,2018-09-09T03:59:00.000001+00:00,1,24.599588187379315,25.910533120391243,1.3109449330119283,11.089466879608757,3.868425033268865,251,21.68905506698807,4.506476924784341,early,2018,2018-09-16T00:00:00+00:00,401012739,next_game,0.48987869222943914,3.8959258878348004,0.224076455313105,0.5266328535765236
35.0,83.0,13.776665486803275,4.041965325215075,331,OD1,2018-09-09T03:59:00.000001+00:00,1,10.223334513196725,44.47979657426758,34.256462061070856,14.520203425732419,4.0966082369041095,265,0.7435379389291441,3.8963321653799463,early,2018,2018-09-16T00:00:00+00:00,401012745,next_game,28.296868912535693,4.935388577299183,0.00163417172275905,0.9595751101082631
-12.0,68.0,5.042862862080675,3.6150866845460867,194,OD1,2018-09-09T03:59:00.000001+00:00,1,34.957137137919325,28.007718747578604,-6.949418390340721,0.007718747578604024,3.549040822173323,2628,5.050581609659279,3.928738435529059,early,2018,2018-09-16T00:00:00+00:00,401013074,next_game,5.035144114502074,3.928536251750296,0.13076250367590142,0.3616109838983067
-17.0,67.0,6.887116390148975,3.672228314997721,167,OD1,2018-09-09T03:59:00.000001+00:00,1,35.112883609851025,25.703434036452414,-9.40944957339861,0.7034340364524141,3.5503257738009393,166,7.590550426601389,3.970432734248157,early,2018,2018-09-16T00:00:00+00:00,401013439,next_game,6.183682353696561,3.945268535110449,0.0997188638327358,0.315782937842968
17.0,37.0,17.488886347765607,4.343399315163746,233,OD1,2018-09-09T03:59:00.000001+00:00,1,27.488886347765607,24.973870158996824,-2.515016188768783,2.0261298410031756,3.5597023773709995,2692,19.515016188768783,4.3901528098016085,early,2018,2018-09-16T00:00:00+00:00,401030119,next_game,15.462756506762432,4.206096063293082,0.303593115128471,0.44900715510229083
-8.0,58.0,12.065531697833467,3.9271220102354665,2110,OD1,2018-09-09T03:59:00.000001+00:00,1,20.934468302166533,27.776605422963947,6.842137120797414,2.7766054229639465,3.5690632757644773,2545,14.842137120797414,4.181672983833508,early,2018,2018-09-16T00:00:00+00:00,401030164,next_game,9.288926274869524,4.007659482726382,0.40492669085996374,0.6363385033611936
29.0,63.0,5.758033980834302,3.6351481245270003,2504,OD1,2018-09-09T03:59:00.000001+00:00,1,22.758033980834302,42.99056161821796,20.232527637383658,3.00943838178204,3.5725620707166397,2439,8.767472362616342,3.9954327790864053,early,2018,2018-09-16T02:00:00+00:00,401022521,next_game,2.7485955990522655,3.90542459671718,0.0228763994515235,0.8487505390041885
-14.0,28.0,1.4399585077888446,3.5544257488482316,264,OD1,2018-09-09T03:59:00.000001+00:00,1,22.439958507788845,23.273014723834393,0.8330562160455486,16.273014723834393,4.236787108416104,254,14.833056216045549,4.181323050753951,early,2018,2018-09-16T02:10:00+00:00,401012742,next_game,17.712973231623238,4.30303698707033,0.26721836333231885,0.5169316814941012
7.0,49.0,7.174731694043267,3.682732121424043,9,OD1,2018-09-09T03:59:00.000001+00:00,1,28.174731694043267,19.46707492031546,-8.707656773727805,8.532925079684539,3.7381392100862456,21,15.707656773727805,4.216008812993262,early,2018,2018-09-16T02:30:00+00:00,401012738,next_game,1.3581933856412718,3.898009699076972,0.4507667999055225,0.32860831111375643
-24.0,52.0,6.36044407655848,3.6541078759553214,278,OD1,2018-09-09T03:59:00.000001+00:00,1,31.63955592344152,25.89122844343756,-5.748327480003962,11.891228443437559,3.916277101605275,26,18.25167251999604,4.328195473508318,early,2018,2018-09-16T02:30:00+00:00,401012740,next_game,5.530784366879075,3.9353366846122237,0.1480569498047868,0.38478169109871485
31.0,93.0,14.121629577734463,4.066959791618121,253,OD1,2018-09-09T03:59:00.000001+00:00,1,16.878370422265537,42.72989696727206,25.851526545006525,19.27010303272794,4.513447748146731,12,5.148473454993475,3.930034924340168,early,2018,2018-09-16T03:00:00+00:00,401012737,next_game,33.3917326104624,5.343519795984628,0.00880685112364039,0.9061551752964481
20.0,92.0,17.11093357066555,4.309436498865855,2226,OD1,2018-09-09T03:59:00.000001+00:00,1,18.88906642933445,39.6883051514004,20.79923872206595,16.3116948485996,4.240060470424779,2116,0.7992387220659509,3.8964437557409943,early,2018,2018-09-21T23:00:00+00:00,401019490,next_game,33.42262841926515,5.346200394109585,0.02090311916707424,0.8554208895895599
3.0,73.0,14.64594200938468,4.106132687160701,221,OD1,2018-09-09T03:59:00.000001+00:00,1,20.35405799061532,30.129733080748743,9.775675090133422,7.870266919251257,3.7099092518447048,153,6.775675090133422,3.95523089365705,early,2018,2018-09-22T16:20:00+00:00,401013125,next_game,22.516208928635933,4.553958225908302,0.09558974294016244,0.6908240906212736
45.0,45.0,12.392690694483246,3.9479034711179937,322,OD1,2018-09-09T03:59:00.000001+00:00,1,12.392690694483246,28.042982652469764,15.650291957986518,16.957017347530236,4.295818204179211,2142,29.349708042013482,5.014201577937094,early,2018,2018-09-22T17:00:00+00:00,401029935,next_game,4.56432665304699,3.9226672779200555,0.045181814726172956,0.7874398562143576
21.0,63.0,5.036231460235591,3.6149130967568746,2166,OD1,2018-09-09T03:59:00.000001+00:00,1,26.03623146023559,29.433046874958777,3.3968154147231857,12.566953125041223,3.9591997255989164,2168,17.603184585276814,4.2980020598121165,early,2018,2018-09-22T17:00:00+00:00,401030369,next_game,7.5307216648056325,3.96925794310362,0.18600512689761622,0.5687168831294039
5.0,33.0,6.447289504230056,3.65699663660869,2368,OD1,2018-09-09T03:59:00.000001+00:00,1,20.447289504230056,31.28433523900552,10.837045734775465,12.284335239005522,3.940959052121842,56,5.837045734775465,3.9398576596938875,early,2018,2018-09-22T17:00:00+00:00,401030596,next_game,18.731624743235578,4.35124520959659,0.08432010663905769,0.7096207537735217
12.0,22.0,17.907234830246008,4.3818572702632475,311,OD1,2018-09-09T03:59:00.000001+00:00,1,22.907234830246008,31.479152615014826,8.571917784768818,14.479152615014826,4.0935165008577705,2117,3.428082215231182,3.9108746177268774,early,2018,2018-09-22T19:00:00+00:00,401020684,next_game,32.38638744526084,5.257646333954087,0.10963585388305265,0.6688869469757306
-16.0,54.0,11.61148520382956,3.8992017393482112,2287,OD1,2018-09-09T03:59:00.000001+00:00,1,23.38851479617044,35.41343674833408,12.024921952163638,16.413436748334078,4.248707631742482,36,28.024921952163638,4.915499117592511,early,2018,2018-09-22T19:00:00+00:00,401022523,next_game,4.801951544504519,3.9255574340581276,0.5329003142708645,0.7300002152539851
-1.0,81.0,9.697228340164433,3.793264229328501,2634,OD1,2018-09-09T03:59:00.000001+00:00,1,31.302771659835567,20.723922613155388,-10.57884904668018,19.276077386844612,4.5140458355114905,2197,9.57884904668018,4.014762867586229,early,2018,2018-09-22T19:00:00+00:00,401030227,next_game,28.97330572700905,4.985694377813708,0.08696742464273331,0.2949023985028493
-6.0,76.0,12.943876694497838,3.984172695728523,47,OD1,2018-09-09T03:59:00.000001+00:00,1,28.05612330550216,25.087563909080803,-2.968559396421359,9.912436090919197,3.804224477482566,2065,3.031440603578641,3.9075475546698986,early,2018,2018-09-22T19:00:00+00:00,401030489,next_game,22.856312785417032,4.573996799101136,0.19349089174115364,0.4398759958683284
29.0,41.0,10.128780145453536,3.8154850729112386,2306,OD1,2018-09-09T03:59:00.000001+00:00,1,16.128780145453536,36.46969290085545,20.340912755401913,1.4696929008554491,3.5546504433039314,277,8.659087244598087,3.9929800835983693,early,2018,2018-09-22T19:30:00+00:00,401013059,next_game,11.598473046308982,4.070302613176746,0.02248744884800628,0.8500418430094372
42.0,68.0,8.954951668962211,3.7573068752720937,2428,OD1,2018-09-09T03:59:00.000001+00:00,1,4.045048331037789,48.34689645229972,44.301848121261926,6.653103547700283,3.6639991129126077,150,2.3018481212619264,3.9024946888333,early,2018,2018-09-22T19:30:00+00:00,401013121,next_game,15.608055216662493,4.211958479911346,0.00014356587267563885,0.9880181022923896
14.0,84.0,3.026007965607569,3.5728217954510946,259,OD1,2018-09-09T03:59:00.000001+00:00,1,38.02600796560757,16.17909847829858,-21.846909487308988,32.820901521701416,6.346690331183966,295,35.84690948730899,5.564266205458313,early,2018,2018-09-22T19:30:00+00:00,401013128,next_game,29.794893556093854,5.048393101736693,0.7520763927730294,0.13277661887318254
65.0,79.0,1.9596232523163657,3.5590139353341077,2241,OD1,2018-09-09T03:59:00.000001+00:00,1,8.959623252316366,51.68690852116487,42.727285268848505,20.313091478835133,4.620669439782595,2026,22.272714731151495,4.539796324604313,early,2018,2018-09-22T19:30:00+00:00,401021661,next_game,18.35346822651877,4.333034231072334,0.00021676359975911634,0.9852771062708747
51.0,51.0,15.2477196348825,4.152853185639584,2729,OD1,2018-09-09T03:59:00.000001+00:00,1,15.2477196348825,27.78005254984738,12.53233291496488,23.21994745015262,4.949320332246,256,38.46766708503512,5.817174563681522,early,2018,2018-09-22T19:30:00+00:00,401029914,next_game,7.9722278152701165,3.978146134764005,0.06839169973988728,0.738481932287868
-23.0,51.0,15.279596827199885,4.155380510144285,2579,OD1,2018-09-09T03:59:00.000001+00:00,1,21.720403172800115,30.153993192840687,8.433590020040572,16.153993192840687,4.226763485350681,238,31.433590020040572,5.17868407892332,early,2018,2018-09-22T20:00:00+00:00,401012291,next_game,0.8743963656408056,3.8966070971315916,0.4439911876116777,0.6663266373271278
