season,cutoff,game_id,team_id,team_name,opponent_id,opponent_name,site,focal_subdivision,opponent_subdivision,home_points,away_points,focal_points,opponent_points,focal_margin,model_oriented_margin,opponent_anchor_family,opponent_anchor_expected_rank,opponent_anchor_median_rank,opponent_joint_expected_rank,focal_performance_expected_rank,eligible_evidence_count,week,season_type
2023,2023-11-18T23:59:59+00:00,401525437,87,Notre Dame,2117,Central Michigan,home,fbs,fbs,41,17,41,17,24,24,history,93.9020274315251,101,116.46512189466543,9.833765417252899,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525437,2117,Central Michigan,87,Notre Dame,away,fbs,fbs,41,17,17,41,-24,24,history,31.953312730069086,24,9.521155157062005,115.18592014357789,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520223,150,Duke,77,Northwestern,home,fbs,fbs,38,14,38,14,24,24,history,84.70672786992071,90,75.6401503689762,31.96298230238971,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520223,77,Northwestern,150,Duke,away,fbs,fbs,38,14,14,38,-24,24,history,66.08820564934435,66,33.81424626419525,72.38309862523876,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520225,61,Georgia,2579,South Carolina,home,fbs,fbs,24,14,24,14,10,10,history,47.653717675442685,42,52.153099340441536,5.368353064881456,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520225,2579,South Carolina,61,Georgia,away,fbs,fbs,24,14,14,24,-10,10,history,6.821972747489069,4,3.0808566812185436,55.740658260138744,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520227,2294,Iowa,2711,Western Michigan,home,fbs,fbs,41,10,41,10,31,31,history,88.22496618000521,95,110.17323534664777,49.51481284140756,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520227,2711,Western Michigan,2294,Iowa,away,fbs,fbs,41,10,10,41,-31,31,history,40.19581204238561,33,44.9798757842304,108.88271351042069,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520239,153,North Carolina,135,Minnesota,home,fbs,fbs,31,13,31,13,18,18,history,46.775987815737,41,76.11672735764678,33.66774422976255,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520239,135,Minnesota,153,North Carolina,away,fbs,fbs,31,13,13,31,-18,18,history,52.13358830826641,47,32.503620183244514,80.4486370824148,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520243,164,Rutgers,259,Virginia Tech,home,fbs,fbs,35,16,35,16,19,19,history,74.18075420940045,76,63.44249028632307,54.37309201246798,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520243,259,Virginia Tech,164,Rutgers,away,fbs,fbs,35,16,16,35,-19,19,history,82.83490019969582,88,58.259679051311075,61.669020265115435,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520244,58,South Florida,333,Alabama,home,fbs,fbs,3,17,3,17,-14,-14,history,10.426059577603,6,5.6675518013019754,111.70525990082407,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520244,333,Alabama,58,South Florida,away,fbs,fbs,3,17,17,3,14,-14,history,103.57074978447672,112,115.34076829793132,8.88301632433389,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520246,41,UConn,2229,Florida International,home,fbs,fbs,17,24,17,24,-7,-7,history,118.00155553516501,125,126.94256857103187,120.7248047813089,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520246,2229,Florida International,41,UConn,away,fbs,fbs,17,24,24,17,7,-7,history,88.49264110792703,95,120.20116501042403,124.28372900137369,10,3,regular
2023,2023-11-18T23:59:59+00:00,401524009,204,Oregon State,21,San Diego State,home,fbs,fbs,26,9,26,9,17,17,history,72.88289316766111,75,110.469941966494,18.285612215005848,10,3,regular
2023,2023-11-18T23:59:59+00:00,401524009,21,San Diego State,204,Oregon State,away,fbs,fbs,26,9,9,26,-17,17,history,40.44834394700235,34,17.4958680510824,111.6908073605278,10,3,regular
2023,2023-11-18T23:59:59+00:00,401525842,202,Tulsa,201,Oklahoma,home,fbs,fbs,17,66,17,66,-49,-49,history,33.668735315443996,26,9.78473623867259,118.40015027089969,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525842,201,Oklahoma,202,Tulsa,away,fbs,fbs,17,66,66,17,49,-49,history,76.36312575482575,79,116.88397930569691,9.868269900228324,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531412,2026,App State,151,East Carolina,home,fbs,fbs,43,28,43,28,15,15,history,71.295939582129,73,97.39408642665151,66.07258155662286,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531412,151,East Carolina,2026,App State,away,fbs,fbs,43,28,28,43,-15,15,history,63.57953204648543,62,65.46820111739608,97.86090090223352,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520240,194,Ohio State,98,Western Kentucky,home,fbs,fbs,63,10,63,10,53,53,history,71.37699559802738,73,90.67631677813785,5.462599158517554,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520240,98,Western Kentucky,194,Ohio State,away,fbs,fbs,63,10,10,63,-53,53,history,11.251495543521,7,3.9908484967693036,90.53499260525327,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520245,245,Texas A&M,2433,UL Monroe,home,fbs,fbs,47,3,47,3,44,44,history,103.52465194224891,111,121.99019428077702,21.906826705963,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520245,2433,UL Monroe,245,Texas A&M,away,fbs,fbs,47,3,3,47,-44,44,history,50.04987262386894,45,21.37632459054497,121.15297372104166,11,3,regular
2023,2023-11-18T23:59:59+00:00,401524006,25,California,70,Idaho,home,fbs,fcs,31,17,31,17,14,14,history,64.5,64,13.01322127837675,63.83677223493245,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531348,2572,Southern Miss,2655,Tulane,home,fbs,fbs,3,21,3,21,-18,-18,history,53.27167128636954,49,61.30357968700336,115.73966766473076,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531348,2655,Tulane,2572,Southern Miss,away,fbs,fbs,3,21,21,3,18,-18,history,82.19949852497639,86,114.81483395943481,63.82775699624685,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520233,127,Michigan State,264,Washington,home,fbs,fbs,7,41,7,41,-34,-34,history,36.255329611670525,29,11.858381257570107,89.4784118549087,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520233,264,Washington,127,Michigan State,away,fbs,fbs,7,41,41,7,34,-34,history,57.141574519167854,54,86.73535752450637,11.95215342854523,10,3,regular
2023,2023-11-18T23:59:59+00:00,401524011,26,UCLA,2428,North Carolina Central,home,fbs,fcs,59,7,59,7,52,52,history,64.5,64,44.9519411457647,33.82718479678671,11,3,regular
2023,2023-11-18T23:59:59+00:00,401524013,265,Washington State,2458,Northern Colorado,home,fbs,fcs,64,21,64,21,43,43,history,64.5,64,99.57511640498484,55.12053119023543,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531403,2429,Charlotte,2247,Georgia State,home,fbs,fbs,25,41,25,41,-16,-16,history,89.85444936175072,97,99.36710230167628,115.20456287530871,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531403,2247,Georgia State,2429,Charlotte,away,fbs,fbs,25,41,41,25,16,-16,history,112.23038674526055,120,119.67532582792441,96.3232894864967,10,3,regular
2023,2023-11-18T23:59:59+00:00,401525843,2116,UCF,222,Villanova,home,fbs,fcs,48,14,48,14,34,34,history,64.5,64,8.999801529897947,40.4858005532947,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520221,2,Auburn,2535,Samford,home,fbs,fcs,45,13,45,13,32,32,history,64.5,64,61.84396620294717,45.23900192196803,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520224,57,Florida,2633,Tennessee,home,fbs,fbs,29,16,29,16,13,13,history,23.978467241735068,17,23.236213570342198,57.82627565362103,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520224,2633,Tennessee,57,Florida,away,fbs,fbs,29,16,16,29,-13,13,history,39.74425730622224,33,51.51457691063232,28.090038616871407,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520229,2348,Louisiana Tech,249,North Texas,home,fbs,fbs,37,40,37,40,-3,-3,history,90.35568531184107,97,105.23208533900677,117.26427147249207,12,3,regular
2023,2023-11-18T23:59:59+00:00,401520229,249,North Texas,2348,Louisiana Tech,away,fbs,fbs,37,40,40,37,3,-3,history,100.25448419050927,108,118.5218753801441,103.10265215997936,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520234,2393,Middle Tennessee,93,Murray State,home,fbs,fcs,35,14,35,14,21,21,history,64.5,64,85.89067044000151,105.08201509910245,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520237,158,Nebraska,2459,Northern Illinois,home,fbs,fbs,35,11,35,11,24,24,history,101.94209306047199,110,100.53877587598642,69.43594271860405,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520237,2459,Northern Illinois,158,Nebraska,away,fbs,fbs,35,11,11,35,-24,24,history,67.69197587827776,68,69.54282252730167,95.66722738354466,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520247,2439,UNLV,238,Vanderbilt,home,fbs,fbs,40,37,40,37,3,3,history,79.57293975627643,83,106.26956614414915,57.20427224408258,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520247,238,Vanderbilt,2439,UNLV,away,fbs,fbs,40,37,37,40,-3,3,history,100.02366926044695,108,65.34570444885124,106.7281542954465,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525835,2132,Cincinnati,193,Miami (OH),home,fbs,fbs,24,31,24,31,-7,-7,history,89.74676260632098,97,73.99619217460567,79.74525360476153,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525835,193,Miami (OH),2132,Cincinnati,away,fbs,fbs,24,31,31,24,7,-7,history,47.324303364763644,41,76.00553193840426,69.53316497589854,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525839,197,Oklahoma State,6,South Alabama,home,fbs,fbs,7,33,7,33,-26,-26,history,74.82056297900083,77,64.40053189309751,43.28351614110594,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525839,6,South Alabama,197,Oklahoma State,away,fbs,fbs,7,33,33,7,26,-26,history,45.68333928074568,39,39.48568335956743,62.15352061239289,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525841,2641,Texas Tech,2627,Tarleton State,home,fbs,fcs,41,3,41,3,38,38,history,64.5,64,25.92957469026254,41.667963386622134,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531379,5,UAB,309,Louisiana,home,fbs,fbs,21,41,21,41,-20,-20,history,73.12763713853724,75,95.42083449555982,114.64413243505203,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531379,309,Louisiana,5,UAB,away,fbs,fbs,21,41,41,21,20,-20,history,76.47573072777752,80,113.98169604569607,94.91430774437138,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531438,2567,SMU,2504,Prairie View A&M,home,fbs,fcs,69,0,69,0,69,69,history,64.5,64,101.76401709381497,31.040045709280385,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531441,242,Rice,2640,Texas Southern,home,fbs,fcs,59,7,59,7,52,52,history,64.5,64,98.98910416951176,82.16249209604526,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531845,324,Coastal Carolina,2184,Duquesne,home,fbs,fcs,66,7,66,7,59,59,history,64.5,64,70.15855681603409,67.21086320958177,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531846,2032,Arkansas State,2619,Stony Brook,home,fbs,fcs,31,7,31,7,24,24,history,64.5,64,101.78520390830238,97.53636139281758,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531848,2653,Troy,256,James Madison,home,fbs,fbs,14,16,14,16,-2,-2,history,56.39816187989319,53,43.28377057021816,42.75263838475753,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531848,256,James Madison,2653,Troy,away,fbs,fbs,14,16,16,14,2,-2,history,56.224233531161445,53,41.50470812068014,44.344472957195684,11,3,regular
2023,2023-11-18T23:59:59+00:00,401532403,2649,Toledo,23,San José State,home,fbs,fbs,21,17,21,17,4,4,history,80.17545898292053,85,61.664475111555674,63.31003761744719,11,3,regular
2023,2023-11-18T23:59:59+00:00,401532403,23,San José State,2649,Toledo,away,fbs,fbs,21,17,17,21,-4,4,history,69.63540745911901,70,63.914320920533,58.83379938964147,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520220,8,Arkansas,252,BYU,home,fbs,fbs,31,38,31,38,-7,-7,history,52.18580774091056,47,72.63050500529873,59.82100946083563,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520220,252,BYU,8,Arkansas,away,fbs,fbs,31,38,38,31,7,-7,history,48.82734375470384,44,56.13041991708877,75.78112949620196,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520228,96,Kentucky,2006,Akron,home,fbs,fbs,35,3,35,3,32,32,history,115.31501875851706,122,127.29104387164799,48.744880046477235,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520228,2006,Akron,96,Kentucky,away,fbs,fbs,35,3,3,35,-32,32,history,54.24726616433674,50,46.30645193107722,125.96163880405021,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520232,130,Michigan,189,Bowling Green,home,fbs,fbs,31,6,31,6,25,25,history,96.99032697572703,104,91.17179799508742,4.182364348809973,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520232,189,Bowling Green,130,Michigan,away,fbs,fbs,31,6,6,31,-25,25,history,17.264723883140057,11,4.05431873218347,85.70653542503472,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520241,145,Ole Miss,59,Georgia Tech,home,fbs,fbs,48,23,48,23,25,25,history,69.59427812111682,70,61.68485858549013,20.414075342180382,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520241,59,Georgia Tech,145,Ole Miss,away,fbs,fbs,48,23,23,48,-25,25,history,44.242701241174004,38,19.43923983243781,60.56821638659373,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520242,2509,Purdue,183,Syracuse,home,fbs,fbs,20,35,20,35,-15,-15,history,66.84585818711278,67,68.09188354826807,78.31569798863376,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520242,183,Syracuse,2509,Purdue,away,fbs,fbs,20,35,35,20,15,-15,history,58.817914869603825,56,76.34642498488412,68.20108749267784,10,3,regular
2023,2023-11-18T23:59:59+00:00,401525503,277,West Virginia,221,Pittsburgh,home,fbs,fbs,17,6,17,6,11,11,history,45.93509373314392,40,83.75891575342314,40.90643567084617,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525503,221,Pittsburgh,277,West Virginia,away,fbs,fbs,17,6,6,17,-11,11,history,55.73155670170647,52,39.93865900730038,88.68825298136011,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520238,167,New Mexico,166,New Mexico State,home,fbs,fbs,17,27,17,27,-10,-10,history,101.17594171789383,110,92.04075906296654,119.31539219123361,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520238,166,New Mexico State,167,New Mexico,away,fbs,fbs,17,27,27,17,10,-10,history,115.13384356295533,122,123.04449492797343,86.26786687173345,12,3,regular
2023,2023-11-18T23:59:59+00:00,401524008,2483,Oregon,62,Hawai'i,home,fbs,fbs,55,10,55,10,45,45,history,105.1662456193707,113,120.98051958758988,5.090384718072036,11,3,regular
2023,2023-11-18T23:59:59+00:00,401524008,62,Hawai'i,2483,Oregon,away,fbs,fbs,55,10,10,55,-45,45,history,27.271670451196176,20,5.806021390550745,118.95977859510933,12,3,regular
2023,2023-11-18T23:59:59+00:00,401524010,24,Stanford,16,Sacramento State,home,fbs,fcs,23,30,23,30,-7,-7,history,64.5,64,31.833018654544553,103.4047537001554,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525501,228,Clemson,2226,Florida Atlantic,home,fbs,fbs,48,14,48,14,34,34,history,89.2488529845745,96,104.46755453905963,34.04441101901223,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525501,2226,Florida Atlantic,228,Clemson,away,fbs,fbs,48,14,14,48,-34,34,history,22.114434483179885,15,26.36146674582277,102.42900310354892,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525836,248,Houston,2628,TCU,home,fbs,fbs,13,36,13,36,-23,-23,history,21.86197717695773,15,31.42484781352028,82.9160419631499,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525836,2628,TCU,248,Houston,away,fbs,fbs,13,36,36,13,23,-23,history,61.1532610821397,59,81.27959157461302,39.303434176038834,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525840,251,Texas,2751,Wyoming,home,fbs,fbs,31,10,31,10,21,21,history,81.55943299796088,86,85.0055844588739,9.57201836219041,10,3,regular
2023,2023-11-18T23:59:59+00:00,401525840,2751,Wyoming,251,Texas,away,fbs,fbs,31,10,10,31,-21,21,history,28.04841408766624,21,9.041813201748928,82.85403534872908,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531847,326,Texas State,2296,Jackson State,home,fbs,fcs,77,34,77,34,43,43,history,64.5,64,76.69957183673273,87.60122837791577,11,3,regular
2023,2023-11-18T23:59:59+00:00,401524007,38,Colorado,36,Colorado State,home,fbs,fbs,43,35,43,35,8,8,history,101.97016447602809,110,106.02547376416801,71.3037608009048,11,3,regular
2023,2023-11-18T23:59:59+00:00,401524007,36,Colorado State,38,Colorado,away,fbs,fbs,43,35,35,43,-8,8,history,95.41040756665544,103,77.04056154833215,102.05864538485743,11,3,regular
2023,2023-11-18T23:59:59+00:00,401524005,9,Arizona State,278,Fresno State,home,fbs,fbs,0,29,0,29,-29,-29,history,58.45414526073573,56,62.59161917074338,90.16581404189013,11,3,regular
2023,2023-11-18T23:59:59+00:00,401524005,278,Fresno State,9,Arizona State,away,fbs,fbs,0,29,29,0,29,-29,history,71.1988085361784,73,90.00102145775546,64.53382912889359,10,3,regular
2023,2023-11-18T23:59:59+00:00,401525837,2440,Nevada,2305,Kansas,home,fbs,fbs,24,31,24,31,-7,-7,history,72.50634707041996,74,41.83470399478743,120.52787297358519,11,3,regular
2023,2023-11-18T23:59:59+00:00,401525837,2305,Kansas,2440,Nevada,away,fbs,fbs,24,31,31,24,7,-7,history,102.9237049549068,111,122.07825641319987,38.80125588259738,10,3,regular
2023,2023-11-18T23:59:59+00:00,401520219,12,Arizona,2638,UTEP,home,fbs,fbs,31,10,31,10,21,21,history,101.3986237694766,109,117.84249347902698,24.910247458145943,11,3,regular
2023,2023-11-18T23:59:59+00:00,401520219,2638,UTEP,12,Arizona,away,fbs,fbs,31,10,10,31,-21,21,history,73.50196539741201,75,29.592836250177317,115.90630820021238,11,3,regular
2023,2023-11-18T23:59:59+00:00,401531849,324,Coastal Carolina,2247,Georgia State,home,fbs,fbs,17,30,17,30,-13,-13,history,89.85444936175072,97,99.36710230167628,67.21086320958177,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531849,2247,Georgia State,324,Coastal Carolina,away,fbs,fbs,17,30,30,17,13,-13,history,66.47098204008995,66,67.1200608322324,96.3232894864967,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520266,2509,Purdue,275,Wisconsin,home,fbs,fbs,17,38,17,38,-21,-21,history,43.23672674818677,37,56.15887803101731,78.31569798863376,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520266,275,Wisconsin,2509,Purdue,away,fbs,fbs,17,38,38,17,21,-21,history,58.817914869603825,56,76.34642498488412,61.10609062859018,10,4,regular
2023,2023-11-18T23:59:59+00:00,401525505,258,Virginia,152,NC State,home,fbs,fbs,21,24,21,24,-3,-3,history,52.08123770992227,47,46.302043768483344,79.84968096611811,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525505,152,NC State,258,Virginia,away,fbs,fbs,21,24,24,21,3,-3,history,77.7064584964206,81,81.5770253037598,48.65614053729567,11,4,regular
2023,2023-11-18T23:59:59+00:00,401532583,21,San Diego State,68,Boise State,home,fbs,fbs,31,34,31,34,-3,-3,history,44.44346305004056,38,61.47714339404719,111.6908073605278,10,4,regular
2023,2023-11-18T23:59:59+00:00,401532583,68,Boise State,21,San Diego State,away,fbs,fbs,31,34,34,31,3,-3,history,72.88289316766111,75,110.469941966494,66.59220260097737,10,4,regular
2023,2023-11-18T23:59:59+00:00,401532584,23,San José State,2005,Air Force,home,fbs,fbs,20,45,20,45,-25,-25,history,57.24085939367377,54,62.958076372262234,58.83379938964147,10,4,regular
2023,2023-11-18T23:59:59+00:00,401532584,2005,Air Force,23,San José State,away,fbs,fbs,20,45,45,20,25,-25,history,80.17545898292053,85,61.664475111555674,65.03038819215577,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520260,130,Michigan,164,Rutgers,home,fbs,fbs,31,7,31,7,24,24,history,82.83490019969582,88,58.259679051311075,4.182364348809973,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520260,164,Rutgers,130,Michigan,away,fbs,fbs,31,7,7,31,-24,24,history,17.264723883140057,11,4.05431873218347,54.37309201246798,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520268,183,Syracuse,349,Army,home,fbs,fbs,29,16,29,16,13,13,history,80.51538874281206,85,94.47550096795347,68.20108749267784,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520268,349,Army,183,Syracuse,away,fbs,fbs,29,16,16,29,-13,13,history,66.84585818711278,67,68.09188354826807,92.65078584948205,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520270,245,Texas A&M,2,Auburn,home,fbs,fbs,27,10,27,10,17,17,history,46.036236807809935,40,41.52900576868176,21.906826705963,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520270,2,Auburn,245,Texas A&M,away,fbs,fbs,27,10,10,27,-17,17,history,50.04987262386894,45,21.37632459054497,45.23900192196803,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520271,2653,Troy,98,Western Kentucky,home,fbs,fbs,27,24,27,24,3,3,history,71.37699559802738,73,90.67631677813785,42.75263838475753,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520271,98,Western Kentucky,2653,Troy,away,fbs,fbs,27,24,24,27,-3,3,history,56.224233531161445,53,41.50470812068014,90.53499260525327,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520274,238,Vanderbilt,96,Kentucky,home,fbs,fbs,28,45,28,45,-17,-17,history,54.24726616433674,50,46.30645193107722,106.7281542954465,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520274,96,Kentucky,238,Vanderbilt,away,fbs,fbs,28,45,45,28,17,-17,history,79.57293975627643,83,106.26956614414915,48.744880046477235,10,4,regular
2023,2023-11-18T23:59:59+00:00,401525507,228,Clemson,52,Florida State,home,fbs,fbs,24,31,24,31,-7,-7,history,32.977557159206846,26,9.13469775717648,34.04441101901223,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525507,52,Florida State,228,Clemson,away,fbs,fbs,24,31,31,24,7,-7,history,22.114434483179885,15,26.36146674582277,8.136410809213654,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525511,276,Marshall,259,Virginia Tech,home,fbs,fbs,24,17,24,17,7,7,history,74.18075420940045,76,63.44249028632307,96.8957439854387,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525511,259,Virginia Tech,276,Marshall,away,fbs,fbs,24,17,17,24,-7,7,history,64.06105711059713,63,95.62577678413798,61.669020265115435,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525845,2132,Cincinnati,201,Oklahoma,home,fbs,fbs,6,20,6,20,-14,-14,history,33.668735315443996,26,9.78473623867259,79.74525360476153,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525845,201,Oklahoma,2132,Cincinnati,away,fbs,fbs,6,20,20,6,14,-14,history,47.324303364763644,41,76.00553193840426,9.868269900228324,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525849,2628,TCU,2567,SMU,home,fbs,fbs,34,17,34,17,17,17,history,71.35547479528199,73,33.23950306008345,39.303434176038834,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525849,2567,SMU,2628,TCU,away,fbs,fbs,34,17,17,34,-17,17,history,21.86197717695773,15,31.42484781352028,31.040045709280385,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531338,2459,Northern Illinois,202,Tulsa,home,fbs,fbs,14,22,14,22,-8,-8,history,76.36312575482575,79,116.88397930569691,95.66722738354466,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531338,202,Tulsa,2459,Northern Illinois,away,fbs,fbs,14,22,22,14,8,-8,history,101.94209306047199,110,100.53877587598642,118.40015027089969,11,4,regular
2023,2023-11-18T23:59:59+00:00,401532406,2649,Toledo,2711,Western Michigan,home,fbs,fbs,49,31,49,31,18,18,history,88.22496618000521,95,110.17323534664777,63.31003761744719,11,4,regular
2023,2023-11-18T23:59:59+00:00,401532406,2711,Western Michigan,2649,Toledo,away,fbs,fbs,49,31,31,49,-18,18,history,69.63540745911901,70,63.914320920533,108.88271351042069,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531871,2050,Ball State,290,Georgia Southern,home,fbs,fbs,3,40,3,40,-37,-37,history,81.42695680553729,86,94.41622884868138,112.71475203833039,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531871,290,Georgia Southern,2050,Ball State,away,fbs,fbs,3,40,40,3,37,-37,history,87.88363742761386,95,113.80184736745873,92.88543106019452,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520250,333,Alabama,145,Ole Miss,home,fbs,fbs,24,10,24,10,14,14,history,44.242701241174004,38,19.43923983243781,8.88301632433389,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520250,145,Ole Miss,333,Alabama,away,fbs,fbs,24,10,10,24,-14,14,history,10.426059577603,6,5.6675518013019754,20.414075342180382,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520255,356,Illinois,2226,Florida Atlantic,home,fbs,fbs,23,17,23,17,6,6,history,89.2488529845745,96,104.46755453905963,79.51590370211537,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520255,2226,Florida Atlantic,356,Illinois,away,fbs,fbs,23,17,17,23,-6,6,history,57.15336628293986,54,77.44350262700459,102.42900310354892,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520261,127,Michigan State,120,Maryland,home,fbs,fbs,9,31,9,31,-22,-22,history,53.11198057200822,49,46.684540805180944,89.4784118549087,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520261,120,Maryland,127,Michigan State,away,fbs,fbs,9,31,31,9,22,-22,history,57.141574519167854,54,86.73535752450637,48.93992756898728,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520263,158,Nebraska,2348,Louisiana Tech,home,fbs,fbs,28,14,28,14,14,14,history,100.25448419050927,108,118.5218753801441,69.43594271860405,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520263,2348,Louisiana Tech,158,Nebraska,away,fbs,fbs,28,14,14,28,-14,14,history,67.69197587827776,68,69.54282252730167,117.26427147249207,12,4,regular
2023,2023-11-18T23:59:59+00:00,401520272,41,UConn,150,Duke,home,fbs,fbs,7,41,7,41,-34,-34,history,66.08820564934435,66,33.81424626419525,120.7248047813089,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520272,150,Duke,41,UConn,away,fbs,fbs,7,41,41,7,34,-34,history,88.49264110792703,95,120.20116501042403,31.96298230238971,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524015,2483,Oregon,38,Colorado,home,fbs,fbs,42,6,42,6,36,36,history,95.41040756665544,103,77.04056154833215,5.090384718072036,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524015,38,Colorado,2483,Oregon,away,fbs,fbs,42,6,6,42,-36,36,history,27.271670451196176,20,5.806021390550745,71.3037608009048,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524017,254,Utah,26,UCLA,home,fbs,fbs,14,7,14,7,7,7,history,44.77395916391264,39,31.362199371098765,35.5750098698939,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524017,26,UCLA,254,Utah,away,fbs,fbs,14,7,7,14,-7,7,history,30.086471458963906,22,30.50229162972171,33.82718479678671,11,4,regular
