season,cutoff,anchor_family,method,team_id,team_name,subdivision,conference,rated,games_played,eligible_evidence_count,expected_rank,median_rank,mode_rank,interval_50_low,interval_50_high,interval_80_low,interval_80_high,interval_95_low,interval_95_high,top5_probability,top10_probability,top25_probability,interval_50_width,interval_80_width,interval_95_width,week_through_cutoff,display_rank
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,2638,UTEP,fbs,,True,1,1,106.63700110247248,115,138,92,129,63,135,34,138,0.0005306603851407626,0.0016394568401107152,0.012424130844880974,37,72,104,1,122
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,2117,Central Michigan,fbs,,True,1,1,106.70251032371101,115,138,92,129,64,135,36,138,0.0007329237303193594,0.002032710336799365,0.011756799105019011,37,71,102,1,123
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,276,Marshall,fbs,,True,1,1,107.88796975705537,116,138,94,129,66,135,36,138,0.00047600317158141435,0.0014459648368436622,0.010432383474180323,35,69,102,1,124
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,193,Miami (OH),fbs,,True,1,1,109.00977117055291,118,138,96,130,69,135,38,138,0.0004274829395132892,0.001291873360966384,0.009262060778824474,34,66,100,1,125
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,2429,Charlotte,fbs,,True,1,1,109.33768363271497,119,138,97,130,68,136,32,138,0.0017003227451139456,0.0037964173703882156,0.015485029590439708,33,68,106,1,126
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,328,Utah State,fbs,,True,1,1,109.58882361200976,118,138,97,130,71,135,36,138,0.0012556148191451275,0.002843258973008007,0.012213798252490003,33,64,102,1,127
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,2309,Kent State,fbs,,True,1,1,112.90387927249222,122,138,102,132,76,136,43,138,0.000297889912704607,0.000907232667063048,0.006832948309365995,30,60,95,1,128
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,2433,UL Monroe,fbs,,True,1,1,112.96147807048459,121,138,102,132,76,136,45,138,0.0002999468128034525,0.0008905057240868037,0.006284533611527018,30,60,93,1,129
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,98,Western Kentucky,fbs,,True,1,1,113.42878877186459,122,138,103,132,77,136,45,138,0.0004696086600067258,0.0012382798875767546,0.006629248359132338,29,59,93,1,130
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,164,Rutgers,fbs,,True,1,1,117.21506750226179,127,138,110,134,81,137,46,138,0.0010346416924698542,0.002376287104533358,0.008705632104496071,24,56,92,1,131
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,97,Louisville,fbs,,False,0,0,69.50000000000001,70,1,35,104,14,125,4,135,0.036231884057971016,0.07246376811594203,0.18115942028985507,69,111,131,1,
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,87,Notre Dame,fbs,,False,0,0,69.50000000000001,70,1,35,104,14,125,4,135,0.036231884057971016,0.07246376811594203,0.18115942028985507,69,111,131,1,
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,145,Ole Miss,fbs,,False,0,0,69.50000000000001,70,1,35,104,14,125,4,135,0.036231884057971016,0.07246376811594203,0.18115942028985507,69,111,131,1,
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,2567,SMU,fbs,,False,0,0,69.50000000000001,70,1,35,104,14,125,4,135,0.036231884057971016,0.07246376811594203,0.18115942028985507,69,111,131,1,
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,264,Washington,fbs,,False,0,0,69.50000000000001,70,1,35,104,14,125,4,135,0.036231884057971016,0.07246376811594203,0.18115942028985507,69,111,131,1,
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,265,Washington State,fbs,,False,0,0,69.50000000000001,70,1,35,104,14,125,4,135,0.036231884057971016,0.07246376811594203,0.18115942028985507,69,111,131,1,
2026,2026-09-06T17:34:56.895103+00:00,context,prior_stripping,275,Wisconsin,fbs,,False,0,0,69.50000000000001,70,1,35,104,14,125,4,135,0.036231884057971016,0.07246376811594203,0.18115942028985507,69,111,131,1,
