season,cutoff,season_phase,team_id,team_name,games_played,games_played_bucket,performance_expected_rank,predictive_expected_rank,performance_minus_predictive_expected_rank,performance_median_rank,predictive_median_rank,performance_minus_predictive_median_rank,performance_interval_80_width,predictive_interval_80_width,pmf_tv,rated
2022,2022-11-23T23:59:59+00:00,late,189,Bowling Green,12,7+,114.81375622981516,114.22143286301439,0.5923233668007697,116,115,1,22,19,0.05993139270219621,True
2022,2022-11-23T23:59:59+00:00,late,193,Miami (OH),12,7+,108.118178734292,107.46693775934897,0.6512409749430361,109,109,0,23,23,0.03446587897497917,True
2022,2022-11-23T23:59:59+00:00,late,194,Ohio State,11,7+,3.252289072367704,2.674710453901347,0.5775786184663572,2,2,0,6,4,0.10671827691809922,True
2022,2022-11-23T23:59:59+00:00,late,195,Ohio,12,7+,79.14625116851157,86.9787126224452,-7.832461453933632,80,88,-8,38,34,0.22031359552939977,True
2022,2022-11-23T23:59:59+00:00,late,197,Oklahoma State,11,7+,44.5811002972555,31.24873964834113,13.332360648914374,44,29,15,41,33,0.362660222668229,True
2022,2022-11-23T23:59:59+00:00,late,2,Auburn,11,7+,55.76642058387131,53.14202380462837,2.624396779242936,55,52,3,42,39,0.0683782961940079,True
2022,2022-11-23T23:59:59+00:00,late,2005,Air Force,11,7+,62.136739203446965,60.16537753512049,1.9713616683264732,62,60,2,42,41,0.05000234270227968,True
2022,2022-11-23T23:59:59+00:00,late,2006,Akron,10,7+,122.62963836972003,126.0006888262906,-3.371050456570572,124,127,-3,14,10,0.27158843601165833,True
2022,2022-11-23T23:59:59+00:00,late,201,Oklahoma,11,7+,33.966309248410724,28.24058709346735,5.725722154943373,32,27,5,33,26,0.19150850029140282,True
2022,2022-11-23T23:59:59+00:00,late,202,Tulsa,11,7+,89.8041537051644,93.28774523753121,-3.483591532366816,91,95,-4,36,34,0.10196289601655954,True
2022,2022-11-23T23:59:59+00:00,late,2026,App State,11,7+,68.56940552223986,67.32401597095517,1.2453895512846884,69,68,1,42,41,0.032931490133025,True
2022,2022-11-23T23:59:59+00:00,late,2032,Arkansas State,11,7+,104.83118137458878,110.19114486990897,-5.359963495320187,106,112,-6,29,25,0.19821361798763154,True
2022,2022-11-23T23:59:59+00:00,late,204,Oregon State,11,7+,29.10282480690368,29.947747588670637,-0.8449227817669573,28,29,-1,30,30,0.038518073255035326,True
2022,2022-11-23T23:59:59+00:00,late,2050,Ball State,12,7+,108.6072333306649,109.6489615572596,-1.0417282265946994,110,111,-1,24,22,0.049077059904612676,True
2022,2022-11-23T23:59:59+00:00,late,2084,Buffalo,10,7+,87.45560251911276,92.98041816206927,-5.524815642956511,89,95,-6,37,34,0.15675046683324842,True
2022,2022-11-23T23:59:59+00:00,late,21,San Diego State,11,7+,91.90104784563755,89.7095401602976,2.1915076853399427,93,91,2,36,36,0.06436636429821983,True
2022,2022-11-23T23:59:59+00:00,late,2116,UCF,11,7+,34.79376779472768,34.923046660353045,-0.12927886562536628,33,34,-1,35,34,0.02104519858752307,True
2022,2022-11-23T23:59:59+00:00,late,2117,Central Michigan,11,7+,104.1457878792586,103.00289268733354,1.1428951919250636,106,105,1,30,30,0.04616664280916485,True
2022,2022-11-23T23:59:59+00:00,late,213,Penn State,11,7+,10.569041204960524,9.656772845219741,0.9122683597407821,9,9,0,17,14,0.1057811254642234,True
2022,2022-11-23T23:59:59+00:00,late,2132,Cincinnati,11,7+,46.71211954407222,42.86842075641203,3.8436987876601947,46,42,4,38,37,0.10718161451437383,True
2022,2022-11-23T23:59:59+00:00,late,218,Temple,11,7+,106.62241107000897,109.61722004369354,-2.99480897368457,108,111,-3,26,24,0.12174917818063258,True
2022,2022-11-23T23:59:59+00:00,late,2199,Eastern Michigan,11,7+,107.36613064016524,108.929285855986,-1.563155215820757,109,110,-1,28,25,0.06306526503700242,True
2022,2022-11-23T23:59:59+00:00,late,221,Pittsburgh,11,7+,53.04177128886287,49.874412650886605,3.167358637976264,53,49,4,41,40,0.08316285043489247,True
2022,2022-11-23T23:59:59+00:00,late,2226,Florida Atlantic,11,7+,85.80134780816361,90.662116691891,-4.860768883727388,88,92,-4,39,36,0.13239855681007257,True
2022,2022-11-23T23:59:59+00:00,late,2229,Florida International,11,7+,128.06841714553,128.8605214826822,-0.7921043371522103,129,129,0,7,5,0.12165586637037604,True
2022,2022-11-23T23:59:59+00:00,late,2247,Georgia State,11,7+,86.74332786795095,86.9484198671241,-0.20509199917314902,88,88,0,38,37,0.012892425714758328,True
2022,2022-11-23T23:59:59+00:00,late,228,Clemson,11,7+,20.796468276836958,15.479597175795352,5.316871101041606,19,14,5,25,20,0.2362806017608687,True
2022,2022-11-23T23:59:59+00:00,late,2294,Iowa,11,7+,35.90358415082353,29.12892132575102,6.774662825072507,34,28,6,33,26,0.2191803127499852,True
2022,2022-11-23T23:59:59+00:00,late,23,San José State,10,7+,83.76527235018308,87.07249126488492,-3.307218914701835,85,88,-3,40,39,0.08536531440652541,True
2022,2022-11-23T23:59:59+00:00,late,2305,Kansas,11,7+,37.61722019205452,44.048811815472426,-6.4315916234179085,36,43,-7,34,37,0.18612468825296394,True
2022,2022-11-23T23:59:59+00:00,late,2306,Kansas State,11,7+,13.342905440719894,14.619578444834314,-1.2766730041144196,12,13,-1,18,17,0.09461367135020661,True
2022,2022-11-23T23:59:59+00:00,late,2309,Kent State,11,7+,97.13179447517653,102.0267052621939,-4.894910787017366,99,104,-5,36,32,0.1495870378327934,True
2022,2022-11-23T23:59:59+00:00,late,2335,Liberty,11,7+,68.6583191083633,73.33499693950492,-4.6766778311416175,70,75,-5,43,41,0.11298190228457171,True
2022,2022-11-23T23:59:59+00:00,late,2348,Louisiana Tech,11,7+,115.43091373501244,116.69391926720063,-1.2630055321881883,117,118,-1,21,18,0.07885395805504525,True
2022,2022-11-23T23:59:59+00:00,late,235,Memphis,11,7+,55.49914013818435,55.75684825923317,-0.2577081210488217,55,55,0,39,38,0.010017580391074466,True
2022,2022-11-23T23:59:59+00:00,late,238,Vanderbilt,11,7+,77.70833518960703,82.93595375580776,-5.227618566200732,79,85,-6,45,40,0.12311756271534038,True
2022,2022-11-23T23:59:59+00:00,late,239,Baylor,11,7+,30.90093259740648,27.664218183076457,3.2367144143300237,30,26,4,33,30,0.10755274161295876,True
2022,2022-11-23T23:59:59+00:00,late,2390,Miami,11,7+,80.49846631000739,74.13989563771099,6.358570672296395,82,75,7,40,41,0.16285837952500265,True
2022,2022-11-23T23:59:59+00:00,late,2393,Middle Tennessee,11,7+,93.94398907808079,94.98675467572369,-1.042765597642898,95,96,-1,36,34,0.03544159366066462,True
2022,2022-11-23T23:59:59+00:00,late,24,Stanford,11,7+,88.17092585648291,86.948676955196,1.2222489012869033,89,88,1,39,38,0.036705783996931765,True
2022,2022-11-23T23:59:59+00:00,late,242,Rice,11,7+,109.50512643005474,113.67289153865435,-4.16776510859961,111,115,-4,29,23,0.16212107899204642,True
2022,2022-11-23T23:59:59+00:00,late,2426,Navy,11,7+,71.56621385182882,80.70522941086227,-9.139015559033453,73,82,-9,42,38,0.2265916383320587,True
2022,2022-11-23T23:59:59+00:00,late,2429,Charlotte,12,7+,123.1601894521851,123.2978878852898,-0.13769843310470264,124,124,0,15,12,0.08740199251773136,True
2022,2022-11-23T23:59:59+00:00,late,2433,UL Monroe,11,7+,111.67934836783802,112.91536979615076,-1.236021428312739,113,114,-1,25,22,0.06982921187464156,True
2022,2022-11-23T23:59:59+00:00,late,2439,UNLV,11,7+,102.08513092697264,108.14393782343336,-6.058806896460723,104,110,-6,33,27,0.2044819688057339,True
2022,2022-11-23T23:59:59+00:00,late,2440,Nevada,11,7+,120.44854987069034,119.77822963764035,0.670320233049992,121,121,0,16,15,0.08023516417602918,True
2022,2022-11-23T23:59:59+00:00,late,245,Texas A&M,11,7+,64.76246741751874,56.87098921158705,7.8914782059316835,65,56,9,40,40,0.20194453654802524,True
2022,2022-11-23T23:59:59+00:00,late,2459,Northern Illinois,11,7+,107.88604389821101,105.86727894867064,2.018764949540369,109,107,2,26,26,0.08545849849826102,True
2022,2022-11-23T23:59:59+00:00,late,248,Houston,11,7+,56.967495823118526,52.043783095871675,4.923712727246851,57,51,6,43,41,0.12252554301164828,True
2022,2022-11-23T23:59:59+00:00,late,2483,Oregon,11,7+,23.562631888784743,22.58375423848919,0.978877650295555,22,21,1,25,23,0.05125853237167125,True
2022,2022-11-23T23:59:59+00:00,late,249,North Texas,11,7+,75.14039950678804,82.02939846071871,-6.888998953930667,76,83,-7,45,41,0.16575007738907088,True
2022,2022-11-23T23:59:59+00:00,late,25,California,11,7+,73.84878121202206,75.81435407895097,-1.965572866928909,74,76,-2,41,39,0.0520290448299833,True
2022,2022-11-23T23:59:59+00:00,late,2509,Purdue,11,7+,49.54267769805097,48.2152182386024,1.3274594594485762,49,47,2,40,38,0.038133980163958026,True
2022,2022-11-23T23:59:59+00:00,late,251,Texas,11,7+,10.257838430972736,10.723527876981567,-0.465689446008831,9,10,-1,15,13,0.08286473270683535,True
2022,2022-11-23T23:59:59+00:00,late,252,BYU,11,7+,69.37013681642448,64.48412453604297,4.886012280381507,70,65,5,42,42,0.12033879811452639,True
2022,2022-11-23T23:59:59+00:00,late,254,Utah,11,7+,17.388486476720097,13.91709490399496,3.471391572725137,16,13,3,21,17,0.17540786707791173,True
2022,2022-11-23T23:59:59+00:00,late,2567,SMU,11,7+,58.41309644112533,58.54565655863986,-0.13256011751452945,58,58,0,45,43,0.009411146545749548,True
2022,2022-11-23T23:59:59+00:00,late,2572,Southern Miss,11,7+,90.78255909956873,95.06768393744693,-4.2851248378782,92,96,-4,37,33,0.12490566393774252,True
2022,2022-11-23T23:59:59+00:00,late,2579,South Carolina,11,7+,54.007091202545595,49.88147743680616,4.125613765739438,53,48,5,45,42,0.10063881307505518,True
2022,2022-11-23T23:59:59+00:00,late,258,Virginia,10,7+,89.34631589238184,86.50743022027821,2.838885672103629,91,88,3,37,37,0.08031885888911629,True
2022,2022-11-23T23:59:59+00:00,late,259,Virginia Tech,11,7+,95.52935465514368,95.04725438753455,0.48210026760912683,97,96,1,32,31,0.02458341107537252,True
2022,2022-11-23T23:59:59+00:00,late,26,UCLA,11,7+,40.45791368818422,39.21112316806543,1.2467905201187932,40,38,2,38,36,0.040027582339753266,True
2022,2022-11-23T23:59:59+00:00,late,2628,TCU,11,7+,13.170195491906565,14.63652818291144,-1.466332691004876,12,13,-1,18,17,0.10538057742853042,True
2022,2022-11-23T23:59:59+00:00,late,2633,Tennessee,11,7+,7.2094260918601085,8.495825156379809,-1.2863990645197,6,8,-2,12,12,0.1599890270293425,True
2022,2022-11-23T23:59:59+00:00,late,2636,UTSA,11,7+,48.46860595356647,46.52189274719205,1.9467132063744188,48,46,2,40,39,0.0525318871629656,True
2022,2022-11-23T23:59:59+00:00,late,2638,UTEP,11,7+,111.50261075505617,113.70821219694676,-2.205601441890593,113,115,-2,25,21,0.09898276996992052,True
2022,2022-11-23T23:59:59+00:00,late,264,Washington,11,7+,36.72612574911767,37.74633137244027,-1.020205623322596,36,37,-1,35,35,0.033744234465613865,True
2022,2022-11-23T23:59:59+00:00,late,2641,Texas Tech,11,7+,35.97475045294015,35.97515858408093,-0.0004081311407801991,35,35,0,36,34,0.023614515775007977,True
2022,2022-11-23T23:59:59+00:00,late,2649,Toledo,11,7+,80.11150468753513,82.18964324726305,-2.0781385597279183,82,84,-2,42,40,0.05176334776592778,True
2022,2022-11-23T23:59:59+00:00,late,265,Washington State,11,7+,38.44774699158125,41.246661871789826,-2.798914880208578,37,40,-3,35,36,0.08408667080499509,True
2022,2022-11-23T23:59:59+00:00,late,2653,Troy,11,7+,67.16421010311409,72.35390102686743,-5.189690923753346,68,73,-5,41,39,0.13123479384379239,True
2022,2022-11-23T23:59:59+00:00,late,2655,Tulane,11,7+,31.73464287583025,35.284558724031946,-3.549915848201696,30,34,-4,37,36,0.10334997800771313,True
2022,2022-11-23T23:59:59+00:00,late,2711,Western Michigan,11,7+,111.00673280622743,112.5811317444651,-1.574398938237664,112,114,-2,24,22,0.07588199651916278,True
2022,2022-11-23T23:59:59+00:00,late,275,Wisconsin,11,7+,44.261177259528274,40.30831303667527,3.9528642228530018,43,39,4,38,35,0.11199465889255397,True
2022,2022-11-23T23:59:59+00:00,late,2751,Wyoming,11,7+,98.68611485647622,100.6585519387654,-1.9724370822891757,100,102,-2,31,29,0.0670955704520882,True
2022,2022-11-23T23:59:59+00:00,late,276,Marshall,11,7+,63.92605300665808,65.54860222183387,-1.6225492151757948,64,66,-2,43,43,0.039950512289360696,True
2022,2022-11-23T23:59:59+00:00,late,277,West Virginia,11,7+,57.561072127207986,57.609525591682306,-0.04845346447432064,57,57,0,40,38,0.013810876650533845,True
2022,2022-11-23T23:59:59+00:00,late,278,Fresno State,11,7+,73.61831582639898,70.1721088887243,3.446206937674688,74,71,3,44,44,0.08409922329911754,True
2022,2022-11-23T23:59:59+00:00,late,290,Georgia Southern,11,7+,85.24498322587056,88.7075648374817,-3.4625816116111423,87,90,-3,37,34,0.1004198887801877,True
2022,2022-11-23T23:59:59+00:00,late,295,Old Dominion,11,7+,102.58146614001043,104.1074059684654,-1.5259398284549661,104,105,-1,29,27,0.057779193653187504,True
2022,2022-11-23T23:59:59+00:00,late,30,USC,11,7+,19.63051193598588,24.20783811974895,-4.57732618376307,18,23,-5,25,26,0.18912426316900352,True
2022,2022-11-23T23:59:59+00:00,late,309,Louisiana,11,7+,83.57524689286008,82.53425555506553,1.0409913377945514,85,84,1,38,38,0.028243018975218907,True
2022,2022-11-23T23:59:59+00:00,late,324,Coastal Carolina,10,7+,75.6001266765183,77.89456063890435,-2.2944339623860515,77,79,-2,42,40,0.05654889270363676,True
2022,2022-11-23T23:59:59+00:00,late,326,Texas State,11,7+,105.91184641143515,112.11593210736406,-6.20408569592891,107,113,-6,28,23,0.2372013134024111,True
2022,2022-11-23T23:59:59+00:00,late,328,Utah State,11,7+,108.52182936421652,107.13997942467726,1.3818499395392507,110,109,1,25,25,0.06215084079912509,True
2022,2022-11-23T23:59:59+00:00,late,333,Alabama,11,7+,6.4048098526910735,3.9405246738170456,2.464285178874028,6,3,3,10,7,0.27691346036176495,True
2022,2022-11-23T23:59:59+00:00,late,344,Mississippi State,11,7+,27.479841183497424,28.831385682535615,-1.3515444990381908,26,27,-1,29,28,0.05546800879738262,True
2022,2022-11-23T23:59:59+00:00,late,349,Army,10,7+,85.3460507756185,86.298858416397,-0.9528076407785022,87,88,-1,39,37,0.027409406629080882,True
2022,2022-11-23T23:59:59+00:00,late,356,Illinois,11,7+,29.091223052044874,32.045768921803834,-2.9545458697589595,27,30,-3,35,34,0.09535341092566003,True
2022,2022-11-23T23:59:59+00:00,late,36,Colorado State,11,7+,120.61360601053123,120.32620248734985,0.28740352318138207,122,121,1,16,15,0.0721928237227179,True
2022,2022-11-23T23:59:59+00:00,late,38,Colorado,11,7+,122.93153080751439,120.58009664089491,2.351434166619484,124,122,2,15,14,0.1902253200575938,True
2022,2022-11-23T23:59:59+00:00,late,41,UConn,12,7+,108.28623330034826,113.24424993593226,-4.958016635584002,109,114,-5,24,21,0.219891291837004,True
2022,2022-11-23T23:59:59+00:00,late,5,UAB,11,7+,67.79865859602067,69.53006989197647,-1.7314112959557946,68,70,-2,41,40,0.04448494853306162,True
2022,2022-11-23T23:59:59+00:00,late,52,Florida State,11,7+,17.20756426948007,18.00772207651906,-0.800157807038989,16,17,-1,22,20,0.06741378496523773,True
2022,2022-11-23T23:59:59+00:00,late,57,Florida,11,7+,43.787643303211304,41.076791478358125,2.7108518248531794,43,40,3,43,40,0.07042997137148173,True
2022,2022-11-23T23:59:59+00:00,late,58,South Florida,11,7+,109.32915526029682,112.48279780205092,-3.1536425417541096,111,114,-3,28,24,0.13199620669205164,True
2022,2022-11-23T23:59:59+00:00,late,59,Georgia Tech,11,7+,91.72052954356641,93.43608622923057,-1.7155566856641542,93,95,-2,36,34,0.053668472951895065,True
2022,2022-11-23T23:59:59+00:00,late,6,South Alabama,11,7+,57.7037113322154,66.13854453206123,-8.434833199845833,58,66,-8,42,40,0.2105894633699559,True
2022,2022-11-23T23:59:59+00:00,late,61,Georgia,11,7+,3.1627693392722644,2.0549191997631207,1.1078501395091438,2,2,0,5,3,0.2270600698844619,True
2022,2022-11-23T23:59:59+00:00,late,62,Hawai'i,12,7+,124.88604251267594,124.21308325498808,0.6729592576878645,126,125,1,12,11,0.11686243897582538,True
2022,2022-11-23T23:59:59+00:00,late,66,Iowa State,11,7+,34.48590352815787,32.90442500102757,1.581478527130301,33,31,2,33,32,0.05207821025473167,True
2022,2022-11-23T23:59:59+00:00,late,68,Boise State,11,7+,54.102395959711366,50.68630479246842,3.4160911672429464,54,50,4,44,42,0.0850551084335413,True
2022,2022-11-23T23:59:59+00:00,late,77,Northwestern,11,7+,94.83320955120718,96.96562309532908,-2.1324135441219028,96,98,-2,36,34,0.06609275407829658,True
2022,2022-11-23T23:59:59+00:00,late,8,Arkansas,11,7+,42.654070529411264,38.00606711046031,4.648003418950957,41,36,5,39,34,0.12887844259831338,True
2022,2022-11-23T23:59:59+00:00,late,84,Indiana,11,7+,80.47862456789335,83.30284663652539,-2.8242220686320394,82,84,-2,40,39,0.0732590917862464,True
2022,2022-11-23T23:59:59+00:00,late,87,Notre Dame,11,7+,30.404665598224007,21.84055447940117,8.564111118822836,29,20,9,38,31,0.25690168182172557,True
2022,2022-11-23T23:59:59+00:00,late,9,Arizona State,11,7+,83.91122553077147,86.81955311401684,-2.9083275832453666,85,88,-3,38,36,0.08004185233944902,True
2022,2022-11-23T23:59:59+00:00,late,96,Kentucky,11,7+,52.883142915437105,46.774779247063634,6.108363668373471,53,46,7,42,41,0.15445730322355006,True
2022,2022-11-23T23:59:59+00:00,late,97,Louisville,11,7+,26.891883725998174,29.32163340442121,-2.429749678423036,25,28,-3,30,29,0.08987252966078843,True
2022,2022-11-23T23:59:59+00:00,late,98,Western Kentucky,12,7+,58.37518882808999,60.99754865649082,-2.622359828400832,58,60,-2,46,45,0.061375812136593905,True
2022,2022-11-23T23:59:59+00:00,late,99,LSU,11,7+,15.923555585657896,14.867069123479087,1.0564864621788086,15,14,1,20,17,0.07187853257720166,True
2022,2022-11-23T23:59:59+00:00,late,256,James Madison,10,7+,53.18641038136715,55.64219098441001,-2.4557806030428537,53,55,-2,43,44,0.05803565819960594,True
2022,2022-12-10T23:59:59+00:00,late,103,Boston College,12,7+,105.62483780766999,102.63445941946439,2.990378388205599,107,104,3,29,28,0.11123691802980211,True
2022,2022-12-10T23:59:59+00:00,late,113,Massachusetts,12,7+,127.93169612079971,128.48935048399358,-0.557654363193862,129,129,0,7,6,0.12822851331502366,True
2022,2022-12-10T23:59:59+00:00,late,12,Arizona,12,7+,77.53235431456739,81.32184136412894,-3.789487049561558,78,82,-4,38,36,0.10454376448234559,True
2022,2022-12-10T23:59:59+00:00,late,120,Maryland,12,7+,44.017421026243795,42.14353528706907,1.8738857391747246,43,41,2,38,36,0.05465975353854237,True
2022,2022-12-10T23:59:59+00:00,late,127,Michigan State,12,7+,62.330054002709026,52.538671900731856,9.79138210197717,62,52,10,44,41,0.23868953179527552,True
2022,2022-12-10T23:59:59+00:00,late,130,Michigan,13,7+,4.622043368362469,3.8677411338221273,0.7543022345403418,4,3,1,8,6,0.14706729033611218,True
2022,2022-12-10T23:59:59+00:00,late,135,Minnesota,12,7+,32.13352015740708,28.35919343691163,3.774326720495445,31,27,4,31,27,0.13090263679267472,True
2022,2022-12-10T23:59:59+00:00,late,142,Missouri,12,7+,57.40364576929945,57.13919013373183,0.2644556355676215,57,57,0,43,42,0.01698563333995476,True
2022,2022-12-10T23:59:59+00:00,late,145,Ole Miss,12,7+,32.32854319302392,31.19640710675633,1.1321360862675895,31,30,1,32,30,0.04183275046598575,True
2022,2022-12-10T23:59:59+00:00,late,150,Duke,12,7+,48.646252677639254,55.294367350053555,-6.648114672414302,48,55,-7,38,39,0.18031806123537902,True
2022,2022-12-10T23:59:59+00:00,late,151,East Carolina,12,7+,61.86324299161745,62.75600530853336,-0.8927623169159133,62,63,-1,40,39,0.02521235072665147,True
2022,2022-12-10T23:59:59+00:00,late,152,NC State,12,7+,49.04901291606724,44.91444632866296,4.134566587404279,48,44,4,37,36,0.11629042727534908,True
2022,2022-12-10T23:59:59+00:00,late,153,North Carolina,13,7+,54.18960128578436,51.618986238605466,2.5706150471788973,54,51,3,39,38,0.07192593588352691,True
2022,2022-12-10T23:59:59+00:00,late,154,Wake Forest,12,7+,44.281651426669846,40.06668890649086,4.214962520178986,43,39,4,38,34,0.12030971858045189,True
2022,2022-12-10T23:59:59+00:00,late,158,Nebraska,12,7+,77.92745000891804,78.04937067949437,-0.12192067057632983,79,79,0,39,37,0.010838953728305449,True
2022,2022-12-10T23:59:59+00:00,late,164,Rutgers,12,7+,100.0863136953349,98.60443299904317,1.481880696291725,101,100,1,30,30,0.05481699461512534,True
2022,2022-12-10T23:59:59+00:00,late,166,New Mexico State,12,7+,113.87531621213657,120.35861294834729,-6.483296736210718,116,121,-5,24,17,0.3058640036200244,True
2022,2022-12-10T23:59:59+00:00,late,167,New Mexico,12,7+,123.6654051327837,123.98320415802672,-0.3177990252430192,125,125,0,13,11,0.09838170363612406,True
2022,2022-12-10T23:59:59+00:00,late,183,Syracuse,12,7+,49.873647832566625,51.24576940762875,-1.372121575062124,49,51,-2,39,39,0.03913687173107436,True
2022,2022-12-10T23:59:59+00:00,late,189,Bowling Green,12,7+,115.01768151079087,114.40606375334978,0.6116177574410813,116,116,0,21,20,0.059797151252396485,True
2022,2022-12-10T23:59:59+00:00,late,193,Miami (OH),12,7+,108.79343658955203,108.10769662120046,0.6857399683515695,110,109,1,23,23,0.0365426622790378,True
2022,2022-12-10T23:59:59+00:00,late,194,Ohio State,12,7+,4.444228492083414,3.30103881565475,1.1431896764286638,4,3,1,8,5,0.16218986665940593,True
2022,2022-12-10T23:59:59+00:00,late,195,Ohio,13,7+,84.19398098241612,90.90875927942399,-6.714778297007868,85,92,-7,35,31,0.207026509165098,True
2022,2022-12-10T23:59:59+00:00,late,197,Oklahoma State,12,7+,48.75071768314825,35.74486780102928,13.005849882118973,48,34,14,40,35,0.3506767974331779,True
2022,2022-12-10T23:59:59+00:00,late,2,Auburn,12,7+,55.241271621196944,52.778761040522035,2.462510580674909,55,52,3,41,39,0.06599976547845066,True
2022,2022-12-10T23:59:59+00:00,late,2005,Air Force,12,7+,60.71296942715353,58.964953314635046,1.748016112518485,61,59,2,40,40,0.046415607500347233,True
2022,2022-12-10T23:59:59+00:00,late,2006,Akron,12,7+,117.37231387593795,122.4957210244721,-5.123407148534156,118,123,-5,18,14,0.3158171258665904,True
2022,2022-12-10T23:59:59+00:00,late,201,Oklahoma,12,7+,33.027518636473616,28.08805130759572,4.939467328877896,31,27,4,29,24,0.17786896691577772,True
2022,2022-12-10T23:59:59+00:00,late,202,Tulsa,12,7+,85.44060693411241,89.06486425131367,-3.6242573172012555,87,90,-3,37,34,0.10510556237112217,True
2022,2022-12-10T23:59:59+00:00,late,2026,App State,12,7+,70.93608413296043,69.70795886192793,1.2281252710324964,71,70,1,39,39,0.03369157441284837,True
2022,2022-12-10T23:59:59+00:00,late,2032,Arkansas State,12,7+,109.74830077349205,113.72505382974873,-3.9767530562566833,111,115,-4,25,20,0.17413616880427735,True
2022,2022-12-10T23:59:59+00:00,late,204,Oregon State,12,7+,27.249303268065105,28.10955909362862,-0.8602558255635131,26,27,-1,28,26,0.04026975160624356,True
2022,2022-12-10T23:59:59+00:00,late,2050,Ball State,12,7+,109.37483696142145,110.32327459697389,-0.9484376355524375,111,111,0,23,21,0.046767428075016784,True
2022,2022-12-10T23:59:59+00:00,late,2084,Buffalo,12,7+,96.25399813834655,100.20880127922732,-3.9548031408807702,98,102,-4,31,28,0.13665743004094655,True
2022,2022-12-10T23:59:59+00:00,late,21,San Diego State,12,7+,92.67728847545581,90.69179629328535,1.9854921821704608,94,92,2,34,34,0.06170667500773254,True
2022,2022-12-10T23:59:59+00:00,late,2116,UCF,13,7+,41.69425963729992,41.333844744363454,0.36041489293646833,41,40,1,36,34,0.017491937265883113,True
2022,2022-12-10T23:59:59+00:00,late,2117,Central Michigan,12,7+,109.51809029151576,108.12116145674678,1.3969288347689854,111,110,1,25,24,0.06416320044606777,True
2022,2022-12-10T23:59:59+00:00,late,213,Penn State,12,7+,10.366762676519159,9.540684822383238,0.8260778541359208,9,9,0,16,13,0.10057604356656687,True
2022,2022-12-10T23:59:59+00:00,late,2132,Cincinnati,12,7+,48.02521141529923,44.49994350270672,3.5252679125925113,47,44,3,36,36,0.1025710771827079,True
2022,2022-12-10T23:59:59+00:00,late,218,Temple,12,7+,106.06717507110108,108.89473882732548,-2.827563756224407,107,110,-3,25,23,0.11826101976877255,True
2022,2022-12-10T23:59:59+00:00,late,2199,Eastern Michigan,12,7+,103.44474686427696,105.40593687101565,-1.9611900067386898,105,107,-2,30,27,0.07152023920409013,True
2022,2022-12-10T23:59:59+00:00,late,221,Pittsburgh,12,7+,47.41389386806474,44.76630840246962,2.647585465595121,47,44,3,39,37,0.07391409670837785,True
2022,2022-12-10T23:59:59+00:00,late,2226,Florida Atlantic,12,7+,85.70290998053594,90.16257645269003,-4.4596664721540975,88,92,-4,37,34,0.12682755785095295,True
2022,2022-12-10T23:59:59+00:00,late,2229,Florida International,12,7+,127.74267674440074,128.66632908766042,-0.9236523432596755,129,129,0,8,5,0.13464378046341174,True
2022,2022-12-10T23:59:59+00:00,late,2247,Georgia State,12,7+,86.2030102197666,86.42378943013085,-0.22077921036425607,87,87,0,37,36,0.012007593575254829,True
2022,2022-12-10T23:59:59+00:00,late,228,Clemson,13,7+,20.753049149653094,16.099900585759556,4.653148563893538,20,15,5,23,19,0.2213507481307347,True
2022,2022-12-10T23:59:59+00:00,late,2294,Iowa,12,7+,41.748768691912275,33.69019336338196,8.058575328530317,40,32,8,37,30,0.2375304360949737,True
2022,2022-12-10T23:59:59+00:00,late,23,San José State,11,7+,84.74448155493324,87.69101809800054,-2.946536543067296,85,88,-3,38,36,0.08058599263426545,True
2022,2022-12-10T23:59:59+00:00,late,2305,Kansas,12,7+,39.8093837804345,45.81892850111015,-6.009544720675649,38,45,-7,34,37,0.17617444617380246,True
2022,2022-12-10T23:59:59+00:00,late,2306,Kansas State,13,7+,11.68267990662211,12.956079882320019,-1.2733999756979095,11,12,-1,16,15,0.1032746652580254,True
2022,2022-12-10T23:59:59+00:00,late,2309,Kent State,12,7+,95.27040345623281,99.76475209262328,-4.49434863639047,97,101,-4,34,30,0.14215421594387767,True
2022,2022-12-10T23:59:59+00:00,late,2335,Liberty,12,7+,79.31090829692265,82.94279538171517,-3.631887084792524,80,84,-4,39,37,0.09462810145829403,True
2022,2022-12-10T23:59:59+00:00,late,2348,Louisiana Tech,12,7+,115.11904354490156,116.35379140675751,-1.2347478618559506,116,117,-1,21,18,0.0758000762579985,True
2022,2022-12-10T23:59:59+00:00,late,235,Memphis,12,7+,57.12975183411872,57.30605993575122,-0.17630810163250032,57,57,0,37,37,0.00817601806400788,True
2022,2022-12-10T23:59:59+00:00,late,238,Vanderbilt,12,7+,86.91620870258056,90.68743488692304,-3.7712261843424812,89,92,-3,39,35,0.10017290157636705,True
2022,2022-12-10T23:59:59+00:00,late,239,Baylor,12,7+,30.99157375156419,27.9125216718156,3.079052079748589,30,26,4,32,29,0.10510132016436567,True
2022,2022-12-10T23:59:59+00:00,late,2390,Miami,12,7+,87.22271710542222,81.22732185210499,5.995395253317227,89,82,7,37,37,0.165831736814681,True
2022,2022-12-10T23:59:59+00:00,late,2393,Middle Tennessee,12,7+,96.1470669614837,96.95694399517836,-0.8098770336946615,98,98,0,34,32,0.03117504247865198,True
