season,cutoff_label,prior_family,population_view,candidate,n_teams,nll,crps,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability
2023,q3_2023-10-05,context,full,y2_all_pairings_original,133,4.302385655669354,0.05438552898706285,0.7248526722210933,40.92481203007519,4.010675702602531,0.03795563557080894
2023,q3_2023-10-05,context,full,y2_supported,133,4.286447228163189,0.05336663044949923,0.7286120707173339,41.090225563909776,4.015829232111552,0.037650867889949646
2023,q3_2023-10-05,history,full,v1,133,4.249793393257524,0.051199225313050815,0.7550294655557813,43.36842105263158,4.074330001433696,0.03522172898845709
2023,q3_2023-10-05,history,full,y1,133,4.249793393257524,0.051199225313050815,0.7550294655557813,43.36842105263158,4.074330001433696,0.03522172898845709
2023,q3_2023-10-05,history,full,y2_all_pairings_original,133,4.240178577678181,0.049958088334521644,0.753302174354806,42.6390977443609,4.055417553112202,0.03590983242142487
2023,q3_2023-10-05,history,full,y2_supported,133,4.234397773611359,0.04957901112783652,0.7595001016053647,42.744360902255636,4.058797209666921,0.035720723088524045
2023,q4_2023-10-21,context,full,v1,133,4.111291098220026,0.0396999635925964,0.7491363543995122,36.30075187969925,3.9009039762755156,0.04208322103116694
2023,q4_2023-10-21,context,full,y1,133,4.111291098220026,0.0396999635925964,0.7491363543995122,36.30075187969925,3.9009039762755156,0.04208322103116694
2023,q4_2023-10-21,context,full,y2_all_pairings_original,133,4.138048397039853,0.04109784326880519,0.7381629750050803,35.36842105263158,3.8732958181607384,0.0434240535805835
2023,q4_2023-10-21,context,full,y2_supported,133,4.107963143987979,0.03935623875264005,0.7424304003251373,35.49624060150376,3.879682743061689,0.04300804294441433
2023,q4_2023-10-21,history,full,v1,133,4.0489770140520145,0.03534517888719571,0.7865271286323919,37.54887218045113,3.9401615805283177,0.040246384566572174
2023,q4_2023-10-21,history,full,y1,133,4.0489770140520145,0.03534517888719571,0.7865271286323919,37.54887218045113,3.9401615805283177,0.040246384566572174
2023,q4_2023-10-21,history,full,y2_all_pairings_original,133,4.063437533178764,0.036235933505222556,0.769762243446454,36.54135338345865,3.9119317365868973,0.04151094018170174
2023,q4_2023-10-21,history,full,y2_supported,133,4.049844489455459,0.035425809161424966,0.7728104043893518,36.526315789473685,3.9165751278480947,0.04129561297707396
2023,q5_2023-11-03,context,full,v1,133,4.047771765878831,0.034367989989266365,0.7644787644787645,34.4812030075188,3.8589135387492686,0.04311519841559357
2023,q5_2023-11-03,context,full,y1,133,4.047771765878831,0.034367989989266365,0.7644787644787645,34.4812030075188,3.8589135387492686,0.04311519841559357
2023,q5_2023-11-03,context,full,y2_all_pairings_original,133,4.075143494517017,0.0357209923079403,0.7536069904490958,33.72932330827068,3.8340610675473843,0.044339727217162714
2023,q5_2023-11-03,context,full,y2_supported,133,4.034095019157362,0.0333298005138932,0.7676285307864256,33.91729323308271,3.84178062022068,0.04385124545279125
2023,q5_2023-11-03,history,full,v1,133,3.9747671762383368,0.029775076086091656,0.7947571631782159,35.61654135338346,3.8975418309114205,0.04133572634370149
2023,q5_2023-11-03,history,full,y1,133,3.9747671762383368,0.029775076086091656,0.7947571631782159,35.61654135338346,3.8975418309114205,0.04133572634370149
2023,q5_2023-11-03,history,full,y2_all_pairings_original,133,3.9874618194691407,0.030563371265410377,0.7891688681162365,34.78195488721804,3.8723760170435355,0.042380763921423856
2023,q5_2023-11-03,history,full,y2_supported,133,3.969554590348516,0.02947993420430583,0.7907945539524487,34.962406015037594,3.8774505821477168,0.04218859725522603
2023,q6_2023-11-17,context,full,v1,133,4.025947787413224,0.03241977165987686,0.753708595813859,31.172932330827066,3.76409925863972,0.047215759851637014
2023,q6_2023-11-17,context,full,y1,133,4.025947787413224,0.03241977165987686,0.753708595813859,31.172932330827066,3.76409925863972,0.047215759851637014
2023,q6_2023-11-17,context,full,y2_all_pairings_original,133,4.0953805927703995,0.036137400481458755,0.7106279211542369,30.30075187969925,3.7341193168014826,0.048730499847314784
2023,q6_2023-11-17,context,full,y2_supported,133,4.026281119292879,0.03219971376956357,0.7356228408859988,30.50375939849624,3.7444369290374135,0.048089333345862115
2023,q6_2023-11-17,history,full,v1,133,3.920329569167512,0.02579989740898606,0.7922170290591344,32.16541353383459,3.8016520629505077,0.04531329980276455
2023,q6_2023-11-17,history,full,y1,133,3.920329569167512,0.02579989740898606,0.7922170290591344,32.16541353383459,3.8016520629505077,0.04531329980276455
2023,q6_2023-11-17,history,full,y2_all_pairings_original,133,3.9688605195475875,0.029027892071263276,0.7672221093273726,31.23308270676692,3.7717624015554634,0.04660599864121561
2023,q6_2023-11-17,history,full,y2_supported,133,3.9300814547728127,0.026500956852031136,0.7806340174761228,31.398496240601503,3.7794559143978184,0.04626704286821921
2023,q7_2023-12-09,context,full,v1,133,3.9666752746079594,0.02898931232468462,0.7404998983946353,28.593984962406015,3.6849777106517787,0.050592236934141104
2023,q7_2023-12-09,context,full,y1,133,3.9666752746079594,0.02898931232468462,0.7404998983946353,28.593984962406015,3.6849777106517787,0.050592236934141104
2023,q7_2023-12-09,context,full,y2_all_pairings_original,133,4.062277313880247,0.03327712226679171,0.7092054460475514,27.75187969924812,3.6545179881798657,0.05229544894416101
2023,q7_2023-12-09,context,full,y2_supported,133,3.966161998412798,0.028364215666668025,0.7344035765088398,28.06015037593985,3.6670114510379714,0.05146681613953414
2023,q7_2023-12-09,context,full,naive_independent_diagnostic,133,4.20887294240882,0.0320393026652609,0.6473277789067263,23.007518796992482,3.50026474397709,0.058840945267501915
2023,q7_2023-12-09,context,supported_ypp_observed,v1,133,3.941348555571826,0.02745464537011312,0.7419223735013208,29.0,3.7057423889647723,0.04924156608301655
2023,q7_2023-12-09,context,supported_ypp_observed,y1,133,3.941348555571826,0.02745464537011312,0.7419223735013208,29.0,3.7057423889647723,0.04924156608301655
2023,q7_2023-12-09,context,supported_ypp_observed,y2_all_pairings_original,133,3.9418539089869067,0.026970809267471803,0.7389758179231863,28.51127819548872,3.6867970462073165,0.05020200201257386
2023,q7_2023-12-09,context,supported_ypp_observed,y2_supported,133,3.941847990357623,0.026970682474142523,0.7389758179231863,28.51127819548872,3.6868015954512816,0.05020188751522602
2023,q7_2023-12-09,history,full,v1,133,3.835745524002297,0.02153838957614467,0.7943507417191629,29.330827067669173,3.720874140018494,0.04870592343361252
2023,q7_2023-12-09,history,full,y1,133,3.835745524002297,0.02153838957614467,0.7943507417191629,29.330827067669173,3.720874140018494,0.04870592343361252
2023,q7_2023-12-09,history,full,y2_all_pairings_original,133,3.905257461623112,0.025363509976498933,0.7675269254216623,28.639097744360903,3.690113069020719,0.05013561510088005
2023,q7_2023-12-09,history,full,y2_supported,133,3.84872493922156,0.022056734439599983,0.7838853891485471,28.781954887218046,3.6997175548487276,0.0497904390184048
2023,q7_2023-12-09,history,full,naive_independent_diagnostic,133,4.071474005346215,0.027363819059052205,0.6791302580776265,23.39097744360902,3.5217939905493774,0.057421033180521955
2023,q7_2023-12-09,history,supported_ypp_observed,v1,133,3.820458416783301,0.02029353301694825,0.8017679333468807,29.962406015037594,3.7425804938114138,0.04733701210542299
2023,q7_2023-12-09,history,supported_ypp_observed,y1,133,3.820458416783301,0.02029353301694825,0.8017679333468807,29.962406015037594,3.7425804938114138,0.04733701210542299
2023,q7_2023-12-09,history,supported_ypp_observed,y2_all_pairings_original,133,3.834513723092348,0.021013022125701445,0.7824629140418615,29.195488721804512,3.7204073469416783,0.04847489219294872
