season,cutoff_label,cutoff,cutoff_index,is_final_cutoff,prior_family,population_view,candidate,game_count,ypp_observed_game_count,game_key_sha256,team_key_sha256,matched_fbs_teams,nll,crps,expected_rank_mae,median_rank_mae,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability,top5_brier,top10_brier,top25_brier,posterior_converged,posterior_iterations,posterior_max_message_delta
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,supported_ypp_observed,y1,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.8621647314094436,0.020210449349567665,7.606707412387742,7.686567164179104,0.791641791044776,29.08955223880597,3.700380987432329,0.05053796087278373,0.011466423059026934,0.010197105349854085,0.016999448517137767,True,42,8.796053433540729e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,supported_ypp_observed,y2_all_pairings_original,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.8847902912734473,0.021048927802504187,7.81821430926035,7.888059701492537,0.7908457711442785,28.66417910447761,3.6837895806534506,0.051542359560177796,0.010595682749178964,0.00979553581037888,0.01794573803934242,True,44,8.583947992135688e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,supported_ypp_observed,y2_supported,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.884778315671987,0.021048441964380722,7.8180914983710945,7.888059701492537,0.7908457711442785,28.66417910447761,3.683795635222814,0.05154208955221331,0.010596011987064993,0.009795633496489228,0.017944857867240892,True,44,8.582729015133017e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,full,v1,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.797752086070727,0.017110738550864122,7.18135280203448,7.052238805970149,0.8208955223880597,29.619402985074625,3.727516154404599,0.0485657056861071,0.010481995999916303,0.010151422432961023,0.016754657530261865,True,57,9.559734353292715e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,full,y1,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.797752086070727,0.017110738550864122,7.18135280203448,7.052238805970149,0.8208955223880597,29.619402985074625,3.727516154404599,0.0485657056861071,0.010481995999916303,0.010151422432961023,0.016754657530261865,True,57,9.559734353292715e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,full,y2_all_pairings_original,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.8333764681964686,0.018638022814788744,7.466730476782908,7.41044776119403,0.8134328358208955,29.111940298507463,3.7086562969683263,0.04974733647459737,0.009833168348921836,0.009535372203917673,0.017804758131453394,True,54,8.930462719741739e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,full,y2_supported,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.8410183463897822,0.019126526897790888,7.786901142647212,7.723880597014926,0.8085572139303482,29.16417910447761,3.709466406809338,0.04971755553552343,0.009867333452278063,0.01009475215378723,0.019291618575671993,True,59,9.363934511952277e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,full,naive_independent_diagnostic,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,4.111656012195968,0.025502446060109114,8.898322374332905,8.917910447761194,0.697910447761194,23.70149253731343,3.528257820266098,0.05825004100697006,0.010375816958315076,0.011502733692181608,0.02703072430581128,True,55,9.083110873164824e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,supported_ypp_observed,v1,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.7731876987098296,0.01608476625324473,6.933454694033378,6.8059701492537314,0.8273631840796021,30.03731343283582,3.739548317669824,0.04803378568643115,0.010091130070622617,0.010056864523928627,0.015238584417040275,True,37,9.977065235228233e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,supported_ypp_observed,y1,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.7731876987098296,0.01608476625324473,6.933454694033378,6.8059701492537314,0.8273631840796021,30.03731343283582,3.739548317669824,0.04803378568643115,0.010091130070622617,0.010056864523928627,0.015238584417040275,True,37,9.977065235228233e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,history,supported_ypp_observed,y2_all_pairings_original,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.815378730403877,0.018267909727851188,7.566468372600154,7.574626865671642,0.8135323383084576,29.46268656716418,3.7206078592736134,0.049210134612617994,0.009501465336685413,0.009961428262704956,0.017186786044643652,True,41,8.712142913480658e-07
