season,prior_family,population_view,team_id,team_name,subdivision,original_expected_rank,supported_expected_rank,delta_expected_rank_supported_minus_original,absolute_delta_expected_rank,original_expected_percentile,supported_expected_percentile,fbs_fcs_game_count,fcs_opponents
2023,context,full,130,Michigan,fbs,4.530780949906907,4.3780652840653556,-0.15271566584155138,0.15271566584155138,0.03406602217975118,0.03291778409071696,0,
2023,context,full,135,Minnesota,fbs,86.70971863250038,85.08903505119298,-1.6206835813074036,1.6206835813074036,0.6519527716729352,0.6397671808360375,0,
2023,context,full,142,Missouri,fbs,18.302873490081517,17.02574409057071,-1.2771293995108053,1.2771293995108053,0.13761559015098884,0.12801311346293767,1,South Dakota (233)
2023,context,full,145,Ole Miss,fbs,21.028631655999796,19.705789588513667,-1.3228420674861283,1.3228420674861283,0.15811001245112627,0.14816383149258397,1,Mercer (2382)
2023,context,full,150,Duke,fbs,39.47514452918485,36.57680012000132,-2.8983444091835295,2.8983444091835295,0.2968055979637959,0.27501353473685203,1,Lafayette (322)
2023,context,full,151,East Carolina,fbs,110.76220358745017,108.74800164216794,-2.014201945282238,2.014201945282238,0.8327985232139111,0.8176541476854732,1,Gardner-Webb (2241)
2023,context,full,152,NC State,fbs,52.20123697080268,48.74736631387292,-3.453870656929766,3.453870656929766,0.3924905035398698,0.3665215512321272,1,VMI (2678)
2023,context,full,153,North Carolina,fbs,35.36483265941459,32.86868684160385,-2.496145817810742,2.496145817810742,0.2659009974392074,0.24713298377145748,1,Campbell (2097)
2023,context,full,154,Wake Forest,fbs,88.04958862778254,85.22492649537193,-2.8246621324106087,2.8246621324106087,0.6620269821637785,0.640788921017834,1,Elon (2210)
2023,context,full,158,Nebraska,fbs,72.02007309657758,70.18626314900482,-1.8338099475727603,1.8338099475727603,0.5415043089968239,0.5277162642782317,0,
2023,context,full,164,Rutgers,fbs,70.56001673945163,67.81508458572026,-2.7449321537313693,2.7449321537313693,0.5305264416500123,0.5098878540279719,1,Wagner (2681)
2023,context,full,166,New Mexico State,fbs,92.48218603973169,90.94432516724773,-1.5378608724839609,1.5378608724839609,0.6953547822536217,0.6837919185507347,1,Western Illinois (2710)
2023,context,full,167,New Mexico,fbs,124.60736173032659,123.53223385931749,-1.0751278710091015,1.0751278710091015,0.9368974566189969,0.928813788415921,1,Tennessee Tech (2635)
2023,context,full,183,Syracuse,fbs,78.10557902865308,74.84933976052629,-3.256239268126791,3.256239268126791,0.5872599926966398,0.5627769906806488,1,Colgate (2142)
2023,context,full,189,Bowling Green,fbs,93.213160750159,91.55996147884471,-1.6531992713142927,1.6531992713142927,0.7008508327079624,0.6884207629988325,1,Eastern Illinois (2197)
2023,context,full,193,Miami (OH),fbs,77.81759687196079,75.57278597964161,-2.2448108923191796,2.2448108923191796,0.5850947133230134,0.568216435937155,1,Delaware State (2169)
2023,context,full,194,Ohio State,fbs,3.867536751869567,3.703473557710844,-0.16406319415872295,0.16406319415872295,0.02907922369826742,0.027845665847449956,1,Youngstown State (2754)
2023,context,full,195,Ohio,fbs,93.24342672266341,90.97696439355471,-2.2664623291087054,2.2664623291087054,0.7010783964110031,0.6840373262673286,1,Long Island University (2341)
2023,context,full,197,Oklahoma State,fbs,56.051684307429134,53.547728650524874,-2.5039556569042603,2.5039556569042603,0.42144123539420403,0.40261450113176595,1,Central Arkansas (2110)
2023,context,full,2,Auburn,fbs,45.13333887476847,43.26691239560889,-1.8664264791595784,1.8664264791595784,0.33934841259224413,0.32531513079405183,1,Samford (2535)
2023,context,full,2005,Air Force,fbs,74.5631274404108,70.68166681044335,-3.8814606299674494,3.8814606299674494,0.5606250183489534,0.5314411038379199,1,Robert Morris (2523)
2023,context,full,2006,Akron,fbs,127.46507195307458,127.02764001141372,-0.4374319416608614,0.4374319416608614,0.9583839996471774,0.9550950376798024,1,Morgan State (2415)
2023,context,full,201,Oklahoma,fbs,10.068245005207448,9.545628913511576,-0.5226160916958715,0.5226160916958715,0.07570109026471765,0.07177164596625245,0,
2023,context,full,202,Tulsa,fbs,120.61439286152078,119.68656255448717,-0.9278303070336165,0.9278303070336165,0.9068751342971487,0.8998989665750915,1,Arkansas-Pine Bluff (2029)
2023,context,full,2026,App State,fbs,75.98562383578718,72.87362445614914,-3.1119993796380356,3.1119993796380356,0.5713204799683247,0.5479219883920988,1,Gardner-Webb (2241)
2023,context,full,2032,Arkansas State,fbs,111.38599845928384,109.13850160636376,-2.2474968529200794,2.2474968529200794,0.8374887102201792,0.8205902376418328,1,Stony Brook (2619)
2023,context,full,204,Oregon State,fbs,23.046464908053167,21.692692414106908,-1.3537724939462592,1.3537724939462592,0.17328169103799373,0.16310295048200682,1,UC Davis (302)
2023,context,full,2050,Ball State,fbs,115.19300459138248,113.6606281733871,-1.5323764179953798,1.5323764179953798,0.86611281647656,0.8545911892735872,1,Indiana State (282)
2023,context,full,2084,Buffalo,fbs,117.56098285820542,116.58409398604131,-0.9768888721641105,0.9768888721641105,0.8839171643474092,0.8765721352333933,1,Fordham (2230)
2023,context,full,21,San Diego State,fbs,113.63208116855826,111.53189237568932,-2.1001887928689342,2.1001887928689342,0.8543765501395357,0.8385856569600701,1,Idaho State (304)
2023,context,full,2116,UCF,fbs,36.69403279039384,34.570270815593055,-2.123761974800786,2.123761974800786,0.2758949833864199,0.25992684823754175,1,Villanova (222)
2023,context,full,2117,Central Michigan,fbs,120.78037177548559,119.32396475694762,-1.4564070185379734,1.4564070185379734,0.9081230960562826,0.8971726673454709,1,New Hampshire (160)
2023,context,full,213,Penn State,fbs,6.667849676270851,6.345470342807879,-0.32237933346297254,0.32237933346297254,0.05013420809226204,0.047710303329382545,1,Delaware (48)
2023,context,full,2132,Cincinnati,fbs,91.3821540589751,88.91931919772976,-2.462834861245341,2.462834861245341,0.687083865105076,0.6685663097573666,1,Eastern Kentucky (2198)
2023,context,full,218,Temple,fbs,126.36782470939103,125.66213165225604,-0.7056930571349938,0.7056930571349938,0.9501340203713611,0.9448280575357597,1,Norfolk State (2450)
2023,context,full,2199,Eastern Michigan,fbs,121.13030416078038,120.24146561876877,-0.8888385420116123,0.8888385420116123,0.9107541666224089,0.9040711700659306,1,Howard (47)
2023,context,full,221,Pittsburgh,fbs,84.6316527975422,80.67481029684608,-3.9568425006961263,3.9568425006961263,0.6363282165228737,0.6065775210289178,1,Wofford (2747)
2023,context,full,2226,Florida Atlantic,fbs,108.62327109226733,106.56343087860203,-2.0598402136652965,2.0598402136652965,0.81671632400201,0.8012288035985116,1,Monmouth (2405)
2023,context,full,2229,Florida International,fbs,127.78426192075496,127.07784514942857,-0.7064167713263885,0.7064167713263885,0.9607839242162027,0.9554725199205155,1,Maine (311)
2023,context,full,2247,Georgia State,fbs,107.84215307877933,105.68402038581961,-2.1581326929597253,2.1581326929597253,0.8108432562314235,0.7946166946302227,1,Rhode Island (227)
2023,context,full,228,Clemson,fbs,25.77371646579261,23.7255973432627,-2.0481191225299114,2.0481191225299114,0.19378734184806473,0.1783879499493436,1,Charleston Southern (2127)
2023,context,full,2294,Iowa,fbs,53.76012715127573,51.74319270169804,-2.0169344495776897,2.0169344495776897,0.40421148234041904,0.3890465616669026,0,
2023,context,full,23,San José State,fbs,68.95566475994457,65.63126878558349,-3.3243959743610816,3.3243959743610816,0.5184636448116133,0.49346818635777057,1,Cal Poly (13)
2023,context,full,2305,Kansas,fbs,28.371144701653662,27.28227724616166,-1.0888674554920037,1.0888674554920037,0.21331687745604258,0.20512990410647863,1,Missouri State (2623)
2023,context,full,2306,Kansas State,fbs,13.028783579514315,12.205132838681564,-0.8236507408327505,0.8236507408327505,0.09796077879334071,0.09176791608031251,1,Southeast Missouri State (2546)
2023,context,full,2309,Kent State,fbs,130.40998504454708,130.20285050384206,-0.20713454070502735,0.20713454070502735,0.9805262033424593,0.9789688007807673,1,Central Connecticut (2115)
2023,context,full,2335,Liberty,fbs,54.33980895261124,52.211879134243205,-2.127929818368038,2.127929818368038,0.4085699921248966,0.3925705198063399,0,
2023,context,full,2348,Louisiana Tech,fbs,121.28008547204281,120.01840663592502,-1.2616788361177953,1.2616788361177953,0.9118803418950587,0.9023940348565791,1,Northwestern State (2466)
2023,context,full,235,Memphis,fbs,73.96889017501623,70.63850791968702,-3.330382255329212,3.330382255329212,0.5561570689850844,0.5311166008999024,1,Bethune-Cookman (2065)
2023,context,full,238,Vanderbilt,fbs,107.84468784009638,105.7483769201237,-2.09631091997268,2.09631091997268,0.8108623145871908,0.7951005783467948,1,Alabama A&M (2010)
2023,context,full,239,Baylor,fbs,97.40206956579475,94.97523375854705,-2.4268358072476985,2.4268358072476985,0.7323463877127424,0.7140995019439628,1,Long Island University (2341)
2023,context,full,2390,Miami,fbs,32.25853851465987,30.149829323074904,-2.108709191584964,2.108709191584964,0.24254540236586367,0.22669044603815716,1,Bethune-Cookman (2065)
2023,context,full,2393,Middle Tennessee,fbs,113.01106443908209,110.64266874819711,-2.368395690884981,2.368395690884981,0.8497072514216698,0.8318997650240384,1,Murray State (93)
2023,context,full,24,Stanford,fbs,106.92878487105159,105.90923806552384,-1.019546805527753,1.019546805527753,0.8039758260981322,0.7963100606430363,1,Sacramento State (16)
2023,context,full,242,Rice,fbs,96.95070781648126,93.96684137760802,-2.9838664388732354,2.9838664388732354,0.7289526903494832,0.7065176043429174,1,Texas Southern (2640)
2023,context,full,2426,Navy,fbs,116.29807690013698,114.43365943149706,-1.864417468639914,1.864417468639914,0.8744216308280975,0.8604034543721584,1,Wagner (2681)
2023,context,full,2429,Charlotte,fbs,127.41625870228984,126.52935266388486,-0.8869060384049732,0.8869060384049732,0.9580169827239837,0.951348516269811,1,South Carolina State (2569)
2023,context,full,2433,UL Monroe,fbs,126.97342041576243,126.40472959141746,-0.5686908243449693,0.5686908243449693,0.9546873715470859,0.9504115006873494,1,Lamar (2320)
2023,context,full,2439,UNLV,fbs,88.31072060866796,85.565439822598,-2.7452807860699693,2.7452807860699693,0.6639903805163004,0.6433491715984812,1,Bryant (2803)
2023,context,full,2440,Nevada,fbs,128.5276742809122,127.98283046946568,-0.5448438114465262,0.5448438114465262,0.9663734908339264,0.9622769208230503,1,Idaho (70)
2023,context,full,245,Texas A&M,fbs,24.867151424260243,23.487154944678593,-1.3799964795816493,1.3799964795816493,0.18697106334030258,0.17659514995998943,1,Abilene Christian (2000)
2023,context,full,2459,Northern Illinois,fbs,103.20604417341897,101.59576027545471,-1.6102838979642655,1.6102838979642655,0.7759852945369847,0.7638778968079302,1,Southern Illinois (79)
2023,context,full,248,Houston,fbs,86.84688142011134,84.48411486285057,-2.3627665572607697,2.3627665572607697,0.6529840708279049,0.6352189087432374,0,
2023,context,full,2483,Oregon,fbs,5.1159713917356475,4.896498481522977,-0.21947291021267024,0.21947291021267024,0.03846595031380186,0.03681577805656374,1,Portland State (2502)
2023,context,full,249,North Texas,fbs,110.1379693566539,108.11837670085923,-2.0195926557946677,2.0195926557946677,0.8281050327567963,0.8129201255703702,1,Abilene Christian (2000)
2023,context,full,25,California,fbs,62.79686365771425,60.076725731149345,-2.7201379265649024,2.7201379265649024,0.47215686960687403,0.4517047047454838,1,Idaho (70)
2023,context,full,2509,Purdue,fbs,83.52525918020935,81.78340992779512,-1.7418492524142266,1.7418492524142266,0.628009467520371,0.6149128565999633,0,
2023,context,full,251,Texas,fbs,6.483262413742511,6.144497904325457,-0.3387645094170546,0.3387645094170546,0.04874633393791362,0.046199232363349295,0,
2023,context,full,252,BYU,fbs,80.93433968255212,78.47812420320292,-2.456215479349197,2.456215479349197,0.608528869793625,0.5900610842346085,1,Southern Utah (253)
2023,context,full,2534,Sam Houston,fbs,121.51131119536034,119.94204587056004,-1.5692653248002983,1.5692653248002983,0.9136188811681228,0.9018198937636093,1,Kennesaw State (338)
2023,context,full,254,Utah,fbs,36.66629161612721,35.129323106383985,-1.5369685097432253,1.5369685097432253,0.275686403128776,0.26413024892018033,1,Weber State (2692)
2023,context,full,256,James Madison,fbs,53.76944320830419,50.42105933860331,-3.348383869700882,3.348383869700882,0.4042815278819864,0.3791057093128068,1,Bucknell (2083)
2023,context,full,2567,SMU,fbs,33.1465107492094,31.287456366210606,-1.8590543829987922,1.8590543829987922,0.2492218853324015,0.23524403282865117,1,Prairie View A&M (2504)
2023,context,full,2572,Southern Miss,fbs,118.86270562295822,117.55416761724626,-1.3085380057119522,1.3085380057119522,0.8937045535560768,0.8838659219341825,1,Alcorn State (2016)
2023,context,full,2579,South Carolina,fbs,53.350684459021195,50.425567591500084,-2.925116867521112,2.925116867521112,0.40113296585730224,0.37913960595112844,1,Furman (231)
2023,context,full,258,Virginia,fbs,94.85920269747496,92.33273629305172,-2.526466404423232,2.526466404423232,0.7132270879509395,0.6942310999477573,1,William & Mary (2729)
2023,context,full,259,Virginia Tech,fbs,58.918020792346546,56.07236378070251,-2.845657011644036,2.845657011644036,0.4429926375364402,0.42159672015565797,0,
2023,context,full,26,UCLA,fbs,42.74227083137433,40.83321624061147,-1.9090545907628567,1.9090545907628567,0.32137045737875436,0.30701666346324413,1,North Carolina Central (2428)
2023,context,full,2628,TCU,fbs,38.100389465711885,36.361031101152584,-1.7393583645593012,1.7393583645593012,0.286469093727157,0.27339121128686156,1,Nicholls (2447)
2023,context,full,2633,Tennessee,fbs,22.434942108970617,21.26599697833879,-1.1689451306318261,1.1689451306318261,0.16868377525541817,0.15989471412284806,1,Austin Peay (2046)
2023,context,full,2636,UTSA,fbs,71.82857085331288,69.01654648165479,-2.8120243716580973,2.8120243716580973,0.5400644425061119,0.5189214021177051,0,
2023,context,full,2638,UTEP,fbs,121.9674787277218,120.76574106662513,-1.2017376610966721,1.2017376610966721,0.9170487122385097,0.9080130907265047,1,Incarnate Word (2916)
2023,context,full,264,Washington,fbs,11.681033919255688,11.144484612574301,-0.5365493066813869,0.5365493066813869,0.08782732270117058,0.0837931173877767,0,
2023,context,full,2641,Texas Tech,fbs,46.0893961428002,43.87154810170559,-2.217848041094605,2.217848041094605,0.3465368131037609,0.32986126392259846,1,Tarleton State (2627)
2023,context,full,2649,Toledo,fbs,66.32768627899303,63.51144346012078,-2.8162428188722473,2.8162428188722473,0.49870440811272954,0.4775296500760961,1,Texas Southern (2640)
2023,context,full,265,Washington State,fbs,58.58638323355861,55.437039340351056,-3.1493438932075506,3.1493438932075506,0.4404991220568316,0.41681984466429367,1,Northern Colorado (2458)
2023,context,full,2653,Troy,fbs,44.65057100217798,42.07390324243356,-2.5766677597444243,2.5766677597444243,0.33571857896374424,0.3163451371611546,1,Stephen F. Austin (2617)
2023,context,full,2655,Tulane,fbs,68.20492461802134,65.32095728292252,-2.8839673350988164,2.8839673350988164,0.512818982090386,0.491135017164831,1,Nicholls (2447)
2023,context,full,2711,Western Michigan,fbs,117.88265722843863,116.1854089486351,-1.6972482798035315,1.6972482798035315,0.886335768634877,0.8735745033731962,1,Saint Francis (2598)
2023,context,full,275,Wisconsin,fbs,59.16734853675568,57.297841076884794,-1.8695074598708885,1.8695074598708885,0.4448672822312457,0.4308108351645473,0,
2023,context,full,2751,Wyoming,fbs,90.13080066112575,87.08154275927177,-3.049257901853977,3.049257901853977,0.677675192940795,0.6547484417990359,1,Portland State (2502)
2023,context,full,276,Marshall,fbs,103.24758604122268,99.385154851392,-3.862431189830673,3.862431189830673,0.7762976394076893,0.7472568033939249,1,UAlbany (399)
2023,context,full,277,West Virginia,fbs,51.03088452671373,48.004224080220844,-3.0266604464928832,3.0266604464928832,0.38369086110311074,0.3609340156407582,1,Duquesne (2184)
2023,context,full,278,Fresno State,fbs,93.81171981695053,91.68878142002397,-2.122938396926557,2.122938396926557,0.7053512768191769,0.6893893339851427,1,Eastern Washington (331)
2023,context,full,290,Georgia Southern,fbs,106.6288909308938,104.4339759555131,-2.194914975380698,2.194914975380698,0.8017209844428106,0.7852178643271662,1,The Citadel (2643)
2023,context,full,295,Old Dominion,fbs,104.40850697692306,102.01582613365753,-2.3926808432655378,2.3926808432655378,0.7850263682475418,0.7670362867192295,1,East Texas A&M (2837)
2023,context,full,30,USC,fbs,26.64945159174131,25.653947846491747,-0.9955037452495645,0.9955037452495645,0.20037181647925797,0.19288682591347178,0,
2023,context,full,309,Louisiana,fbs,94.21218592181353,91.55276266793165,-2.659423253881883,2.659423253881883,0.7083623001640115,0.6883666366009898,1,Northwestern State (2466)
2023,context,full,324,Coastal Carolina,fbs,83.47013842321996,79.45085500116735,-4.0192834220526095,4.0192834220526095,0.627595025738496,0.5973748496328373,1,Duquesne (2184)
2023,context,full,326,Texas State,fbs,96.8378706765573,93.84186802504875,-2.9960026515085474,2.9960026515085474,0.7281042908011827,0.7055779550755545,1,Jackson State (2296)
2023,context,full,328,Utah State,fbs,102.01437431657952,98.54607625834294,-3.4682980582365843,3.4682980582365843,0.7670253708013498,0.7409479417920521,1,Idaho State (304)
2023,context,full,333,Alabama,fbs,6.544181526027968,6.177675297485099,-0.3665062285428693,0.3665062285428693,0.049204372376150135,0.04644868644725638,1,Chattanooga (236)
2023,context,full,344,Mississippi State,fbs,71.40297667630675,68.65512891952038,-2.7478477567863706,2.7478477567863706,0.5368644862880206,0.5162039768384991,1,SE Louisiana (2545)
2023,context,full,349,Army,fbs,106.7213665436656,103.79087733059185,-2.9304892130737414,2.9304892130737414,0.802416289801997,0.7803825363202395,2,Delaware State (2169); Holy Cross (107)
2023,context,full,356,Illinois,fbs,73.95159692030134,72.04942003041319,-1.9021768898881533,1.9021768898881533,0.5560270445135439,0.5417249626346856,0,
2023,context,full,36,Colorado State,fbs,111.09461864603871,108.53830458184645,-2.5563140641922644,2.5563140641922644,0.8352978845566821,0.8160774780589959,1,Utah Tech (3101)
2023,context,full,38,Colorado,fbs,85.45686831787293,83.87373662790111,-1.5831316899718217,1.5831316899718217,0.6425328444952852,0.6306295987060234,0,
2023,context,full,41,UConn,fbs,121.82912184478248,120.46757560801875,-1.3615462367637292,1.3615462367637292,0.9160084349231765,0.9057712451730733,1,Sacred Heart (2529)
2023,context,full,5,UAB,fbs,116.14902319500017,113.85711518250827,-2.291908012491902,2.291908012491902,0.8733009262781968,0.856068535206829,1,North Carolina A&T (2448)
2023,context,full,52,Florida State,fbs,9.402711050154162,8.612167202257288,-0.790543847896874,0.790543847896874,0.07069707556506888,0.06475313685907735,1,North Alabama (2453)
2023,context,full,55,Jacksonville State,fbs,89.45607246874005,86.19870893151126,-3.257363537228784,3.257363537228784,0.6726020486371432,0.6481105934700095,1,East Tennessee State (2193)
2023,context,full,57,Florida,fbs,52.32263758246879,49.93582170097906,-2.3868158814897313,2.3868158814897313,0.3934032900937503,0.37545730602239896,1,McNeese (2377)
2023,context,full,58,South Florida,fbs,114.70421270256251,112.89987758782242,-1.8043351147400983,1.8043351147400983,0.8624376894929512,0.8488712600588152,1,Florida A&M (50)
2023,context,full,59,Georgia Tech,fbs,65.3484843317815,62.031385108827145,-3.3170992229543614,3.3170992229543614,0.4913419874570038,0.46640139179569284,1,South Carolina State (2569)
2023,context,full,6,South Alabama,fbs,76.67229053634519,73.26927147854354,-3.403019057801643,3.403019057801643,0.5764833874913172,0.550896778034162,1,SE Louisiana (2545)
2023,context,full,61,Georgia,fbs,3.2126773157516055,3.0901588294997238,-0.12251848625188178,0.12251848625188178,0.024155468539485758,0.02323427691353176,1,UT Martin (2630)
2023,context,full,62,Hawai'i,fbs,123.84699528296547,122.36814842978528,-1.4788468531801868,1.4788468531801868,0.9311804156613945,0.920061266389363,1,UAlbany (399)
2023,context,full,66,Iowa State,fbs,36.115595989740605,34.62756867978509,-1.4880273099555126,1.4880273099555126,0.27154583450932784,0.26035765924650445,1,Northern Iowa (2460)
2023,context,full,68,Boise State,fbs,55.29646909167299,52.38160681084995,-2.914862280823037,2.914862280823037,0.4157629255013007,0.3938466677507515,1,North Dakota (155)
2023,context,full,77,Northwestern,fbs,82.32039339924664,80.49352640980058,-1.82686698944606,1.82686698944606,0.6189503263101251,0.6052144842842149,1,Howard (47)
2023,context,full,8,Arkansas,fbs,72.8954891591884,70.5590615287931,-2.336427630395306,2.336427630395306,0.5480863846555519,0.5305192596149857,1,Western Carolina (2717)
2023,context,full,84,Indiana,fbs,96.08570610280381,94.0016727373719,-2.0840333654319068,2.0840333654319068,0.722448918066194,0.7067794942659542,1,Indiana State (282)
2023,context,full,87,Notre Dame,fbs,9.682923870213852,9.059736566309663,-0.6231873039041886,0.6231873039041886,0.07280393887378836,0.06811832004744107,1,Tennessee State (2634)
2023,context,full,9,Arizona State,fbs,101.2990208296158,99.4114539739724,-1.8875668556433993,1.8875668556433993,0.761646773155006,0.7474545411576872,1,Southern Utah (253)
2023,context,full,96,Kentucky,fbs,36.93511575457459,35.40623760748379,-1.5288781470908006,1.5288781470908006,0.2777076372524405,0.266212312838224,1,Eastern Kentucky (2198)
2023,context,full,97,Louisville,fbs,29.00899686556442,26.418221621039294,-2.590775244525126,2.590775244525126,0.21811275838770242,0.19863324527097212,1,Murray State (93)
2023,context,full,98,Western Kentucky,fbs,97.10138980326201,95.02114447002566,-2.0802453332363484,2.0802453332363484,0.7300856376185113,0.7144446952633509,1,Houston Christian (2277)
2023,context,full,99,LSU,fbs,8.73704445374036,8.19414063469668,-0.5429038190436799,0.5429038190436799,0.0656920635619576,0.061610079960125415,1,Grambling (2755)
2023,history,full,103,Boston College,fbs,97.02298337207547,93.92886157937698,-3.0941217926984876,3.0941217926984876,0.7294961155795149,0.706232041950203,1,Holy Cross (107)
2023,history,full,113,Massachusetts,fbs,128.98372428443693,128.37889030183993,-0.6048339825970004,0.6048339825970004,0.9698024382288492,0.9652548142995484,1,Merrimack (2771)
2023,history,full,12,Arizona,fbs,24.25914986696692,22.91511095682049,-1.344038910146427,1.344038910146427,0.18239962305990165,0.17229406734451497,1,Northern Arizona (2464)
2023,history,full,120,Maryland,fbs,41.281435325813206,39.135064493057385,-2.146370832755821,2.146370832755821,0.3103867317730316,0.2942486052109578,1,Towson (119)
2023,history,full,127,Michigan State,fbs,93.86101889841112,91.4070403595154,-2.4539785388957114,2.4539785388957114,0.7057219466045949,0.6872709801467324,1,Richmond (257)
2023,history,full,130,Michigan,fbs,4.091612665181543,3.9397785552813676,-0.15183410990017565,0.15183410990017565,0.030764005001364985,0.029622395152491484,0,
2023,history,full,135,Minnesota,fbs,85.23821965399686,83.38325295093588,-1.854966703060981,1.854966703060981,0.6408888695789238,0.6269417515107961,0,
2023,history,full,142,Missouri,fbs,18.221611402624735,16.833782197018937,-1.3878292056057973,1.3878292056057973,0.13700459701221604,0.1265697909550296,1,South Dakota (233)
2023,history,full,145,Ole Miss,fbs,20.69199952957149,19.25164468296455,-1.4403548466069402,1.4403548466069402,0.15557894383136459,0.1447492081425906,1,Mercer (2382)
2023,history,full,150,Duke,fbs,39.81407578318918,36.64702874202942,-3.167047041159762,3.167047041159762,0.29935395325706154,0.275541569488943,1,Lafayette (322)
2023,history,full,151,East Carolina,fbs,106.46272042152914,103.99691173151272,-2.4658086900164164,2.4658086900164164,0.8004715821167605,0.781931667154231,1,Gardner-Webb (2241)
2023,history,full,152,NC State,fbs,50.60096518730037,46.90477766905678,-3.6961875182435904,3.6961875182435904,0.3804583848669201,0.3526675012711036,1,VMI (2678)
2023,history,full,153,North Carolina,fbs,36.36904151837296,33.630108637720284,-2.7389328806526763,2.7389328806526763,0.2734514399877666,0.2528579596821074,1,Campbell (2097)
2023,history,full,154,Wake Forest,fbs,86.9340050711618,83.82306927247102,-3.1109357986907895,3.1109357986907895,0.6536391358733971,0.6302486411463987,1,Elon (2210)
2023,history,full,158,Nebraska,fbs,67.72622113674095,65.59314975275275,-2.133071383988195,2.133071383988195,0.5092197077950447,0.4931815770883666,0,
2023,history,full,164,Rutgers,fbs,68.85881675171002,65.8902789307401,-2.968537820969928,2.968537820969928,0.5177354642985716,0.4954156310581962,1,Wagner (2681)
2023,history,full,166,New Mexico State,fbs,86.90362333801336,85.03950940785649,-1.8641139301568757,1.8641139301568757,0.6534107017895742,0.6393948075778683,1,Western Illinois (2710)
2023,history,full,167,New Mexico,fbs,120.42815342848593,118.82989189691463,-1.5982615315712962,1.5982615315712962,0.9054748378081648,0.8934578338113882,1,Tennessee Tech (2635)
2023,history,full,183,Syracuse,fbs,75.61611188263852,72.10268649492255,-3.5134253877159694,3.5134253877159694,0.5685421946063046,0.5421254623678388,1,Colgate (2142)
2023,history,full,189,Bowling Green,fbs,89.74809644563324,87.78399535260401,-1.9641010930292282,1.9641010930292282,0.6747977176363401,0.6600300402451429,1,Eastern Illinois (2197)
2023,history,full,193,Miami (OH),fbs,76.29611304217428,73.7476415917134,-2.5484714504608803,2.5484714504608803,0.5736549852795059,0.5544935458023564,1,Delaware State (2169)
2023,history,full,194,Ohio State,fbs,3.945040351428542,3.761248882877439,-0.18379146855110307,0.18379146855110307,0.02966195752953791,0.02828006678855217,1,Youngstown State (2754)
2023,history,full,195,Ohio,fbs,92.67190253996537,90.10077253854509,-2.5711300014202862,2.5711300014202862,0.6967812221050028,0.6774494175830458,1,Long Island University (2341)
2023,history,full,197,Oklahoma State,fbs,53.1918928482503,50.582632096313155,-2.6092607519371427,2.6092607519371427,0.39993904397180674,0.3803205420775425,1,Central Arkansas (2110)
2023,history,full,2,Auburn,fbs,46.10022781561183,44.002228001243985,-2.0979998143678458,2.0979998143678458,0.3466182542527205,0.33084381955822545,1,Samford (2535)
2023,history,full,2005,Air Force,fbs,66.82050253275304,62.46618434528148,-4.354318187471563,4.354318187471563,0.5024097934793461,0.46967055898707877,1,Robert Morris (2523)
2023,history,full,2006,Akron,fbs,127.70833536366618,127.20192733406755,-0.5064080295986315,0.5064080295986315,0.9602130478471141,0.9564054686771997,1,Morgan State (2415)
2023,history,full,201,Oklahoma,fbs,8.926715286364493,8.432085177087716,-0.49463010927677686,0.49463010927677686,0.06711816004785333,0.06339913666983245,0,
2023,history,full,202,Tulsa,fbs,117.37506834671919,116.11563579608062,-1.2594325506385644,1.2594325506385644,0.8825193108775878,0.8730498932036137,1,Arkansas-Pine Bluff (2029)
2023,history,full,2026,App State,fbs,69.66432084856007,66.13553669354559,-3.5287841550144776,3.5287841550144776,0.523791886079399,0.4972596743875608,1,Gardner-Webb (2241)
2023,history,full,2032,Arkansas State,fbs,107.49075009178459,104.7659570767949,-2.724793014989686,2.724793014989686,0.8082011285096585,0.7877139629834203,1,Stony Brook (2619)
2023,history,full,204,Oregon State,fbs,19.49665155155963,18.206157229430715,-1.2904943221289145,1.2904943221289145,0.14659136504932052,0.13688840022128357,1,UC Davis (302)
2023,history,full,2050,Ball State,fbs,113.29452046882984,111.45353774158357,-1.8409827272462707,1.8409827272462707,0.851838499765638,0.8379965243728088,1,Indiana State (282)
2023,history,full,2084,Buffalo,fbs,116.8570098688334,115.68424070778148,-1.1727691610519173,1.1727691610519173,0.8786241343521308,0.869806321111139,1,Fordham (2230)
2023,history,full,21,San Diego State,fbs,110.06639621507209,107.48647825799922,-2.5799179570728654,2.5799179570728654,0.8275668888351285,0.8081690094586408,1,Idaho State (304)
2023,history,full,2116,UCF,fbs,35.429016297582805,33.19305605864991,-2.235960238932897,2.235960238932897,0.26638358118483313,0.2495718500650369,1,Villanova (222)
2023,history,full,2117,Central Michigan,fbs,119.54444088157337,117.78886115741574,-1.7555797241576272,1.7555797241576272,0.8988303825682208,0.8856305350181635,1,New Hampshire (160)
2023,history,full,213,Penn State,fbs,6.4342914532809,6.100487562517388,-0.33380389076351147,0.33380389076351147,0.04837813122767594,0.045868327537724726,1,Delaware (48)
2023,history,full,2132,Cincinnati,fbs,86.36516013498185,83.5514888101356,-2.813671324846254,2.813671324846254,0.649362106278059,0.6282066827829744,1,Eastern Kentucky (2198)
2023,history,full,218,Temple,fbs,126.42543558579612,125.60228506598789,-0.8231505198082374,0.8231505198082374,0.95056718485561,0.9443780832029164,1,Norfolk State (2450)
