evaluation_protocol,season,subdivision,team_id,team_name,c_full_nll,c_minus_rp_nll,rp_contribution_nll,c_full_crps,c_minus_rp_crps,rp_contribution_crps,prediction_source
frozen_through_2021,2023,fbs,2132,Cincinnati,4.66631595050173,5.254691969843425,0.5883760193416956,0.12535021267921093,0.2348798822777518,0.10952966959854088,context_model
frozen_through_2021,2023,fbs,218,Temple,4.037144691052161,3.937211865809166,-0.09993282524299474,0.12069134460453607,0.11295486117680982,-0.007736483427726246,context_model
frozen_through_2021,2023,fbs,2199,Eastern Michigan,4.33500582183265,4.488611708576721,0.15360588674407172,0.12484768616164652,0.14977050979724144,0.02492282363559492,context_model
frozen_through_2021,2023,fbs,221,Pittsburgh,5.2431846983825805,5.631268539895933,0.3880838415133523,0.22131635414017947,0.2829146992716526,0.06159834513147311,context_model
frozen_through_2021,2023,fbs,2226,Florida Atlantic,4.203252279357787,4.30691476346428,0.10366248410649348,0.07209824673686951,0.09160652652157222,0.01950827978470271,context_model
frozen_through_2021,2023,fbs,2229,Florida International,3.2711852018388017,3.316860594114165,0.045675392275363436,0.04300858639450827,0.04717043322147004,0.004161846826961774,context_model
frozen_through_2021,2023,fbs,2247,Georgia State,4.7298536451643765,4.751357279736683,0.02150363457230675,0.08469726204711911,0.08572530631300446,0.0010280442658853473,context_model
frozen_through_2021,2023,fbs,228,Clemson,4.25363380804295,4.307995040059244,0.05436123201629428,0.04892988894548046,0.051864290248546434,0.0029344013030659713,context_model
frozen_through_2021,2023,fbs,2294,Iowa,4.277720080307928,4.310546302197216,0.0328262218892883,0.06078125771048886,0.060042279637160606,-0.0007389780733282544,context_model
frozen_through_2021,2023,fbs,23,San José State,5.169477071421183,5.187630311069766,0.01815323964858262,0.1666224736214429,0.16874660783394008,0.0021241342124971863,context_model
frozen_through_2021,2023,fbs,2305,Kansas,4.439762152062789,4.89098406624624,0.45122191418345103,0.12347126718133668,0.20075665248653218,0.0772853853051955,context_model
frozen_through_2021,2023,fbs,2306,Kansas State,3.900571934674087,3.821214898100153,-0.079357036573934,0.07067507744438482,0.05639593181954825,-0.014279145624836571,context_model
frozen_through_2021,2023,fbs,2309,Kent State,4.5823613547574995,6.180162664763061,1.5978013100055612,0.09443700731539632,0.17627041850080274,0.08183341118540642,context_model
frozen_through_2021,2023,fbs,2335,Liberty,5.949469892045752,5.483678863566055,-0.4657910284796962,0.33460623904025066,0.2759727127188771,-0.058633526321373586,context_model
frozen_through_2021,2023,fbs,2348,Louisiana Tech,3.5786855952464407,3.8536714575066227,0.27498586226018196,0.06414258529959047,0.09250238300933242,0.028359797709741952,context_model
frozen_through_2021,2023,fbs,235,Memphis,4.778414999904877,4.638320348782422,-0.140094651122455,0.1395066465178686,0.10903468624355508,-0.03047196027431351,context_model
frozen_through_2021,2023,fbs,238,Vanderbilt,4.898442623742895,4.993088509698673,0.09464588595577794,0.19117764483621075,0.20592627006954264,0.014748625233331897,context_model
frozen_through_2021,2023,fbs,239,Baylor,5.392244617841874,5.327349978444684,-0.06489463939719009,0.2548236848192756,0.24635460140017776,-0.008469083419097828,context_model
frozen_through_2021,2023,fbs,2390,Miami,4.493935545383178,4.508893462190702,0.014957916807524008,0.06493406780320966,0.06753317161098149,0.002599103807771827,context_model
frozen_through_2021,2023,fbs,2393,Middle Tennessee,4.17600422193173,4.1709848229186575,-0.0050193990130722455,0.04568006259799478,0.050121563035173934,0.004441500437179155,context_model
frozen_through_2021,2023,fbs,24,Stanford,4.546355243275047,4.758880353195556,0.21252510992050855,0.09813431491379379,0.13775538566159717,0.03962107074780338,context_model
frozen_through_2021,2023,fbs,242,Rice,4.536687223373375,4.493942470108048,-0.04274475326532645,0.06582232124610428,0.06153081611983406,-0.0042915051262702175,context_model
frozen_through_2021,2023,fbs,2426,Navy,4.248527344630166,4.269912541424197,0.021385196794030392,0.06091560743264175,0.0644764155036039,0.0035608080709621515,context_model
frozen_through_2021,2023,fbs,2429,Charlotte,3.1482676538514878,3.321005794805402,0.17273814095391415,0.02072376705218637,0.04338314467577915,0.022659377623592783,context_model
frozen_through_2021,2023,fbs,2433,UL Monroe,2.9302557380961516,3.1660349844163718,0.23577924632022018,0.03278232055873207,0.05073697324852017,0.017954652689788096,context_model
frozen_through_2021,2023,fbs,2439,UNLV,5.792514347368256,5.6150668950485025,-0.17744745231975312,0.2688475270007886,0.24670508096656132,-0.022142446034227298,context_model
frozen_through_2021,2023,fbs,2440,Nevada,3.0189274008962164,3.2003169018295052,0.18138950093328887,0.029171938046970304,0.04414255022834038,0.014970612181370073,context_model
frozen_through_2021,2023,fbs,245,Texas A&M,4.44902444688028,4.485692631921625,0.036668185041344614,0.07658603191875078,0.08319396536569876,0.006607933446947975,context_model
frozen_through_2021,2023,fbs,2459,Northern Illinois,4.615557107698932,4.574252144528785,-0.041304963170147424,0.07633211364711315,0.07099093357667934,-0.0053411800704338125,context_model
frozen_through_2021,2023,fbs,248,Houston,4.626297217121154,4.870985445097316,0.24468822797616152,0.09236242980344024,0.14243188316681557,0.05006945336337533,context_model
frozen_through_2021,2023,fbs,2483,Oregon,3.0963765378747397,3.2752282594739204,0.17885172159918072,0.04485077077349832,0.05695796692523356,0.012107196151735243,context_model
frozen_through_2021,2023,fbs,249,North Texas,4.290324037041435,4.355103040084219,0.06477900304278439,0.05900662958020905,0.07286748952846075,0.013860859948251703,context_model
frozen_through_2021,2023,fbs,25,California,4.665236275575133,4.629460597693383,-0.03577567788174996,0.088713669759314,0.07945965618667339,-0.009254013572640607,context_model
frozen_through_2021,2023,fbs,2509,Purdue,4.663813935860045,4.7746238819416496,0.11080994608160477,0.07953248255088934,0.1012472733818636,0.02171479083097426,context_model
frozen_through_2021,2023,fbs,251,Texas,3.1418153404017906,3.226878747096296,0.08506340669450552,0.04873107166775494,0.055578338587161484,0.006847266919406542,context_model
frozen_through_2021,2023,fbs,252,BYU,4.684972808523996,4.802386488798169,0.11741368027417298,0.08150157014540192,0.1038075129041088,0.022305942758706884,context_model
frozen_through_2021,2023,fbs,2534,Sam Houston,3.7465049735338756,3.7465049735338756,0.0,0.06309041404902362,0.06309041404902362,0.0,h_fallback
frozen_through_2021,2023,fbs,254,Utah,4.47292519638804,4.442850141812915,-0.030075054575124938,0.06419549408860317,0.06108782874352613,-0.003107665345077039,context_model
frozen_through_2021,2023,fbs,256,James Madison,7.414373337397405,6.286290643476164,-1.1280826939212405,0.4947970601035089,0.38297151850869354,-0.11182554159481534,context_model
frozen_through_2021,2023,fbs,2567,SMU,5.010845172104201,4.787579258047598,-0.22326591405660245,0.20003542654819073,0.1574843128777748,-0.04255111367041592,context_model
frozen_through_2021,2023,fbs,2572,Southern Miss,4.424819319149015,4.446898467788589,0.022079148639574164,0.1453794059666289,0.14899221614194838,0.0036128101753194752,context_model
frozen_through_2021,2023,fbs,2579,South Carolina,4.749354760728607,4.783859237942836,0.03450447721422911,0.09741958620834393,0.10204025519427184,0.004620668985927917,context_model
frozen_through_2021,2023,fbs,258,Virginia,4.507227566318066,4.602443627207622,0.09521606088955625,0.06696936086304191,0.0901628323432958,0.0231934714802539,context_model
frozen_through_2021,2023,fbs,259,Virginia Tech,4.726111973005421,4.72275809339602,-0.0033538796094010337,0.11015365301857294,0.10874084170671006,-0.0014128113118628827,context_model
frozen_through_2021,2023,fbs,26,UCLA,4.609446623359105,4.4836518347370244,-0.1257947886220805,0.10791730355594777,0.07658989963951064,-0.031327403916437124,context_model
frozen_through_2021,2023,fbs,2628,TCU,4.92262263285951,5.462891475887985,0.5402688430284748,0.12782843702727015,0.19017538070143739,0.06234694367416724,context_model
frozen_through_2021,2023,fbs,2633,Tennessee,3.894143293529673,3.9657955410324526,0.07165224750277943,0.03407574325404486,0.03543198287637412,0.0013562396223292597,context_model
frozen_through_2021,2023,fbs,2636,UTSA,4.675871444594858,4.676919369822453,0.0010479252275956696,0.07594733800976712,0.0753234205390457,-0.0006239174707214218,context_model
frozen_through_2021,2023,fbs,2638,UTEP,3.598829458571821,3.624471752457242,0.025642293885421275,0.029240432956553694,0.03255679928896469,0.0033163663324109957,context_model
frozen_through_2021,2023,fbs,264,Washington,4.411269644395147,5.074854469093221,0.6635848246980744,0.12435396478020373,0.17510146075178853,0.0507474959715848,context_model
frozen_through_2021,2023,fbs,2641,Texas Tech,4.510632151493142,4.473003131624259,-0.03762901986888245,0.0654186427521107,0.06203622832234077,-0.003382414429769935,context_model
frozen_through_2021,2023,fbs,2649,Toledo,4.697653135639055,4.767828870571504,0.070175734932449,0.10706803928862409,0.11970935118692624,0.012641311898302157,context_model
frozen_through_2021,2023,fbs,265,Washington State,4.636606882995093,4.658921078955472,0.0223141959603792,0.08018581899764582,0.08190672513158435,0.001720906133938535,context_model
frozen_through_2021,2023,fbs,2653,Troy,5.2362838851756965,5.095561199650681,-0.14072268552501566,0.2476380619037546,0.22567233315607327,-0.021965728747681323,context_model
frozen_through_2021,2023,fbs,2655,Tulane,4.660497531319256,4.646951134753803,-0.013546396565452312,0.10828164995213893,0.10351490354709092,-0.004766746405048011,context_model
frozen_through_2021,2023,fbs,2711,Western Michigan,4.088428575767885,4.161192145988517,0.07276357022063173,0.0661814582588748,0.07905049388970872,0.012869035630833928,context_model
frozen_through_2021,2023,fbs,275,Wisconsin,4.58342354168323,4.601873186061686,0.018449644378456753,0.06867124765762485,0.06992932668180107,0.0012580790241762257,context_model
frozen_through_2021,2023,fbs,2751,Wyoming,5.445945654118745,5.609975747541282,0.16403009342253672,0.23621418298962085,0.2610526300656566,0.024838447076035747,context_model
frozen_through_2021,2023,fbs,276,Marshall,4.5501023297682215,4.599977983321712,0.04987565355349055,0.07066823842192842,0.08129252788825947,0.010624289466331052,context_model
frozen_through_2021,2023,fbs,277,West Virginia,4.750281784048039,4.450364327604566,-0.299917456443473,0.1524943663150464,0.09227327716773359,-0.060221089147312806,context_model
frozen_through_2021,2023,fbs,278,Fresno State,4.955801679534544,4.705101562995026,-0.2507001165395186,0.13542309137044678,0.08412533105845703,-0.05129776031198975,context_model
frozen_through_2021,2023,fbs,290,Georgia Southern,4.422445199330158,4.447019202058898,0.02457400272873933,0.06335937874722303,0.06859107932444004,0.005231700577217016,context_model
frozen_through_2021,2023,fbs,295,Old Dominion,4.878912523631059,4.636296149142477,-0.2426163744885823,0.10527744372920891,0.0756866182329695,-0.029590825496239412,context_model
frozen_through_2021,2023,fbs,30,USC,4.203978414136518,4.159786976047941,-0.044191438088577506,0.04908397236973319,0.04626253814731479,-0.002821434222418401,context_model
frozen_through_2021,2023,fbs,309,Louisiana,4.591999168508902,4.620656226300563,0.02865705779166028,0.08830390677998694,0.09093007510110546,0.002626168321118519,context_model
frozen_through_2021,2023,fbs,324,Coastal Carolina,4.710723755936417,4.775899905405698,0.06517614946928063,0.08020175330068904,0.09179385269844811,0.01159209939775907,context_model
frozen_through_2021,2023,fbs,326,Texas State,5.571120354335817,5.39442439920928,-0.17669595512653746,0.1988510265738659,0.17920679274307869,-0.019644233830787228,context_model
frozen_through_2021,2023,fbs,328,Utah State,4.497059588676727,4.474960121210149,-0.022099467466578204,0.06292199082820658,0.06134369982926352,-0.0015782909989430632,context_model
frozen_through_2021,2023,fbs,333,Alabama,2.8272668613106005,2.7855875318800587,-0.041679329430541756,0.02662689601610203,0.022599346512912708,-0.004027549503189322,context_model
frozen_through_2021,2023,fbs,344,Mississippi State,4.920407145741219,5.00142199728573,0.08101485154451105,0.13047288667217216,0.14383287076893517,0.013359984096763006,context_model
frozen_through_2021,2023,fbs,349,Army,4.577108991078212,4.601978892770145,0.024869901691932483,0.06779174389281942,0.0688772905796749,0.001085546686855482,context_model
frozen_through_2021,2023,fbs,356,Illinois,4.755182700918858,4.883936008607935,0.12875330768907745,0.09409922617525666,0.1177222020250533,0.02362297584979664,context_model
frozen_through_2021,2023,fbs,36,Colorado State,4.338210827281458,4.331790796768741,-0.006420030512717112,0.06239336446381338,0.05321918235390756,-0.009174182109905824,context_model
frozen_through_2021,2023,fbs,38,Colorado,5.1508207004197875,4.739596826243057,-0.4112238741767307,0.15120552008504573,0.08765064562420574,-0.06355487446083999,context_model
frozen_through_2021,2023,fbs,41,UConn,4.017042978943377,4.057148719304266,0.04010574036088865,0.09548570926936746,0.10130393413567576,0.0058182248663083,context_model
frozen_through_2021,2023,fbs,5,UAB,4.328517910985402,4.470617362076517,0.14209945109111466,0.10410631151271924,0.13069193811158936,0.02658562659887012,context_model
frozen_through_2021,2023,fbs,52,Florida State,3.5224936428283016,3.6292686386923863,0.10677499586408468,0.06232995069669789,0.07221168685047544,0.009881736153777548,context_model
frozen_through_2021,2023,fbs,55,Jacksonville State,5.2479151139319,5.2479151139319,0.0,0.16462013375153542,0.16462013375153542,0.0,h_fallback
frozen_through_2021,2023,fbs,57,Florida,4.770526236063172,4.9677644954280185,0.1972382593648465,0.103415271693847,0.13145831693534057,0.028043045241493578,context_model
frozen_through_2021,2023,fbs,58,South Florida,4.928456626740672,4.736866709141022,-0.19158991759965005,0.1129342478546986,0.08848623849115954,-0.024448009363539067,context_model
frozen_through_2021,2023,fbs,59,Georgia Tech,4.883016933077037,4.641969153964117,-0.24104777911292086,0.1406282251151971,0.09156226397742429,-0.04906596113777281,context_model
frozen_through_2021,2023,fbs,6,South Alabama,4.745641926736091,4.872639075368375,0.12699714863228362,0.09452530587298816,0.11655639078531979,0.022031084912331633,context_model
frozen_through_2021,2023,fbs,61,Georgia,1.9352420902541212,1.9237077058131995,-0.011534384440921697,0.00881939443366697,0.007820301357274823,-0.0009990930763921473,context_model
frozen_through_2021,2023,fbs,62,Hawai'i,4.190171301972552,4.187232768783658,-0.0029385331888942545,0.05258424844043953,0.05203987490492504,-0.0005443735355144946,context_model
frozen_through_2021,2023,fbs,66,Iowa State,4.555465034759424,4.567175052889121,0.01171001812969763,0.08980452969149404,0.08913311272795753,-0.0006714169635365086,context_model
frozen_through_2021,2023,fbs,68,Boise State,4.526752941223202,4.622384210416099,0.09563126919289733,0.06578410594132016,0.08814591734873738,0.02236181140741722,context_model
frozen_through_2021,2023,fbs,77,Northwestern,5.102693946710813,5.043411229383503,-0.05928271732731005,0.18650120169566267,0.17517237146984507,-0.011328830225817599,context_model
frozen_through_2021,2023,fbs,8,Arkansas,5.107950410117605,5.3051588017864155,0.1972083916688101,0.17656679224623054,0.20879755375516884,0.032230761508938305,context_model
frozen_through_2021,2023,fbs,84,Indiana,4.473472387969842,4.520045931968771,0.04657354399892899,0.06977222826276094,0.08037393783581258,0.010601709573051635,context_model
frozen_through_2021,2023,fbs,87,Notre Dame,3.7647461904446473,3.6149308114616527,-0.14981537898299457,0.06933296555814839,0.0469922946902853,-0.022340670867863087,context_model
frozen_through_2021,2023,fbs,9,Arizona State,4.626304047636722,4.6382199994255275,0.011915951788805224,0.0979877133787253,0.09896056640942281,0.0009728530306975097,context_model
frozen_through_2021,2023,fbs,96,Kentucky,4.518900324325729,4.538851763101547,0.019951438775817287,0.06591260361132859,0.06683662707198973,0.0009240234606611442,context_model
frozen_through_2021,2023,fbs,97,Louisville,4.471359090095464,4.14011211181323,-0.33124697828223404,0.13339843762326523,0.07235328967221157,-0.06104514795105366,context_model
frozen_through_2021,2023,fbs,98,Western Kentucky,4.767751321297064,4.767141817865748,-0.0006095034313160497,0.09474803878561337,0.09251232806165648,-0.0022357107239568963,context_model
frozen_through_2021,2023,fbs,99,LSU,3.446518607013816,3.442522442144194,-0.003996164869621843,0.022512259778814082,0.02551277608022431,0.0030005163014102283,context_model
frozen_through_2021,2024,fbs,103,Boston College,4.564806842948821,4.631927209333084,0.06712036638426344,0.0675883853943553,0.08231895888741929,0.01473057349306399,context_model
frozen_through_2021,2024,fbs,113,Massachusetts,3.0719053094852486,3.095701331022109,0.023796021536860223,0.018326521421496614,0.023338864011878516,0.005012342590381903,context_model
frozen_through_2021,2024,fbs,12,Arizona,5.526776367294791,5.54541188086958,0.018635513574788654,0.2533842088589688,0.2568921830222319,0.0035079741632630945,context_model
frozen_through_2021,2024,fbs,120,Maryland,4.975744310016191,5.155859009857013,0.1801146998408223,0.1437451292010149,0.17436152490390722,0.03061639570289232,context_model
frozen_through_2021,2024,fbs,127,Michigan State,4.6429746874142666,4.734444052211289,0.09146936479702283,0.07496376944432609,0.0926625255875561,0.017698756143230007,context_model
frozen_through_2021,2024,fbs,130,Michigan,4.395711564052401,4.708416259381703,0.3127046953293027,0.06356758811485419,0.07735748237113509,0.013789894256280896,context_model
frozen_through_2021,2024,fbs,135,Minnesota,4.526588162422627,4.4976302618185775,-0.028957900604049236,0.11853273964570647,0.11149968679237744,-0.00703305285332903,context_model
frozen_through_2021,2024,fbs,142,Missouri,4.249002998972546,4.116444200844714,-0.13255879812783267,0.052391602422202616,0.044659677939263835,-0.00773192448293878,context_model
frozen_through_2021,2024,fbs,145,Ole Miss,3.437677624765721,3.565733204449307,0.12805557968358627,0.04395928051157858,0.057940214549146274,0.013980934037567692,context_model
frozen_through_2021,2024,fbs,150,Duke,4.571454534116749,4.572499718843895,0.0010451847271459869,0.07514583591165017,0.07095222792662974,-0.004193607985020428,context_model
frozen_through_2021,2024,fbs,151,East Carolina,5.450159588146518,5.1864927745947815,-0.2636668135517368,0.18484063466998057,0.1508543319724782,-0.033986302697502385,context_model
frozen_through_2021,2024,fbs,152,NC State,5.0569663676729695,5.291336429114357,0.23437006144138728,0.15328494083625369,0.19194374929079955,0.03865880845454586,context_model
frozen_through_2021,2024,fbs,153,North Carolina,4.770913427256411,4.824530063827707,0.053616636571296006,0.10304342083073442,0.11200081015140129,0.008957389320666864,context_model
frozen_through_2021,2024,fbs,154,Wake Forest,4.492696194922487,4.545555513829576,0.05285931890708895,0.06311101869554339,0.07679667790540519,0.013685659209861797,context_model
frozen_through_2021,2024,fbs,158,Nebraska,4.47100884649386,4.480796211462428,0.00978736496856758,0.07276080856541062,0.07360920790204545,0.0008483993366348308,context_model
frozen_through_2021,2024,fbs,164,Rutgers,4.578128081883754,4.587494509180529,0.009366427296774837,0.07122379707377417,0.06832795485094312,-0.002895842222831055,context_model
frozen_through_2021,2024,fbs,166,New Mexico State,3.456470717662196,4.165032504277057,0.7085617866148608,0.07444015020070717,0.14559154554607273,0.07115139534536556,context_model
frozen_through_2021,2024,fbs,167,New Mexico,4.508208189424739,4.26304262481464,-0.2451655646100992,0.0678962147386505,0.053294628092259225,-0.014601586646391274,context_model
frozen_through_2021,2024,fbs,183,Syracuse,5.29426707419598,4.908874951353266,-0.3853921228427133,0.24206842537249135,0.17850633077679345,-0.0635620945956979,context_model
frozen_through_2021,2024,fbs,189,Bowling Green,4.76507205584116,4.755758031272183,-0.009314024568976897,0.0963068271952889,0.09389635362935134,-0.002410473565937557,context_model
frozen_through_2021,2024,fbs,193,Miami (OH),4.6717305572550485,4.680207462902277,0.00847690564722825,0.07692289424912917,0.0761566486915831,-0.0007662455575460636,context_model
frozen_through_2021,2024,fbs,194,Ohio State,3.8539602988336363,2.8841873023593605,-0.9697729964742758,0.06178449598738453,0.037120645076300744,-0.024663850911083786,context_model
frozen_through_2021,2024,fbs,195,Ohio,6.273969755628295,5.417937128339366,-0.8560326272889291,0.3450920978547715,0.2345983516378682,-0.1104937462169033,context_model
frozen_through_2021,2024,fbs,197,Oklahoma State,6.772536539725293,6.352021873734071,-0.420514665991222,0.401227452083037,0.36125329794139593,-0.03997415414164107,context_model
frozen_through_2021,2024,fbs,2,Auburn,4.901128049034039,4.903974044459457,0.0028459954254183017,0.1276858666867568,0.12770146518647943,1.5598499722629944e-05,context_model
frozen_through_2021,2024,fbs,2005,Air Force,4.518286926481809,4.642461286158297,0.12417435967648771,0.11224471307542792,0.13645790435389382,0.024213191278465898,context_model
frozen_through_2021,2024,fbs,2006,Akron,4.736967849873347,4.320213113244714,-0.4167547366286328,0.07807181271958033,0.056242599934211934,-0.021829212785368396,context_model
frozen_through_2021,2024,fbs,201,Oklahoma,5.025560579363806,5.266992969277466,0.24143238991366012,0.12373326556458626,0.14572616370197422,0.02199289813738796,context_model
frozen_through_2021,2024,fbs,202,Tulsa,4.266838193679764,4.126547834802429,-0.14029035887733432,0.12518008496058164,0.11743453142998411,-0.0077455535305975265,context_model
frozen_through_2021,2024,fbs,2026,App State,4.704672359630912,4.559267858911539,-0.14540450071937272,0.11562887331545264,0.08240916251287538,-0.03321971080257727,context_model
frozen_through_2021,2024,fbs,2032,Arkansas State,4.592386759706359,4.556449018012579,-0.035937741693779834,0.09446827341270089,0.08557861876047435,-0.008889654652226547,context_model
frozen_through_2021,2024,fbs,204,Oregon State,4.763420794751156,5.421586611116598,0.6581658163654414,0.14750631615812793,0.26608179076608224,0.11857547460795431,context_model
frozen_through_2021,2024,fbs,2050,Ball State,3.672660182107442,3.702766577456331,0.030106395348889148,0.04498742877400193,0.04847675284030193,0.003489324066300002,context_model
frozen_through_2021,2024,fbs,2084,Buffalo,6.677854511257557,5.742619239992776,-0.9352352712647809,0.30484716183888805,0.23148746428563632,-0.07335969755325172,context_model
frozen_through_2021,2024,fbs,21,San Diego State,4.271034384367365,4.5917957751154725,0.3207613907481077,0.14339304970942715,0.18587360594792143,0.04248055623849428,context_model
frozen_through_2021,2024,fbs,2116,UCF,4.687001517660219,4.696768081962366,0.009766564302147174,0.08819643841655872,0.08803484866025137,-0.00016158975630735373,context_model
frozen_through_2021,2024,fbs,2117,Central Michigan,3.8259306393670083,3.8263776130386282,0.0004469736716199435,0.05720686830992278,0.05600105473108086,-0.0012058135788419258,context_model
frozen_through_2021,2024,fbs,213,Penn State,2.8837392746352255,2.950891300831881,0.06715202619665561,0.036410349711084665,0.041270787367179596,0.0048604376560949306,context_model
frozen_through_2021,2024,fbs,2132,Cincinnati,4.812170563667914,4.708897948553781,-0.10327261511413344,0.10508896174274068,0.08059261754310793,-0.024496344199632758,context_model
frozen_through_2021,2024,fbs,218,Temple,3.5454144822357527,3.47596349695978,-0.0694509852759726,0.025417192681011412,0.026987770009850465,0.0015705773288390533,context_model
frozen_through_2021,2024,fbs,2199,Eastern Michigan,4.074057803786517,4.134607729016474,0.060549925229956614,0.04437623306270558,0.06134385262220902,0.01696761955950344,context_model
frozen_through_2021,2024,fbs,221,Pittsburgh,4.682933468177919,4.688586595142265,0.005653126964346278,0.0753198900296918,0.07329859955185032,-0.0020212904778414836,context_model
frozen_through_2021,2024,fbs,2226,Florida Atlantic,3.4488876017985253,3.716401949963078,0.26751434816455255,0.027522112076534527,0.06676608536322144,0.03924397328668691,context_model
frozen_through_2021,2024,fbs,2229,Florida International,3.7439072224436094,3.7401540287719723,-0.0037531936716370673,0.03754566903918157,0.03838341517263882,0.0008377461334572456,context_model
frozen_through_2021,2024,fbs,2247,Georgia State,3.9940584484130395,4.085128051769506,0.09106960335646663,0.04805053919608312,0.06594414148077474,0.01789360228469162,context_model
frozen_through_2021,2024,fbs,228,Clemson,4.109950213008805,4.051514015941757,-0.0584361970670475,0.04292024644845838,0.03982173042415563,-0.00309851602430275,context_model
frozen_through_2021,2024,fbs,2294,Iowa,4.276631103040295,4.309711991135137,0.03308088809484211,0.05228514586895652,0.053488871477808536,0.0012037256088520132,context_model
frozen_through_2021,2024,fbs,23,San José State,4.538839124638109,4.590125878836202,0.05128675419809259,0.06458510723860873,0.078407486079158,0.013822378840549265,context_model
frozen_through_2021,2024,fbs,2305,Kansas,4.558376445875417,4.573334402542805,0.01495795666738875,0.07349581250977394,0.07574719740352255,0.002251384893748612,context_model
frozen_through_2021,2024,fbs,2306,Kansas State,4.255662739067048,4.2351388313565845,-0.020523907710463085,0.06354231923174887,0.051743078884414144,-0.011799240347334726,context_model
frozen_through_2021,2024,fbs,2309,Kent State,2.2550285080942314,2.080151261356681,-0.17487724673755034,0.025517790490979728,0.02275870761211652,-0.0027590828788632074,context_model
frozen_through_2021,2024,fbs,2335,Liberty,4.991369829505469,4.980708157572351,-0.010661671933118733,0.17229433270809535,0.17001954064422278,-0.0022747920638725716,context_model
frozen_through_2021,2024,fbs,2348,Louisiana Tech,3.9698398035802644,3.957902169570559,-0.011937634009705267,0.041537652987088315,0.04905909987396861,0.0075214468868802925,context_model
frozen_through_2021,2024,fbs,235,Memphis,4.495044256132262,4.554020376299165,0.05897612016690257,0.07654056694108209,0.08818017099343832,0.011639604052356228,context_model
frozen_through_2021,2024,fbs,238,Vanderbilt,5.711541958903258,5.0642908948813,-0.6472510640219573,0.29109329677822626,0.18664690061242561,-0.10444639616580065,context_model
frozen_through_2021,2024,fbs,239,Baylor,4.869923531052887,4.829990201983784,-0.039933329069103074,0.16561723844964105,0.15661675630800967,-0.009000482141631377,context_model
frozen_through_2021,2024,fbs,2390,Miami,4.031216207605845,3.9627446705099456,-0.06847153709589948,0.0842191575344965,0.07312312540660691,-0.011096032127889593,context_model
frozen_through_2021,2024,fbs,2393,Middle Tennessee,3.757688671208989,3.982909134047565,0.22522046283857566,0.09867752309124739,0.12127650876178106,0.022598985670533672,context_model
frozen_through_2021,2024,fbs,24,Stanford,4.712992383861787,4.547130874081616,-0.16586150978017056,0.13193557596547764,0.0998148169700164,-0.03212075899546124,context_model
frozen_through_2021,2024,fbs,242,Rice,4.315587582911041,4.304384203763072,-0.011203379147969095,0.050108239379311366,0.04960037893459432,-0.0005078604447170468,context_model
frozen_through_2021,2024,fbs,2426,Navy,6.683805408890976,6.56854953877313,-0.11525587011784566,0.40430202474280347,0.39520163765426614,-0.009100387088537332,context_model
frozen_through_2021,2024,fbs,2429,Charlotte,4.502244375668161,4.534186142556194,0.03194176688803285,0.07202092888275825,0.07391047499458833,0.0018895461118300788,context_model
frozen_through_2021,2024,fbs,2433,UL Monroe,5.332249837065483,4.686208511564236,-0.6460413255012467,0.12492984263202615,0.0812787815938496,-0.04365106103817655,context_model
frozen_through_2021,2024,fbs,2439,UNLV,5.636362658447334,5.516191126793541,-0.12017153165379302,0.29177322556944785,0.27570265301549657,-0.01607057255395128,context_model
frozen_through_2021,2024,fbs,2440,Nevada,4.099369445746419,3.988155166520769,-0.11121427922564964,0.044375942078506744,0.040825491736979753,-0.003550450341526991,context_model
frozen_through_2021,2024,fbs,245,Texas A&M,4.187033926242223,4.197145231828518,0.010111305586295138,0.051085153932119556,0.04853867240475583,-0.0025464815273637254,context_model
frozen_through_2021,2024,fbs,2459,Northern Illinois,4.701123027177548,4.702325316114997,0.0012022889374492252,0.0897098389359047,0.08917108450321018,-0.0005387544326945215,context_model
frozen_through_2021,2024,fbs,248,Houston,4.633146170967051,4.641233910554741,0.00808773958768949,0.07789584842019243,0.0779118804953507,1.6032075158267656e-05,context_model
frozen_through_2021,2024,fbs,2483,Oregon,3.0376771106253826,2.7761339302456656,-0.261543180379717,0.04832423727796565,0.036185922358892016,-0.012138314919073634,context_model
frozen_through_2021,2024,fbs,249,North Texas,4.601520376653724,4.511059709314373,-0.0904606673393511,0.06928490620076079,0.06128468133346308,-0.008000224867297713,context_model
frozen_through_2021,2024,fbs,25,California,4.688763691156217,4.731799947995376,0.04303625683915868,0.08712512338491771,0.09435732004450988,0.007232196659592169,context_model
frozen_through_2021,2024,fbs,2509,Purdue,4.684380819587259,4.912140021854453,0.22775920226719393,0.17314522206607666,0.20930222502928378,0.03615700296320712,context_model
frozen_through_2021,2024,fbs,251,Texas,2.9927296296028696,2.7359297695546694,-0.2567998600482002,0.04680726224197262,0.030990149574515548,-0.01581711266745707,context_model
frozen_through_2021,2024,fbs,252,BYU,4.749008880505489,4.737685177028954,-0.011323703476534774,0.19396385654338538,0.19462364186567613,0.0006597853222907457,context_model
frozen_through_2021,2024,fbs,2534,Sam Houston,6.073601967715547,5.952782323654758,-0.12081964406078871,0.2800224123541761,0.2693987905533503,-0.010623621800825767,context_model
