comparison,protocol,season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,delta_nll
P4_vs_P0,frozen_through_2021,2025,fbs,197,Oklahoma State,P4,P0,4.438365837623645,4.339604978686893,0.09876085893675235
P4_vs_P0,frozen_through_2021,2025,fbs,2,Auburn,P4,P0,4.8525722832015195,4.6487754884401555,0.20379679476136392
P4_vs_P0,frozen_through_2021,2025,fbs,2005,Air Force,P4,P0,4.384958893296864,4.392424296750698,-0.00746540345383373
P4_vs_P0,frozen_through_2021,2025,fbs,2006,Akron,P4,P0,3.6830435199326548,3.717968108433545,-0.03492458850089042
P4_vs_P0,frozen_through_2021,2025,fbs,201,Oklahoma,P4,P0,3.7929278947391856,3.5709645376449473,0.2219633570942383
P4_vs_P0,frozen_through_2021,2025,fbs,202,Tulsa,P4,P0,4.567294045000195,4.466410267863876,0.10088377713631935
P4_vs_P0,frozen_through_2021,2025,fbs,2026,App State,P4,P0,4.097262533353715,4.175565415152111,-0.07830288179839595
P4_vs_P0,frozen_through_2021,2025,fbs,2032,Arkansas State,P4,P0,4.763535381231978,4.6629242238247945,0.10061115740718307
P4_vs_P0,frozen_through_2021,2025,fbs,204,Oregon State,P4,P0,4.549375681932248,4.537103938945936,0.012271742986311729
P4_vs_P0,frozen_through_2021,2025,fbs,2050,Ball State,P4,P0,3.46999966954244,3.4432527910429562,0.026746878499483984
P4_vs_P0,frozen_through_2021,2025,fbs,2084,Buffalo,P4,P0,4.195126652872642,4.486234097401936,-0.2911074445292936
P4_vs_P0,frozen_through_2021,2025,fbs,21,San Diego State,P4,P0,6.644001619772417,6.19844224030751,0.44555937946490687
P4_vs_P0,frozen_through_2021,2025,fbs,2116,UCF,P4,P0,4.797607358259466,4.694843237008866,0.10276412125059942
P4_vs_P0,frozen_through_2021,2025,fbs,2117,Central Michigan,P4,P0,4.874265923045259,4.916627214001441,-0.04236129095618146
P4_vs_P0,frozen_through_2021,2025,fbs,213,Penn State,P4,P0,4.807946083733368,4.43349383152031,0.3744522522130582
P4_vs_P0,frozen_through_2021,2025,fbs,2132,Cincinnati,P4,P0,4.614107525213537,4.595299883660175,0.01880764155336223
P4_vs_P0,frozen_through_2021,2025,fbs,218,Temple,P4,P0,4.736840189879604,4.811160562977038,-0.074320373097434
P4_vs_P0,frozen_through_2021,2025,fbs,2199,Eastern Michigan,P4,P0,4.039402241389351,3.949606960849992,0.08979528053935892
P4_vs_P0,frozen_through_2021,2025,fbs,221,Pittsburgh,P4,P0,4.545832588218691,4.5033818325060935,0.04245075571259793
P4_vs_P0,frozen_through_2021,2025,fbs,2226,Florida Atlantic,P4,P0,4.274271648487057,4.258012717448683,0.016258931038374058
P4_vs_P0,frozen_through_2021,2025,fbs,2229,Florida International,P4,P0,4.627063997220332,4.629664121752527,-0.0026001245321953803
P4_vs_P0,frozen_through_2021,2025,fbs,2247,Georgia State,P4,P0,4.284092091473133,4.120604004095245,0.1634880873778881
P4_vs_P0,frozen_through_2021,2025,fbs,228,Clemson,P4,P0,5.279157936064291,5.381356365050045,-0.10219842898575404
P4_vs_P0,frozen_through_2021,2025,fbs,2294,Iowa,P4,P0,3.8103925612322085,3.8067657560214996,0.0036268052107089055
P4_vs_P0,frozen_through_2021,2025,fbs,23,San José State,P4,P0,3.90678096308866,3.951809635261812,-0.045028672173152096
P4_vs_P0,frozen_through_2021,2025,fbs,2305,Kansas,P4,P0,5.321599533006488,4.7234744919424205,0.5981250410640673
P4_vs_P0,frozen_through_2021,2025,fbs,2306,Kansas State,P4,P0,4.601426044033038,4.602072743161973,-0.0006466991289348911
P4_vs_P0,frozen_through_2021,2025,fbs,2309,Kent State,P4,P0,5.080228785225352,5.155776154366612,-0.07554736914126003
P4_vs_P0,frozen_through_2021,2025,fbs,2335,Liberty,P4,P0,4.5056356401423825,4.560240314695467,-0.05460467455308482
P4_vs_P0,frozen_through_2021,2025,fbs,2348,Louisiana Tech,P4,P0,5.224662232758414,5.102076035082668,0.12258619767574608
P4_vs_P0,frozen_through_2021,2025,fbs,235,Memphis,P4,P0,4.699956630922649,4.7255151845965155,-0.025558553673866946
P4_vs_P0,frozen_through_2021,2025,fbs,238,Vanderbilt,P4,P0,4.25484768988501,4.329829403002319,-0.0749817131173085
P4_vs_P0,frozen_through_2021,2025,fbs,239,Baylor,P4,P0,6.271471784436096,5.114189288592282,1.1572824958438135
P4_vs_P0,frozen_through_2021,2025,fbs,2390,Miami,P4,P0,3.515799370839064,3.77113393730146,-0.25533456646239605
P4_vs_P0,frozen_through_2021,2025,fbs,2393,Middle Tennessee,P4,P0,3.3128622497434956,3.344750803512624,-0.03188855376912825
P4_vs_P0,frozen_through_2021,2025,fbs,24,Stanford,P4,P0,4.626837096851983,4.560089600816123,0.06674749603586072
P4_vs_P0,frozen_through_2021,2025,fbs,242,Rice,P4,P0,4.154512817717478,4.15677542711923,-0.002262609401752158
P4_vs_P0,frozen_through_2021,2025,fbs,2426,Navy,P4,P0,4.868312149892124,4.826732605908376,0.0415795439837483
P4_vs_P0,frozen_through_2021,2025,fbs,2429,Charlotte,P4,P0,5.238012956015124,3.4114728208378304,1.8265401351772939
P4_vs_P0,frozen_through_2021,2025,fbs,2433,UL Monroe,P4,P0,3.858662315475959,3.865398462117284,-0.006736146641324936
P4_vs_P0,frozen_through_2021,2025,fbs,2439,UNLV,P4,P0,4.720340663638053,4.730484257484114,-0.010143593846060561
P4_vs_P0,frozen_through_2021,2025,fbs,2440,Nevada,P4,P0,3.8013567098499657,3.817522481762881,-0.01616577191291535
P4_vs_P0,frozen_through_2021,2025,fbs,245,Texas A&M,P4,P0,3.697041877230326,3.657100770651661,0.03994110657866523
P4_vs_P0,frozen_through_2021,2025,fbs,2459,Northern Illinois,P4,P0,3.8856053758403193,3.9246267813982563,-0.03902140555793698
P4_vs_P0,frozen_through_2021,2025,fbs,248,Houston,P4,P0,4.370392743371126,4.524419878008193,-0.15402713463706696
P4_vs_P0,frozen_through_2021,2025,fbs,2483,Oregon,P4,P0,2.466077967887509,2.663167837050329,-0.19708986916282
P4_vs_P0,frozen_through_2021,2025,fbs,249,North Texas,P4,P0,7.234533253006556,7.471471580032149,-0.2369383270255927
P4_vs_P0,frozen_through_2021,2025,fbs,25,California,P4,P0,4.67861952586254,4.853046152504535,-0.1744266266419956
P4_vs_P0,frozen_through_2021,2025,fbs,2509,Purdue,P4,P0,4.571461097280295,4.602556182579012,-0.031095085298717073
P4_vs_P0,frozen_through_2021,2025,fbs,251,Texas,P4,P0,4.02570212612935,3.741746101944191,0.28395602418515953
P4_vs_P0,frozen_through_2021,2025,fbs,252,BYU,P4,P0,4.207573492966553,4.1919250666527015,0.015648426313851438
P4_vs_P0,frozen_through_2021,2025,fbs,2534,Sam Houston,P4,P0,5.365036283971397,5.615496258688038,-0.25045997471664094
P4_vs_P0,frozen_through_2021,2025,fbs,254,Utah,P4,P0,4.771318697683743,4.91999220298802,-0.14867350530427714
P4_vs_P0,frozen_through_2021,2025,fbs,256,James Madison,P4,P0,4.938783822320921,5.3452326205929515,-0.40644879827203084
P4_vs_P0,frozen_through_2021,2025,fbs,2567,SMU,P4,P0,4.331999132670394,4.247830851050898,0.08416828161949663
P4_vs_P0,frozen_through_2021,2025,fbs,2572,Southern Miss,P4,P0,5.260130020988276,5.49708009686868,-0.2369500758804035
P4_vs_P0,frozen_through_2021,2025,fbs,2579,South Carolina,P4,P0,5.871252673987842,5.5432379542666474,0.3280147197211942
P4_vs_P0,frozen_through_2021,2025,fbs,258,Virginia,P4,P0,4.884139711645065,4.857448474835125,0.026691236809940122
P4_vs_P0,frozen_through_2021,2025,fbs,259,Virginia Tech,P4,P0,4.97704098161291,4.885241925115836,0.09179905649707365
P4_vs_P0,frozen_through_2021,2025,fbs,26,UCLA,P4,P0,4.78804882615788,4.697503983090778,0.09054484306710187
P4_vs_P0,frozen_through_2021,2025,fbs,2623,Missouri State,P4,P0,4.765918792499268,4.765918792499268,0.0
P4_vs_P0,frozen_through_2021,2025,fbs,2628,TCU,P4,P0,4.213957213434656,4.2222027793255945,-0.008245565890938167
P4_vs_P0,frozen_through_2021,2025,fbs,2633,Tennessee,P4,P0,4.517745408306216,4.427009386699996,0.09073602160621963
P4_vs_P0,frozen_through_2021,2025,fbs,2636,UTSA,P4,P0,4.816820489356156,4.707744344715348,0.10907614464080861
P4_vs_P0,frozen_through_2021,2025,fbs,2638,UTEP,P4,P0,3.9125959057349093,3.768697575140858,0.14389833059405133
P4_vs_P0,frozen_through_2021,2025,fbs,264,Washington,P4,P0,4.074616068744263,4.4481201609903795,-0.37350409224611614
P4_vs_P0,frozen_through_2021,2025,fbs,2641,Texas Tech,P4,P0,4.630923375042954,4.7356209871854285,-0.1046976121424743
P4_vs_P0,frozen_through_2021,2025,fbs,2649,Toledo,P4,P0,4.7594134954117475,4.839261186398185,-0.07984769098643785
P4_vs_P0,frozen_through_2021,2025,fbs,265,Washington State,P4,P0,4.881518072622224,4.950918963738511,-0.06940089111628733
P4_vs_P0,frozen_through_2021,2025,fbs,2653,Troy,P4,P0,4.844874074380449,4.753465911202542,0.09140816317790712
P4_vs_P0,frozen_through_2021,2025,fbs,2655,Tulane,P4,P0,4.8076936816143565,4.854427327772937,-0.046733646158580555
P4_vs_P0,frozen_through_2021,2025,fbs,2711,Western Michigan,P4,P0,5.241108933808027,5.13968446821505,0.10142446559297724
P4_vs_P0,frozen_through_2021,2025,fbs,275,Wisconsin,P4,P0,4.773804202971203,4.759755585166682,0.01404861780452027
P4_vs_P0,frozen_through_2021,2025,fbs,2751,Wyoming,P4,P0,4.214959541801841,4.2417118651553,-0.026752323353458785
P4_vs_P0,frozen_through_2021,2025,fbs,276,Marshall,P4,P0,4.504112226494137,4.480405611741717,0.023706614752420307
P4_vs_P0,frozen_through_2021,2025,fbs,277,West Virginia,P4,P0,4.997517934687037,4.8993392917274985,0.09817864295953882
P4_vs_P0,frozen_through_2021,2025,fbs,278,Fresno State,P4,P0,4.678032311441537,4.719840239408287,-0.04180792796674915
P4_vs_P0,frozen_through_2021,2025,fbs,290,Georgia Southern,P4,P0,4.669738498571502,4.632971103656287,0.03676739491521541
P4_vs_P0,frozen_through_2021,2025,fbs,295,Old Dominion,P4,P0,5.921912537146165,5.617517497541128,0.304395039605037
P4_vs_P0,frozen_through_2021,2025,fbs,30,USC,P4,P0,3.785050635019099,3.88006588576956,-0.09501525075046091
P4_vs_P0,frozen_through_2021,2025,fbs,309,Louisiana,P4,P0,4.397801382807501,4.416209913404263,-0.018408530596762063
P4_vs_P0,frozen_through_2021,2025,fbs,324,Coastal Carolina,P4,P0,4.3756443960104034,4.346261190785453,0.029383205224950082
P4_vs_P0,frozen_through_2021,2025,fbs,326,Texas State,P4,P0,4.660849446832038,4.6819143324357295,-0.021064885603691685
P4_vs_P0,frozen_through_2021,2025,fbs,328,Utah State,P4,P0,5.009823972830363,5.0537254698758005,-0.043901497045437665
P4_vs_P0,frozen_through_2021,2025,fbs,333,Alabama,P4,P0,3.561190575979322,3.474778779791104,0.08641179618821804
P4_vs_P0,frozen_through_2021,2025,fbs,338,Kennesaw State,P4,P0,7.250278798490114,7.087112656359105,0.16316614213100866
P4_vs_P0,frozen_through_2021,2025,fbs,344,Mississippi State,P4,P0,4.731360564274481,4.727248014287774,0.004112549986706959
P4_vs_P0,frozen_through_2021,2025,fbs,349,Army,P4,P0,4.8333730259402445,4.822342502993758,0.011030522946486876
P4_vs_P0,frozen_through_2021,2025,fbs,356,Illinois,P4,P0,4.142906611343505,4.171839745781905,-0.028933134438400288
P4_vs_P0,frozen_through_2021,2025,fbs,36,Colorado State,P4,P0,4.315955196900354,4.030824373929232,0.28513082297112113
P4_vs_P0,frozen_through_2021,2025,fbs,38,Colorado,P4,P0,5.145968367910967,5.172788147943025,-0.026819780032057317
P4_vs_P0,frozen_through_2021,2025,fbs,41,UConn,P4,P0,4.661791146934571,4.820142167606436,-0.1583510206718648
P4_vs_P0,frozen_through_2021,2025,fbs,48,Delaware,P4,P0,4.622356484270291,4.622356484270291,0.0
P4_vs_P0,frozen_through_2021,2025,fbs,5,UAB,P4,P0,4.159328008994103,4.150978938753402,0.008349070240700307
P4_vs_P0,frozen_through_2021,2025,fbs,52,Florida State,P4,P0,4.944941957469741,4.672720283993734,0.27222167347600656
P4_vs_P0,frozen_through_2021,2025,fbs,55,Jacksonville State,P4,P0,4.6971145319834084,4.737010401617873,-0.039895869634464454
P4_vs_P0,frozen_through_2021,2025,fbs,57,Florida,P4,P0,4.957128056165014,4.869711985057358,0.08741607110765592
P4_vs_P0,frozen_through_2021,2025,fbs,58,South Florida,P4,P0,5.166572374114738,6.05668420876969,-0.8901118346549524
P4_vs_P0,frozen_through_2021,2025,fbs,59,Georgia Tech,P4,P0,4.37549604634433,4.404601725188901,-0.02910567884457116
P4_vs_P0,frozen_through_2021,2025,fbs,6,South Alabama,P4,P0,4.196197611086774,4.226481662800923,-0.030284051714149385
P4_vs_P0,frozen_through_2021,2025,fbs,61,Georgia,P4,P0,2.962220837110307,3.0055291267272946,-0.043308289616987405
P4_vs_P0,frozen_through_2021,2025,fbs,62,Hawai'i,P4,P0,5.455896539740382,5.517960821814479,-0.062064282074096866
P4_vs_P0,frozen_through_2021,2025,fbs,66,Iowa State,P4,P0,4.440241239348192,4.488661935429339,-0.04842069608114663
P4_vs_P0,frozen_through_2021,2025,fbs,68,Boise State,P4,P0,4.763814318702499,4.732638888541724,0.03117543016077473
P4_vs_P0,frozen_through_2021,2025,fbs,77,Northwestern,P4,P0,4.980941319072829,5.093238080729626,-0.11229676165679692
P4_vs_P0,frozen_through_2021,2025,fbs,8,Arkansas,P4,P0,4.85786049470982,4.804206450821107,0.05365404388871298
P4_vs_P0,frozen_through_2021,2025,fbs,84,Indiana,P4,P0,4.537415464584068,5.065743577047708,-0.5283281124636394
P4_vs_P0,frozen_through_2021,2025,fbs,87,Notre Dame,P4,P0,2.9972900970944685,3.005784163805523,-0.008494066711054682
P4_vs_P0,frozen_through_2021,2025,fbs,9,Arizona State,P4,P0,4.463078696320934,4.514348110609802,-0.05126941428886855
P4_vs_P0,frozen_through_2021,2025,fbs,96,Kentucky,P4,P0,4.734075643409726,4.68017620804292,0.05389943536680608
P4_vs_P0,frozen_through_2021,2025,fbs,97,Louisville,P4,P0,4.278364305075472,4.280967147448071,-0.0026028423725987793
P4_vs_P0,frozen_through_2021,2025,fbs,98,Western Kentucky,P4,P0,4.717738092812053,4.8376019650078215,-0.11986387219576855
P4_vs_P0,frozen_through_2021,2025,fbs,99,LSU,P4,P0,5.188769302542291,4.742848019026129,0.4459212835161628
P3_vs_P3-M,frozen_through_2021,2022,fbs,103,Boston College,P3,P3-M,4.782554995466739,4.788126771399282,-0.0055717759325437655
P3_vs_P3-M,frozen_through_2021,2022,fbs,113,Massachusetts,P3,P3-M,2.6043456812572137,2.6094312603369647,-0.005085579079751046
P3_vs_P3-M,frozen_through_2021,2022,fbs,12,Arizona,P3,P3-M,4.67968620120625,4.683661285619884,-0.0039750844136339225
P3_vs_P3-M,frozen_through_2021,2022,fbs,120,Maryland,P3,P3-M,4.438125999675206,4.4355624264202005,0.002563573255005558
P3_vs_P3-M,frozen_through_2021,2022,fbs,127,Michigan State,P3,P3-M,5.501195377201535,5.512204069074369,-0.011008691872834042
P3_vs_P3-M,frozen_through_2021,2022,fbs,130,Michigan,P3,P3-M,2.459198861876261,2.4559172901915236,0.0032815716847371945
P3_vs_P3-M,frozen_through_2021,2022,fbs,135,Minnesota,P3,P3-M,4.205675437425086,4.20573597609376,-6.0538668674503526e-05
P3_vs_P3-M,frozen_through_2021,2022,fbs,142,Missouri,P3,P3-M,4.594648626511137,4.5944261688250005,0.0002224576861360461
P3_vs_P3-M,frozen_through_2021,2022,fbs,145,Ole Miss,P3,P3-M,4.1453093915444,4.160511904678794,-0.015202513134394025
P3_vs_P3-M,frozen_through_2021,2022,fbs,150,Duke,P3,P3-M,5.832697129438195,5.893588031007732,-0.060890901569536915
P3_vs_P3-M,frozen_through_2021,2022,fbs,151,East Carolina,P3,P3-M,4.64854174473001,4.660348743706959,-0.011806998976949146
P3_vs_P3-M,frozen_through_2021,2022,fbs,152,NC State,P3,P3-M,4.420047388354786,4.420203475591526,-0.00015608723674009894
P3_vs_P3-M,frozen_through_2021,2022,fbs,153,North Carolina,P3,P3-M,4.5013445460128425,4.503284281656894,-0.0019397356440515878
P3_vs_P3-M,frozen_through_2021,2022,fbs,154,Wake Forest,P3,P3-M,4.3327502761865135,4.334349237088918,-0.0015989609024043006
P3_vs_P3-M,frozen_through_2021,2022,fbs,158,Nebraska,P3,P3-M,4.775261973629291,4.774042190036565,0.0012197835927265643
P3_vs_P3-M,frozen_through_2021,2022,fbs,164,Rutgers,P3,P3-M,4.638177846071859,4.6409497952344125,-0.002771949162553966
P3_vs_P3-M,frozen_through_2021,2022,fbs,166,New Mexico State,P3,P3-M,4.631874892966925,4.6319844635698235,-0.00010957060289840115
P3_vs_P3-M,frozen_through_2021,2022,fbs,167,New Mexico,P3,P3-M,3.2492140828062195,3.293078290006189,-0.04386420719996931
P3_vs_P3-M,frozen_through_2021,2022,fbs,183,Syracuse,P3,P3-M,4.705574795670948,4.703511075487674,0.002063720183274498
P3_vs_P3-M,frozen_through_2021,2022,fbs,189,Bowling Green,P3,P3-M,4.199189377895233,4.205589476724741,-0.006400098829508316
P3_vs_P3-M,frozen_through_2021,2022,fbs,193,Miami (OH),P3,P3-M,4.528804152440149,4.516937594322964,0.011866558117184844
P3_vs_P3-M,frozen_through_2021,2022,fbs,194,Ohio State,P3,P3-M,2.400729256481964,2.422932650265279,-0.02220339378331504
P3_vs_P3-M,frozen_through_2021,2022,fbs,195,Ohio,P3,P3-M,6.04316212773119,6.036716685420906,0.006445442310283767
P3_vs_P3-M,frozen_through_2021,2022,fbs,197,Oklahoma State,P3,P3-M,5.948151049382452,5.957523954465317,-0.009372905082864591
P3_vs_P3-M,frozen_through_2021,2022,fbs,2,Auburn,P3,P3-M,4.643729803712913,4.605515843136516,0.03821396057639692
P3_vs_P3-M,frozen_through_2021,2022,fbs,2005,Air Force,P3,P3-M,4.565329962773232,4.564576677605748,0.0007532851674838525
P3_vs_P3-M,frozen_through_2021,2022,fbs,2006,Akron,P3,P3-M,2.812327170971892,2.8119804717975065,0.0003466991743854564
P3_vs_P3-M,frozen_through_2021,2022,fbs,201,Oklahoma,P3,P3-M,5.246429777485172,5.202103146464942,0.0443266310202306
P3_vs_P3-M,frozen_through_2021,2022,fbs,202,Tulsa,P3,P3-M,4.48232973113372,4.481662999354147,0.0006667317795727712
P3_vs_P3-M,frozen_through_2021,2022,fbs,2026,App State,P3,P3-M,4.942410025146421,4.965497557653541,-0.02308753250712048
P3_vs_P3-M,frozen_through_2021,2022,fbs,2032,Arkansas State,P3,P3-M,3.5562459617946063,3.5607226220714616,-0.004476660276855338
P3_vs_P3-M,frozen_through_2021,2022,fbs,204,Oregon State,P3,P3-M,4.72414621077059,4.721660333670279,0.002485877100310674
P3_vs_P3-M,frozen_through_2021,2022,fbs,2050,Ball State,P3,P3-M,4.212482963877408,4.216884768240363,-0.004401804362955453
P3_vs_P3-M,frozen_through_2021,2022,fbs,2084,Buffalo,P3,P3-M,4.819269730160163,4.787222160818805,0.03204756934135755
P3_vs_P3-M,frozen_through_2021,2022,fbs,21,San Diego State,P3,P3-M,4.86836145423916,4.8677267224540595,0.0006347317851007617
P3_vs_P3-M,frozen_through_2021,2022,fbs,2116,UCF,P3,P3-M,4.583163844523444,4.580048806132055,0.0031150383913889357
P3_vs_P3-M,frozen_through_2021,2022,fbs,2117,Central Michigan,P3,P3-M,4.63460693007929,4.639406659101427,-0.0047997290221371
P3_vs_P3-M,frozen_through_2021,2022,fbs,213,Penn State,P3,P3-M,3.449454084321428,3.4436501091301692,0.005803975191258637
P3_vs_P3-M,frozen_through_2021,2022,fbs,2132,Cincinnati,P3,P3-M,4.5969124927670935,4.596482951862621,0.0004295409044727805
P3_vs_P3-M,frozen_through_2021,2022,fbs,218,Temple,P3,P3-M,3.778897892286577,3.785822225933139,-0.006924333646562086
P3_vs_P3-M,frozen_through_2021,2022,fbs,2199,Eastern Michigan,P3,P3-M,4.688293115596272,4.6881267465865095,0.00016636900976241265
P3_vs_P3-M,frozen_through_2021,2022,fbs,221,Pittsburgh,P3,P3-M,4.25324781463459,4.2534780288817915,-0.00023021424720148786
P3_vs_P3-M,frozen_through_2021,2022,fbs,2226,Florida Atlantic,P3,P3-M,4.421517681693336,4.420724333491536,0.0007933482018005478
P3_vs_P3-M,frozen_through_2021,2022,fbs,2229,Florida International,P3,P3-M,2.9288259201013047,2.909946442519684,0.018879477581620563
P3_vs_P3-M,frozen_through_2021,2022,fbs,2247,Georgia State,P3,P3-M,4.738677211664915,4.722251565100303,0.01642564656461154
P3_vs_P3-M,frozen_through_2021,2022,fbs,228,Clemson,P3,P3-M,3.4667734979575116,3.467317704129299,-0.0005442061717872981
P3_vs_P3-M,frozen_through_2021,2022,fbs,2294,Iowa,P3,P3-M,4.574259530640774,4.576626764670663,-0.0023672340298892536
P3_vs_P3-M,frozen_through_2021,2022,fbs,23,San José State,P3,P3-M,4.599467788798538,4.599518313930345,-5.0525131806367085e-05
P3_vs_P3-M,frozen_through_2021,2022,fbs,2305,Kansas,P3,P3-M,5.182718465162823,5.181020931252659,0.0016975339101641396
P3_vs_P3-M,frozen_through_2021,2022,fbs,2306,Kansas State,P3,P3-M,4.192376344062464,4.194828285411699,-0.0024519413492347653
P3_vs_P3-M,frozen_through_2021,2022,fbs,2309,Kent State,P3,P3-M,4.551380189782573,4.551519601167633,-0.00013941138506012862
P3_vs_P3-M,frozen_through_2021,2022,fbs,2335,Liberty,P3,P3-M,4.679037445952531,4.680452460932515,-0.001415014979984086
P3_vs_P3-M,frozen_through_2021,2022,fbs,2348,Louisiana Tech,P3,P3-M,3.6453558948047022,3.645962141975037,-0.0006062471703347505
P3_vs_P3-M,frozen_through_2021,2022,fbs,235,Memphis,P3,P3-M,4.686909798505858,4.690997999630155,-0.004088201124297086
P3_vs_P3-M,frozen_through_2021,2022,fbs,238,Vanderbilt,P3,P3-M,4.740561077429706,4.777001507162719,-0.036440429733013424
P3_vs_P3-M,frozen_through_2021,2022,fbs,239,Baylor,P3,P3-M,4.755632601650035,4.755811175509287,-0.000178573859251685
P3_vs_P3-M,frozen_through_2021,2022,fbs,2390,Miami,P3,P3-M,5.458836493080104,5.460038191641821,-0.001201698561716924
P3_vs_P3-M,frozen_through_2021,2022,fbs,2393,Middle Tennessee,P3,P3-M,4.534996639397035,4.534395512038858,0.0006011273581769672
P3_vs_P3-M,frozen_through_2021,2022,fbs,24,Stanford,P3,P3-M,4.671590597707639,4.635533776991259,0.0360568207163805
P3_vs_P3-M,frozen_through_2021,2022,fbs,242,Rice,P3,P3-M,3.953771920494411,3.9548382504605533,-0.0010663299661421988
P3_vs_P3-M,frozen_through_2021,2022,fbs,2426,Navy,P3,P3-M,4.9896757876792135,4.987461963133462,0.002213824545751919
P3_vs_P3-M,frozen_through_2021,2022,fbs,2429,Charlotte,P3,P3-M,3.621262278684335,3.6238925328135316,-0.0026302541291967074
P3_vs_P3-M,frozen_through_2021,2022,fbs,2433,UL Monroe,P3,P3-M,4.028867693122573,4.0317272204685874,-0.0028595273460148007
P3_vs_P3-M,frozen_through_2021,2022,fbs,2439,UNLV,P3,P3-M,4.164212099377186,4.163675457424992,0.0005366419521939392
P3_vs_P3-M,frozen_through_2021,2022,fbs,2440,Nevada,P3,P3-M,4.596487298693227,4.649622342376986,-0.05313504368375899
P3_vs_P3-M,frozen_through_2021,2022,fbs,245,Texas A&M,P3,P3-M,5.520616181801465,5.522652294883662,-0.0020361130821973106
P3_vs_P3-M,frozen_through_2021,2022,fbs,2459,Northern Illinois,P3,P3-M,5.785616724211029,5.790201832966996,-0.004585108755967404
P3_vs_P3-M,frozen_through_2021,2022,fbs,248,Houston,P3,P3-M,4.687336379324991,4.689299788527932,-0.0019634092029408023
P3_vs_P3-M,frozen_through_2021,2022,fbs,2483,Oregon,P3,P3-M,3.8078595667509894,3.82509899130278,-0.017239424551790616
P3_vs_P3-M,frozen_through_2021,2022,fbs,249,North Texas,P3,P3-M,4.592554140105621,4.592171026117236,0.0003831139883851975
P3_vs_P3-M,frozen_through_2021,2022,fbs,25,California,P3,P3-M,4.574215367028894,4.574262403621858,-4.703659296367846e-05
P3_vs_P3-M,frozen_through_2021,2022,fbs,2509,Purdue,P3,P3-M,4.528048545787669,4.533657783371275,-0.005609237583605875
P3_vs_P3-M,frozen_through_2021,2022,fbs,251,Texas,P3,P3-M,3.9994985866148545,4.014247111439202,-0.01474852482434752
P3_vs_P3-M,frozen_through_2021,2022,fbs,252,BYU,P3,P3-M,4.646738735771723,4.655219991762102,-0.008481255990379744
P3_vs_P3-M,frozen_through_2021,2022,fbs,254,Utah,P3,P3-M,3.5982882560031015,3.5928482748496764,0.005439981153425144
P3_vs_P3-M,frozen_through_2021,2022,fbs,256,James Madison,P3,P3-M,5.152706036514329,5.152706036514329,0.0
P3_vs_P3-M,frozen_through_2021,2022,fbs,2567,SMU,P3,P3-M,4.667781219485079,4.670629998618093,-0.0028487791330142898
P3_vs_P3-M,frozen_through_2021,2022,fbs,2572,Southern Miss,P3,P3-M,4.707936712010932,4.707804164708491,0.00013254730244138813
P3_vs_P3-M,frozen_through_2021,2022,fbs,2579,South Carolina,P3,P3-M,4.240781308934332,4.254193834966008,-0.013412526031676641
P3_vs_P3-M,frozen_through_2021,2022,fbs,258,Virginia,P3,P3-M,4.92082178293264,4.924727480006438,-0.0039056970737982866
P3_vs_P3-M,frozen_through_2021,2022,fbs,259,Virginia Tech,P3,P3-M,5.035048885186027,5.030129397108742,0.004919488077285372
P3_vs_P3-M,frozen_through_2021,2022,fbs,26,UCLA,P3,P3-M,4.347650067703021,4.355681757182812,-0.008031689479791382
P3_vs_P3-M,frozen_through_2021,2022,fbs,2628,TCU,P3,P3-M,5.258357686340016,5.251283933198073,0.007073753141942696
P3_vs_P3-M,frozen_through_2021,2022,fbs,2633,Tennessee,P3,P3-M,4.186023477663093,4.173010518338235,0.013012959324857576
P3_vs_P3-M,frozen_through_2021,2022,fbs,2636,UTSA,P3,P3-M,4.554031568714828,4.552910164060978,0.0011214046538503553
P3_vs_P3-M,frozen_through_2021,2022,fbs,2638,UTEP,P3,P3-M,4.071564518327956,4.070978835374593,0.0005856829533632535
P3_vs_P3-M,frozen_through_2021,2022,fbs,264,Washington,P3,P3-M,4.64203661716992,4.623078934849168,0.018957682320751346
P3_vs_P3-M,frozen_through_2021,2022,fbs,2641,Texas Tech,P3,P3-M,4.65043801140203,4.599392792287069,0.05104521911496107
P3_vs_P3-M,frozen_through_2021,2022,fbs,2649,Toledo,P3,P3-M,4.663067074472789,4.655132741090623,0.007934333382165981
P3_vs_P3-M,frozen_through_2021,2022,fbs,265,Washington State,P3,P3-M,4.6246467906816155,4.662335046966901,-0.037688256285285604
P3_vs_P3-M,frozen_through_2021,2022,fbs,2653,Troy,P3,P3-M,6.195522046511579,6.191568734126682,0.003953312384896712
P3_vs_P3-M,frozen_through_2021,2022,fbs,2655,Tulane,P3,P3-M,5.693476986585285,5.687214455840667,0.006262530744617578
P3_vs_P3-M,frozen_through_2021,2022,fbs,2711,Western Michigan,P3,P3-M,4.146001850928592,4.151189413815533,-0.005187562886941777
P3_vs_P3-M,frozen_through_2021,2022,fbs,275,Wisconsin,P3,P3-M,4.630290867901592,4.6309973506603805,-0.0007064827587885958
P3_vs_P3-M,frozen_through_2021,2022,fbs,2751,Wyoming,P3,P3-M,4.549457937240732,4.543798783783406,0.005659153457326482
